Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,3.54,-0.023,-0.256,-0.32,-0.32,-1.121,0.212,0.84,0,4.603,4.603,4.89,193.37,-25.8,-7.6,-15.14,-29.51,7.71,4.35,23.85,-7.08,-8.92,5.98,1.062,0.26,0.277,20.3,0.213,0,10.07,84.02,83.68,9.73,1.09,0.76,0.698,431.346,328.478,102.868,77.071,0,56.351,0,-30.554,0.068,-6.492,-6.424,-0.74,0,-37.718,-0.778,-2.06,-38.496,0,-38.496,0,-0.32,-0.32,121.862,28.45,-2.776,795.116,0,795.116,47.58,206.55,38.608,0,102.387,0,347.545,28.525,1218.766,0,45.02,62.71,544.828,43.91,1039.688,-116.382,923.306,0,0,24.137,2166.209,302.439,18.645,55.886,376.97,588.473,204.016,0,204.016,0,1169.459,0,10.931,10.931,0,139.828,0,281.826,1602.044,0.123,0,-1123.355,0,1687.397,0,564.165,-38.496,-0.524,-38.496,28.45,65.964,-229.171,-5.456,52.98,84.842,0,20.98,0,6.57,102.346,-76.548,0,0,0,0,0,0,0,-0.954,-77.502,0,0,0,3.634,0,20.581,24.215,49.059,-76.548,25.798,0,0,42.01,42.01,0,382.91,13.64,0,13.79,-609.63,-196.13,-0.51,0,0,0,23701.361,23505.649,-6.58,-3.13,-4.87,0,124.93,0,0,-55.83,8.78,7,5.71,0.195,-0.82,1.04,0.74,0,193.37,109.05,-0.94,645.26,69.52,97.65,0,121.862,122.57,0.85,11/8/2013,11/8/2013
Dec-13,5.008,0.235,-0.071,-0.13,-0.13,0.129,0.328,1.056,0,5.42,5.42,4.93,150.43,-10.57,-2.84,-3.4,-14.63,10.16,4.13,25.45,-2.17,-2.64,6.56,0.91,0.276,0.251,27.33,0.268,0,7.28,60.48,68.43,15.23,1.33,0.75,0.559,615.219,458.63,156.589,101.489,0,68.453,0,-13.353,0.092,-6.229,-6.137,4.584,0,-14.906,-1.358,-9.11,-16.264,0,-16.264,0,-0.13,-0.13,122.837,37.585,28.908,845.889,0,845.889,49.109,228.531,42.5,0,69.324,0,340.355,30.586,1265.939,0,45.02,67.707,594.852,76.294,1261.061,-140.142,1120.919,0,0,30.072,2416.93,303.969,38.067,70.185,412.221,7.904,255.035,0,255.035,0,675.16,586.119,12.855,598.974,0,197.887,0,277.789,1749.81,0.123,0,-1139.62,0,1806.617,0,667.12,-16.264,-17.276,-16.264,37.585,-1.179,-104.853,-8.566,4.814,72.28,0,25.17,0,10.991,129.762,-89.434,0,0,0,0,0,0,0,-0.071,-89.505,0,0,0,0,0,0,10.516,50.773,-89.434,40.328,0,1166.12,27.75,27.75,0,72.01,9.12,0,9.08,270.33,-475.1,-0.21,-2.57,0,0,18516.429,18277.418,-7.34,-3.93,-5.66,0,145.34,0,0,-65.17,6.76,7,-0.66,0.198,-3.42,1.88,1.37,0,193,120.5,-0.42,86.03,83.33,134.61,0,122.837,123.09,1.2,2/26/2014,2/26/2014
Mar-14,5.026,0.058,-0.301,-0.4,-0.4,-0.468,-0.654,0.491,0,7.353,7.353,17.178,208.45,-25.23,-5.76,-12.26,-40.27,10.52,3.47,25,-7.09,-8.03,-13.01,2.336,0.203,0.473,17.94,0.179,0,10.64,73.68,77.55,14.51,1.18,0.75,0.637,620.542,465.414,155.128,117.551,0,81.544,0,-43.967,0.141,-11.883,-11.742,6.718,0,-48.991,-0.809,-1.65,-49.8,0,-49.8,0,-0.4,-0.4,123.473,44.268,7.16,2393.908,189.111,2583.019,72.38,254.065,64.431,0,132.234,0,450.73,49.918,3156.047,0,45.02,75.314,670.365,110.504,1470.453,-169.335,1301.118,0,0,43.245,4500.41,375.778,27.984,100.69,504.452,598.272,310.746,0,310.746,0,1413.47,1519.967,12.572,1532.539,0,227.287,0,415.058,3588.354,0.124,0,-1189.42,0,2101.352,0,912.056,-49.8,-0.807,-49.8,44.268,-23.8,-197.734,-11.427,97.757,17.309,0,37.04,0,11.823,60.64,-141.364,0,0,0,-189.111,0,0,0,1.295,-329.18,0,0,0,2000,0,-183.441,1816.559,1548.019,-141.364,-80.724,0,0,28.35,28.35,0,100.99,12.26,0,12.26,559.5,-291.68,-0.34,-1.92,0,0,25856.138,25403.93,-8.1,-3.49,-5.85,-10.6,149.79,0,0,-74.83,4.81,7,-2.56,0.19,2.97,2.23,1.91,0,254.84,139.34,-0.77,11.17,-539.56,-75.42,0,123.473,124.04,1.32,5/9/2014,5/9/2014
Jun-14,6.192,0.203,-0.238,-0.5,-0.5,-0.621,-1.443,-0.029,0,7.644,7.644,19.139,240.06,-26.56,-5.18,-8.23,-20.89,10.43,5.53,27.69,-3.74,-8.05,-23.3,2.504,0.188,0.472,17.83,0.161,0,11.46,72.75,85.92,24.63,1.06,0.72,0.681,769.349,556.354,212.995,134.031,0,107.717,0,-28.753,0.467,-31.238,-30.771,-1.226,0,-60.75,-1.15,-1.89,-61.9,0,-61.9,0,-0.5,-0.5,124.25,54.715,25.203,2674.91,0,2674.91,96.607,298.787,48.11,0,250.03,0,596.927,73.25,3441.694,0,45.029,85.889,782.162,193.26,1771.738,-204.69,1567.048,0,0,45.721,5054.463,443.548,28.416,133.021,604.985,603.412,367.453,0,367.453,0,1575.85,1767.024,14.099,1781.123,0,251.003,0,494.154,4102.13,0.125,0,-1251.327,0,2203.535,0,952.333,-61.902,0.597,-61.902,54.715,-24.131,-260.398,-12.78,87.954,-66.06,0,35.78,0,33.888,-3.579,-175.685,0,0,0,-11.157,0,0,0,189.452,2.61,0,0,0,300,0,-18.508,281.492,280.523,-175.685,-179.264,0,0,31.41,31.41,0,101.81,12.15,0,12.16,506.35,-278.05,-0.36,-1.61,0,0,29909.075,29618.7,-11.46,-5.3,-8.48,-12.15,174.14,0,0,-89.82,4.88,4,-3.15,0.147,0.75,2.18,1.81,0,240.06,178.59,-0.44,80.63,-92.31,99.02,0,124.25,124.59,1.34,8/8/2014,8/8/2014
Sep-14,6.819,0.185,-0.336,-0.6,-0.6,-2.411,-2.499,-0.224,0,7.642,7.642,19.196,242.68,-31.28,-5.7,-9.34,-19.9,10.72,4.85,29.57,-4.59,-8.77,-36.65,2.512,0.176,0.443,19.2,0.162,0,16.81,98.76,102.62,20.67,0.89,0.7,0.792,851.804,599.953,251.851,155.107,0,135.873,0,-39.129,0.3,-29.062,-28.762,-3.09,0,-70.981,-3.727,-5.25,-74.708,0,-74.708,0,-0.6,-0.6,124.911,64.972,23.053,2370.735,0,2370.735,156.889,451.488,74.981,0,226.023,0,752.492,82.798,3362.914,0,45.201,106.507,961.561,368.678,2265.516,-243.447,2022.069,0,0,52.55,5437.533,649.362,40.825,153.746,843.933,607.218,388.626,0,388.626,0,1839.777,1786.635,12.806,1799.441,0,270.997,0,569.224,4479.439,0.125,0,-1326.041,0,2284.01,0,958.094,-74.709,-2.497,-74.709,64.972,-61.241,-214.531,-5.31,68.184,-94.685,0,39.16,0,37.266,-27.996,-284.175,0,0,0,-5.563,0,0,0,-1.905,-291.643,0,0,0,0,0,0,33.754,-285.885,-284.175,-312.171,0,0,31.76,31.76,0,187.54,10.53,0,10.66,361.23,-259.87,-0.38,-1.49,0,0,30424.792,30460.716,-16.82,-8.91,-12.88,-15.21,203.03,0,0,-110.74,4.52,5,-1.66,0.197,6.37,1.83,1.42,0,286.04,215.4,-0.63,92.63,-87.5,904.35,0,124.911,125.37,1.39,11/7/2014,11/7/2014
Dec-14,7.622,-0.058,-0.599,-0.86,-0.86,-4.807,-3.626,-0.688,0,7.254,7.254,19.795,222.41,-46.05,-7.63,-13.03,-24.92,10.72,4.69,27.36,-7.82,-11.25,-47.57,2.729,0.156,0.425,18.55,0.17,0,21.61,102.15,112.01,31.47,0.81,0.73,0.892,956.661,694.964,261.697,196.97,0,139.565,0,-74.838,0.219,-28.703,-28.484,-0.588,0,-103.91,-3.719,-3.58,-107.629,0,-107.629,0,-0.86,-0.86,125.505,67.976,-7.231,1905.713,0,1905.713,226.604,500.243,56.114,0,397.318,0,953.675,112.665,3198.657,0,49.478,154.362,1115.622,572.125,2888.601,-292.59,2596.011,0,0,54.583,5849.251,777.946,71.229,197.655,1046.83,611.098,449.238,0,449.238,0,2107.166,1864.714,12.267,1876.981,0,292.271,0,661.123,4937.541,0.126,0,-1433.682,-0.022,2345.266,0,911.71,-107.629,0.816,-107.629,67.976,-74.486,-377.601,-31.12,160.961,-113.389,0,44.52,0,22.12,-86.402,-368.661,0,0,0,-0.01,0,0,0,-3.56,-372.231,0,0,0,0,0,0,11.325,-482.833,-368.661,-455.063,0,0,30.66,30.66,0,0,8.67,0,8.92,592.24,-155.31,-0.64,0,0,0,27954.713,28537.079,-24.12,-13.83,-18.98,-20.89,226.06,0,0,-130.34,3.72,2,-0.73,0.275,12.89,1.52,1.07,0,260.62,197.81,-0.26,52.2,-561.54,-124.68,0,125.505,125.69,1.46,2/26/2015,2/26/2015
Mar-15,7.463,-0.377,-0.989,-1.22,-1.22,-7.396,-4.429,-1.046,0,6.537,6.537,20.454,188.77,-70.98,-10.31,-17.38,-24.63,10.98,4.19,27.67,-10.9,-16.4,-59.35,3.129,0.135,0.422,17.38,0.157,0,19.42,98.3,134.8,55.92,0.68,0.72,1.068,939.88,679.807,260.073,195.365,0,167.154,0,-102.446,0.184,-26.574,-26.39,-22.305,0,-151.141,-3.04,-2.01,-154.181,0,-154.181,0,-1.22,-1.22,125.947,77.112,-47.455,1510.076,0,1510.076,200.052,499.137,63.058,0,492.645,0,1054.84,156.449,2921.417,0,51.99,198.024,1242.7,763.628,3478.638,-342.386,3136.252,0,0,62.361,6120.03,732.331,83.739,270.029,1086.099,630.332,475.95,0,475.95,0,2192.381,1942.949,11.265,1954.214,0,312.85,0,834.588,5294.033,0.126,0,-1587.841,-15.965,2429.677,0,825.997,-154.181,27.977,-154.181,77.112,2.175,-307.209,-43.475,47.493,-155.185,0,43.03,0,57.43,-131.794,-426.06,0,0,0,0,0,0,0,-6.284,-432.344,0,0,0,77.661,0,108.495,186.156,-395.637,-426.06,-557.854,0,0,28.88,28.88,0,0,6.72,0,7.09,-3876.74,-91.91,-1.09,0,0,0,23852.977,24927.447,-29.95,-18.78,-24.58,-28.17,247.53,0,0,-149.85,2.91,4,-1.42,0.325,15.44,1.33,0.85,0,220.99,185,-0.53,48.49,-205,-750,0,125.947,126.36,1.56,5/11/2015,5/11/2015
Jun-15,7.538,-0.516,-1.237,-1.45,-1.45,-9.133,-4.457,-1.259,0,5.633,5.633,21.148,268.26,-95.58,-11.71,-18.16,-33.35,9.15,3.69,22.34,-17.82,-19.29,-59.13,3.754,0.111,0.416,13.56,0.152,0,13.25,94.95,139.48,57.78,0.65,0.78,1.187,954.976,741.606,213.37,201.846,0,181.712,0,-170.188,0.247,-24.352,-24.105,13.233,0,-181.06,-3.167,-1.75,-184.227,0,-184.227,0,-1.45,-1.45,126.689,91.389,-65.319,1150.673,0,1150.673,138.648,515.834,99.116,0,597.329,0,1212.279,127.021,2628.621,0,52.115,243.75,1387.367,1027.256,4170.132,-403.869,3766.263,0,0,73.301,6468.185,771.637,49.288,296.113,1117.038,638.275,561.375,0,561.375,67.7,2384.388,2038.362,11.254,2049.616,0,334.628,0,983.619,5752.251,0.127,0,-1772.068,-14.804,2502.679,0,715.934,-184.227,-11.206,-184.227,91.389,60.657,-399.011,40.09,13.768,-130.051,0,43.3,0,20.073,-159.516,-405.165,0,0,0,0,0,0,0,-17.672,-422.837,0,0,0,90.585,0,127.766,218.351,-359.403,-405.165,-564.681,0,0,47.62,47.62,0,0,9.11,0,9.62,-367.53,-89.44,-1.12,0,0,0,34095.846,35633.064,-36.2,-24.58,-30.62,-35.59,259.38,0,0,-167.63,3.59,3,-2.06,0.368,21.71,1.1,0.59,0,268.79,187.59,-0.59,21.74,-190,-354.19,0,126.689,127.1,1.17,8/7/2015,8/7/2015
Sep-15,7.262,-0.685,-1.541,-1.78,-1.78,-11.18,-4.618,-1.576,0,10.043,10.043,20.469,248.4,-90.56,-13.12,-19.32,-30.71,10.1,4.37,24.71,-19.61,-24.54,-63.59,2.038,0.174,0.355,13.21,0.134,0,11.69,106.72,162.11,67.08,0.56,0.75,1.338,936.789,705.293,231.496,236.367,0,178.791,0,-183.662,0.327,-29.308,-28.981,-15.431,0,-228.074,-1.784,-0.78,-229.858,0,-229.858,0,-1.78,-1.78,129.006,110.366,-88.4,1426.036,0,1426.036,119.964,514.693,86.587,0,692.437,0,1293.717,159.078,2998.795,0,60.233,336.212,2112.226,747.046,4937.305,-472.769,4464.536,0,0,84.166,7547.497,824.861,64.129,309.73,1198.72,651.809,617.662,0,617.662,85.58,2553.771,2012.542,15.033,2027.575,0,362.261,0,1289.234,6232.841,0.131,0,-2001.926,-23.985,3340.436,0,1314.656,-229.858,18.812,-229.858,110.366,15.541,-385.162,-32.577,27.977,-192.447,0,56.03,0,52.569,-203.34,-392.403,0,0,0,0,0,0,0,-11.687,-404.09,0,0,0,15.726,0,878.252,893.978,275.363,-392.403,-595.743,0,0,24.73,24.73,0,0,8.31,0,8.91,-162.04,-60.82,-1.64,0,0,0,32515.56,33768.908,-36.72,-24.71,-31.09,-64.29,263.29,0,0,-174.59,3.09,2,-2.51,0.397,20.36,1.17,0.67,0,282.26,218.87,-2.99,6.5,-196.67,-470.27,0,129.006,130.9,1.4,11/5/2015,11/5/2015
Dec-15,9.261,-1.014,-2.11,-2.46,-2.46,-11.363,-3.364,-0.228,0,8.285,8.188,20.662,240.01,-106.64,-16.39,-22.92,-40.88,5.61,5.73,18,-21.44,-26.38,-36.32,2.494,0.135,0.336,11.18,0.155,0,12.7,83.95,117.82,46.57,0.77,0.82,1.059,1214.38,995.816,218.564,288.654,0,190.243,0,-260.333,0.75,-38.617,-37.867,-17.149,0,-315.349,-5.048,-1.6,-320.397,0,-320.397,0,-2.46,-2.46,131.133,143.723,-133.009,1196.908,0,1196.908,168.965,637.496,163.83,0,476.512,0,1277.838,147.857,2791.568,0,60.234,461.303,2421.324,693.207,5765.863,-571.126,5194.737,12.816,0,93.339,8092.46,916.148,101.206,321.592,1338.946,633.166,707.331,0,707.331,136.831,2816.274,2082.42,0,2082.42,0,446.105,0,1658.717,7003.516,0.131,0,-2322.323,-3.556,3414.692,0,1088.944,-320.397,20.182,-320.397,143.723,-32.106,-482.478,6.367,174.107,-15.606,0,55.64,0,106.791,-29.849,-411.222,0,0,0,0,0,0,0,-3.058,-414.28,0,0,0,135,0,90.038,225.038,-229.128,-411.222,-441.071,0,0,28.97,29.31,0,0,7.61,0,8.17,-98.94,-43.69,-2.29,0,0,0,31544.514,33063.192,-44.18,-32.05,-38.35,-72.29,277.73,0,0,-180.26,2.49,2,-2.52,0.345,16.18,0.99,0.54,0,247.57,206.93,-0.4,21.5,-186.05,-1648.28,0,131.133,131.43,0.57,2/24/2016,2/24/2016
Mar-16,8.645,-0.613,-1.792,-2.13,-2.13,-12.788,-3.516,-1.881,0,7.249,7.249,23.305,229.77,-109.66,-13.06,-17.24,-38.3,8.15,5.57,22.01,-21.64,-24.61,-40.67,3.215,0.106,0.339,11.69,0.133,0,25.3,103.38,131.57,53.49,0.69,0.78,1.125,1147.048,894.58,252.468,318.21,0,182.482,0,-248.224,1.251,-40.625,-39.374,9.177,0,-278.421,-3.846,-1.38,-282.267,0,-282.267,0,-2.13,-2.13,132.676,156.46,-81.336,1441.789,0,1441.789,318.056,629.97,199.157,0,472.834,0,1301.961,177.737,3239.543,0,60.226,490.552,2667.279,686.705,6510.313,-673.089,5837.224,0,0,114.935,9191.702,1013.486,93.836,344.686,1452.008,635.285,907.983,0,907.983,192.423,3187.699,42.626,0,2484.329,0,496.997,0,2052.312,8221.337,0.134,0,-2604.59,13.565,3561.256,0,970.365,-282.267,-9.356,-282.267,156.46,-159.327,-512.671,-9.134,60.593,-271.029,0,89.66,0,57.571,-249.605,-216.859,0,0,0,0,0,0,0,-16.96,-233.819,0,0,0,430,0,285.435,715.435,244.881,-216.859,-466.464,0,0,31.7,31.7,0,0,7.03,0,7.63,-88.12,-37.28,-2.68,0,0,0,30757.012,32434.837,-50.65,-37.22,-44,-80.26,288.14,0,0,-189.29,2.01,2,-1.96,0.327,11.97,1.02,0.61,0,238.32,143.67,-1.85,15.84,-74.59,-62.6,0,132.676,133.86,1.11,5/10/2016,5/10/2016
Jun-16,9.073,-0.428,-1.737,-2.09,-2.09,-10.282,-1.031,1.074,0,17.027,17.027,21.935,212.28,-67.19,-11.14,-15.73,-37.31,6.15,5.83,21.64,-18.74,-23.09,-11.37,1.288,0.212,0.274,10.44,0.121,0,12.83,102.22,133.48,44.09,0.68,0.78,1.146,1270.017,995.241,274.776,321.152,0,191.664,0,-238.04,2.242,-46.368,-44.126,-7.373,0,-289.539,-3.649,-1.26,-293.188,0,-293.188,0,-2.09,-2.09,139.983,183.232,-59.939,3246.301,0,3246.301,178.594,565.472,289.307,0,754.828,0,1609.607,169.203,5203.705,0,60.238,574.603,4670.752,876.207,7310.962,-783.986,6526.976,0,0,138.271,11868.952,1114.878,71.985,486.227,1673.09,626.826,1238.65,0,1238.65,227.838,3766.404,37.146,0,2620.002,0,533.253,0,2428.999,9348.658,0.148,0,-2897.778,34.193,5383.731,0,2520.294,-293.188,1.275,-293.188,183.232,157.901,-705.26,28.628,152.356,159.484,0,67.31,0,33.498,150.336,-294.72,0,0,0,0,0,0,0,-25.134,-319.854,1701.734,0,0,99.317,0,175.533,1976.584,1804.512,-294.72,-144.384,0,0,12.47,12.47,0,0,6.2,0,6.88,-86.64,-32.85,-3.04,0,0,0,31421.686,31422.213,-41.23,-28,-34.88,-69.23,301.66,0,0,-173.95,1.94,3,-2.38,0.274,4.88,1.38,0.95,0,265.42,193.15,-10.58,20.36,-44.14,17.05,0,139.983,148.02,0.78,8/5/2016,8/5/2016
Sep-16,14.646,2.276,0.489,0.14,0.14,-5.712,1.122,2.7,0,17.89,17.89,18.048,204.03,3.37,0.72,4.45,10.36,6.79,6.28,27.7,3.73,0.95,7.66,1.009,0.213,0.215,20.82,0.188,0,12.98,88.21,88.25,13.02,1.03,0.72,0.699,2298.436,1661.701,636.735,336.811,0,214.302,0,85.622,2.858,-46.713,-43.855,-11.756,0,30.011,-8.133,27.1,21.878,0,21.878,0,0.15,0.14,156.935,280.468,357.192,3084.257,0,3084.257,326.895,483.033,329.938,0,791.6,0,1604.571,156.689,5172.412,0,63.238,706.112,5951.832,1027.159,8170.451,-912.106,7258.345,0,0,161.64,12592.397,1606.284,129.044,565.974,2301.302,260.771,1316.263,0,1316.263,204.054,4082.39,11.27,0,2443.42,0,581.202,0,2804.897,9911.909,0.15,0,-2875.9,25.31,5530.928,0,2680.488,21.878,18.503,21.878,280.468,-109.084,-580.283,15.142,484.579,-35.721,0,89.54,0,67.484,423.649,-247.611,0,0,0,0,0,0,0,-20.395,-268.006,0,0,0,-522.513,0,201.643,-320.87,-162.044,-247.611,176.038,0,0,11.4,11.4,0,122.54,4.9,0,5.09,364.14,-44.33,-2.26,0,0,0,30569.815,30189.749,-45.57,-31.63,-38.58,-57.31,366.72,0,0,-163.02,1.93,6,-1.58,0.194,0.54,1.27,0.87,1.83,234.79,194.47,-1.22,101.68,107.87,432.26,0,148.991,149.83,0.88,11/2/2016,11/2/2016
Dec-16,14.73,1.184,-0.924,-0.74,-0.74,-7.547,-7.282,-2.89,0,29.419,27.091,44.122,213.69,-13.06,-2.75,-5.14,-19.41,9.23,5.3,19.05,-11.67,-5.31,-49.44,1.5,0.21,0.315,9.88,0.13,0,19.94,91.79,90.59,18.74,1.01,0.81,0.804,2284.631,1849.353,435.278,456.016,0,245.96,0,-266.698,2.179,-65.104,-62.925,121.224,0,-208.399,-11.07,-5.31,-219.469,0,-121.337,0,-0.74,-0.74,155.105,326.939,183.644,3393.216,0,3393.216,499.142,816.977,233.746,0,1016.731,0,2067.454,299.984,6259.796,0,1079.452,0,3224.815,2147.332,12920.479,-1017.642,15036.917,376.145,0,991.218,22664.076,1860.341,152.897,1005.1,3018.338,1150.147,1426.985,0,1426.985,231.535,5827.005,118.235,0,5978.284,0,888.756,785.175,4431.945,17911.165,0.161,0,-2997.237,-23.74,7773.727,0,4752.911,-219.469,-39.605,-219.469,326.939,-102.587,-667.489,22.17,53.112,-546.595,0,87.71,0,-96.794,-448.209,-681.281,0,0,0,0,0,0,0,86.53,-594.751,0,0,0,988.566,0,384.261,1372.827,308.959,-681.281,-1129.49,0,0,7.26,7.89,0,0,4.54,0,5.58,97.72,-71.31,-1.4,0,0,0,34523.756,39044.146,-89.86,-72.12,-81.15,-64.52,414.9,0,0,-196.81,1.22,5,0.23,0.736,3.82,1.07,0.72,0,219.74,181.45,-7.83,59.05,69.92,216.77,0,155.105,161.56,1.19,3/1/2017,3/1/2017
Mar-17,16.63,0.642,-1.681,-2.04,-2.04,-6.977,-5.196,-0.431,0,30.56,27.928,49.946,278.3,-27.13,-5.54,-6.9,-11.45,9.01,5.2,24.77,-9.55,-12.25,-31.24,1.634,0.199,0.325,11.2,0.113,0,14.9,93.36,96.45,17.99,0.95,0.75,0.795,2696.27,2028.324,667.946,603.455,0,322.04,0,-257.549,3.09,-99.346,-96.256,-18.098,66.904,-371.903,-25.278,-6.8,-397.181,0,-330.277,0,-2.04,-2.04,162.129,376.602,104.045,4006.593,0,4006.593,440.349,824.096,254.684,0,1141.556,0,2220.336,360.611,7027.889,0,1213.191,0,6937.722,2899.557,17787.289,-1232.153,16555.136,429.592,40.98,1041.109,25053.726,2075.333,0,1460.367,3535.7,1003.311,1457.892,0,1457.892,248.536,6245.439,17.823,0,7148.416,0,955.078,809.075,4907.999,20066.007,0.161,0,-3343.187,-20.769,8351.514,0,4987.719,-397.181,5.064,-397.181,376.602,99.547,-583.479,-75.504,2.531,-262.78,0,103.72,0,109.828,-69.811,-772.572,0,0,0,0,0,0,0,-154.371,-926.943,400.175,0,0,1057.221,0,141.353,1598.749,613.377,-772.572,-842.383,0,0,9.11,9.96,0,614.35,5.05,0,5.89,86.12,-86.51,-1.16,0,0,0,45421.343,50375.552,-98.4,-79.89,-89.57,-72.46,485.25,0,0,-181.03,1.47,6,-0.48,0.439,5.31,1.13,0.77,0,280.98,216.99,-1.02,92.37,4.23,204.73,0,162.129,163.21,1.14,5/10/2017,5/10/2017
Mar-17,16.63,0.642,-1.681,-2.04,-2.04,-6.977,-5.196,-0.431,0,30.56,27.928,49.946,278.3,-27.13,-5.54,-6.9,-11.45,9.01,5.2,24.77,-9.55,-12.25,-31.24,1.634,0.199,0.325,11.2,0.113,0,14.9,93.36,96.45,17.99,0.95,0.75,0.795,2696.27,2028.324,667.946,603.455,0,322.04,0,-257.549,3.09,-99.346,-96.256,-18.098,66.904,-371.903,-25.278,-6.8,-397.181,0,-330.277,0,-2.04,-2.04,162.129,376.602,104.045,4006.593,0,4006.593,440.349,824.096,254.684,0,1141.556,0,2220.336,360.611,7027.889,0,1213.191,0,6937.722,2899.557,17787.289,-1232.153,16555.136,429.592,40.98,1041.109,25053.726,2075.333,0,1460.367,3535.7,1003.311,1457.892,0,1457.892,248.536,6245.439,17.823,0,7148.416,0,955.078,809.075,4907.999,20066.007,0.161,0,-3343.187,-20.769,8351.514,0,4987.719,-397.181,5.064,-397.181,376.602,99.547,-583.479,-75.504,2.531,-262.78,0,103.72,0,109.828,-69.811,-772.572,0,0,0,0,0,0,0,-154.371,-926.943,400.175,0,0,1057.221,0,141.353,1598.749,613.377,-772.572,-842.383,0,0,9.11,9.96,0,614.35,5.05,0,5.89,86.12,-86.51,-1.16,0,0,0,45421.343,50375.552,-98.4,-79.89,-89.57,-72.46,485.25,0,0,-181.03,1.47,6,-0.48,0.439,5.31,1.13,0.77,0,280.98,216.99,-1.02,92.37,4.23,204.73,0,162.129,163.21,1.14,7/15/2017,7/15/2017
