Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep2013,2.197,0.887,0.774,0.62,0.62,2.734,0.827,0.973,0.23,9.765,7.654,1.906,33.28,26.12,14.73,251.42,120.47,7.06,2.99,72.23,34.18,28.3,37.64,0.195,0.574,0.112,37.6,0.13,0.371,54.21,85.86,40.36,8.71,2.26,0.28,0.123,18529,5145,13384,4283,0,2767,0,6334,179,-118,61,13,0,6408,-1164,18.16,5244,0,5244,0,0.63,0.62,8434,954,7480,4023,76649,80672,11007,673,166,0,1774,0,2613,5158,99450,11995,0,0,0,0,23812,-13038,10774,17649,14667,2480,142348,4841,834,2856,9113,3300,18585,0,18585,3625,34623,12632,0,12632,0,3865,0,9587,60707,67230,0,11680,2731,0,0,81641,5244,0,5244,954,6617,-667,0,-276,3321,404,635,0,-2353,8205,-1231,0,-15,0,-14768,11464,0,0,-64,-4614,203,-2188,0,300,-1916,205,-3396,219,-1231,6974,12.37,12.17,3.41,4.35,11.87,9.84,3.5,2.24,2.66,6.59,7.52,13.3,13.71,17.32,2.76,278245.427,213505.427,2.39,4.63,3.53,37.83,38.37,14.85,21.52,30.67,4.63,6,-2.58,0.119,10.39,2.87,2.8,53.68,36.27,31.15,-0.39,16.55,16.98,18.9,5.52,8339,8360.74,0.78,10/24/13,10/23/14
Dec2013,2.921,1.105,0.954,0.78,0.78,2.814,0.319,0.526,0.28,10.253,8.13,2.768,37.41,31.46,17.73,286.93,129.33,6.98,2.78,66.06,32.5,26.75,10.93,0.27,0.554,0.15,43.79,0.166,0.359,59.49,59.19,23.06,23.36,3.96,0.34,0.086,24519,8322,16197,5480,0,2748,0,7969,0,-135,-135,44,0,7878,-1320,16.76,6558,0,6558,0,0.79,0.78,8395,1261,9274,10059,73885,83944,15986,389,80,0,1125,0,1594,5346,106870,14607,0,0,0,0,25253,-13686,11567,17625,14680,2874,153543,5398,591,3169,9906,2300,17616,0,17616,3920,33742,20676,0,20676,0,4235,0,9790,68443,67476,0,14347,3277,0,0,85100,6558,0,6558,1261,-4875,1029,0,602,-3115,-176,591,0,-706,4413,-1732,0,-139,0,-13126,13805,0,0,167,-1025,117,-2113,0,6962,-2332,-19,2615,6036,-1732,2681,13.8,13.29,3.65,4.6,14.03,11.19,3.78,2.29,2.99,7.62,8.75,11.43,13.32,18.87,2.59,310503,249535,1.87,4.63,3.41,40.41,39.9,16.31,22.26,30.93,4.58,6,-2.52,0.17,8.97,3.17,3.12,59.03,38.94,33.01,0.73,14.95,2.63,5.04,6.02,8326,8300,0.7,01/23/14,01/26/15
Mar2014,2.439,1.002,0.852,0.68,0.68,2.629,1.065,1.207,0.28,10.584,8.447,2.746,40.99,26.25,14.62,244.48,99.09,6.55,3.07,70.7,34.18,27.74,43.66,0.259,0.56,0.145,37.27,0.132,0.412,60.36,69.96,26.82,17.22,3.4,0.29,0.086,20403,5978,14425,4708,0,2743,0,6974,220,-175,45,-62,0,6957,-1297,18.64,5660,0,5660,0,0.68,0.68,8367,1255,8387,11572,76853,88425,13497,508,60,0,1352,0,1920,5164,109006,14792,0,0,0,0,26212,-14441,11771,17652,14751,2898,156119,4583,694,3887,9958,2000,17670,0,17670,4275,33903,20679,0,20679,0,4160,0,9953,68695,67803,0,16289,3332,0,0,87424,5660,0,5660,1255,2501,-324,0,-716,2798,-190,602,0,-26,10099,-1192,0,-157,0,-21323,18342,0,0,46,-4284,141,-1845,0,-300,-2322,22,-4304,1513,-1192,8907,15.35,15.59,3.87,4.85,15.2,12.05,4.14,2.44,3.27,8.42,9.77,10.24,13.19,19.96,2.49,338577.4,272831.4,2.39,4.88,3.73,40.72,39.93,16.79,22.53,32.13,4.8,6,-2.53,0.141,6.13,3.22,3.16,39.85,40.99,34.98,0.48,0.33,-5.56,-3.65,6.29,8284,8260,0.68,04/24/14,04/23/15
Jun2014,2.796,1.015,0.807,0.55,0.55,2.981,1.011,1.17,0.28,10.897,7.607,2.749,41.7,20.82,11.23,217.77,75.13,6.49,2.98,67.36,27.72,19.72,36.16,0.252,0.521,0.131,38.35,0.142,0.509,76.27,88.85,27.38,14.8,3.33,0.33,0.098,23382,7633,15749,6017,0,3123,127,6482,265,-169,96,-1,0,6577,-1965,29.88,4612,0,4612,0,0.56,0.55,8363,1742,8488,8669,77040,85709,19544,944,266,0,1450,0,2660,6333,114246,14597,541,8867,14836,0,27804,-14793,13011,27108,20127,3422,172384,7432,782,4797,13569,2000,23150,0,23150,6906,45625,20645,0,20645,0,4736,0,11594,82600,68366,0,17710,3708,0,0,89784,4612,0,4612,1742,-5363,-199,0,863,-2380,-369,618,0,5562,9785,-1330,0,-5626,0,-23473,21755,0,0,-236,-8910,146,-1170,0,0,-2309,-247,-3580,-2903,-1330,8455,15.86,13.99,3.83,5.48,12.94,10.76,4.03,2.36,3.23,8.34,9.87,10.13,13.7,19.88,2.57,343566.3,280502.3,0.38,3.84,2.32,43.93,41.72,17.7,21.22,32.44,4.16,4,-2.56,0.171,4.88,2.5,2.45,38.36,42.25,39.06,0.25,18.93,-6.78,18.57,6.73,8245,8239,0.69,07/31/14,07/28/16
Sep2014,2.778,0.896,0.725,0.54,0.54,3.067,0.847,1,0.28,10.923,7.68,2.873,46.36,20.18,10.62,184.66,70.01,6.37,2.78,64.34,25.19,19.57,30.48,0.263,0.531,0.14,34.92,0.136,0.519,50.68,74.66,31.99,8.01,2.85,0.36,0.125,23201,8273,14928,4879,0,3065,1140,5844,225,-161,64,-12,0,5896,-1356,23,4540,0,4540,0,0.55,0.54,8351,1428,7485,6302,82891,89193,12887,840,286,0,2015,0,3141,7218,112439,13943,0,0,0,0,28602,-15373,13229,26774,20081,3271,169656,6769,903,3740,11603,5248,20713,0,20713,7130,44694,18472,0,18472,0,4539,0,11781,79486,68362,0,18051,3757,0,0,90170,4540,0,4540,1428,6627,-483,0,-659,4507,301,646,0,-3068,8354,-1282,0,-141,0,-24085,18138,0,0,-367,-7737,216,-2888,0,1499,-2307,502,-2978,-2367,-1282,7072,18.18,15.12,4.24,6.04,14.3,11.88,4.24,2.95,3.47,9.43,11.35,8.81,12.65,21.84,2.42,382701.8,317228.8,1.18,3.99,2.54,45.64,44.06,15.73,20.99,33,4.6,4,-2.56,0.143,6.29,2.52,2.45,36.3,47.52,41.67,-0.19,26.45,-12.9,1.01,6.17,8249,8255,0.67,10/23/14,10/22/15
Dec2014,3.19,1.149,0.966,0.71,0.71,3.153,0.343,0.523,0.31,11.18,7.633,3.445,46.45,25.76,13.61,238.84,85.04,6.24,2.49,61.71,29.38,22.15,10.77,0.308,0.525,0.162,37.93,0.154,0.437,55.8,62.41,23.38,16.77,3.9,0.38,0.098,26470,10136,16334,5412,0,2903,243,7776,183,-162,21,53,0,7850,-1987,25.31,5863,0,5863,0,0.71,0.71,8297,1521,9533,6426,83823,90249,16186,681,260,0,1112,0,2053,7874,116362,12665,0,0,0,0,29799,-16192,13607,29154,21855,3060,174848,6932,711,3479,11552,10048,19192,0,19192,6623,47415,18260,0,18260,0,4871,0,12423,82969,68765,0,19731,3383,0,0,91879,5863,0,5863,1521,-3378,1070,0,137,-2495,314,633,0,-1496,4340,-1490,0,-2794,0,-19167,18497,0,0,238,-4716,121,-2145,0,4798,-2547,307,534,124,-1490,2850,18.73,14.73,4.15,6.09,14.22,11.91,4.15,3.64,3.42,9.44,11.44,8.74,11.49,21.77,2.48,381726.1,319785.1,0.89,4.06,2.49,48.18,45.15,12.75,20.64,32.6,4.45,5,-2.7,0.176,7.86,2.45,2.41,48,49.61,42.74,0.45,9.21,-8.97,3.98,5.14,8228,8218,0.71,01/26/15,01/28/16
Mar2015,2.638,0.984,0.801,0.61,0.61,3.218,0.997,1.166,0.31,11.11,7.573,3.928,40.66,21.91,11.34,188.52,71.42,6.94,0,67.04,30.35,22.94,37.78,0.354,0.51,0.18,33.15,0.124,0.508,52.19,85.25,28.81,-4.25,3.17,0.33,0.104,21729,7161,14568,4800,0,2984,190,6594,0,0,0,-77,0,6517,-1532,23.51,4985,0,4985,0,0.61,0.61,8237,1515,8109,7414,88024,95438,12427,1019,293,0,1157,0,2469,8064,118398,12019,0,0,0,0,31214,-16839,14375,28691,21728,3200,176683,6690,758,3902,11446,4224,18232,0,18232,6846,40748,27644,0,27644,0,4885,0,13274,86551,68475,0,18186,3471,0,0,90132,4985,0,4985,1515,3655,-430,0,-390,3308,253,641,0,-1101,9601,-1391,0,-162,0,-30218,26624,0,0,-334,-5481,146,-5131,0,4105,-2532,316,-3096,988,-1391,8210,16.87,12.64,3.66,5.37,12.71,10.54,3.57,3.69,2.81,7.92,9.72,10.29,12.05,18.77,2.9,329874.58,266304.58,1.1,3.93,2.4,47.76,45.95,0,20.26,33.1,4.01,4,-2.81,0.152,8.36,2.91,2.85,N/A,47.59,40.4,1.28,8.16,-10.29,-1.8,4.57,8167,8113,0.89,04/23/15,04/21/16
Jun2015,2.726,0.07,-0.114,-0.38,-0.38,2.03,0.623,0.842,0.31,9.977,7.264,4.397,44.15,-15.02,-7.28,-25.45,-65.81,6.84,0,66.33,-9.26,-14.4,22.85,0.441,0.459,0.202,33.52,0.126,0,73.67,80.53,32.81,25.95,2.78,0.34,0.121,22180,7468,14712,5233,0,3094,8438,-2053,0,0,0,297,0,-1756,-1439,-81.95,-3195,0,-3195,0,-0.38,-0.38,8137,1493,567,5595,90931,96526,17908,1100,202,0,1600,0,2902,5461,122797,12053,769,10800,17191,0,32337,-17606,14731,21774,16939,3117,174472,6591,606,5096,12385,7484,23223,0,23223,6555,49647,27808,0,27808,0,3390,0,13544,94389,68465,0,9096,2522,0,0,80083,-3195,0,-3195,1493,-5448,-429,0,-142,-3807,-644,654,0,12348,6849,-1781,0,-626,0,-25259,22602,0,0,-3,-5067,151,-4279,0,3259,-2496,-239,-3604,-1819,-1781,5068,29.83,21.75,4.43,6.08,15.71,12.5,3.9,11.43,3.13,11.41,14.85,6.73,9.43,20.94,2.74,354392.05,293158.05,0.27,3.54,2.12,39.16,45.67,0,15.55,33.62,3.72,4,-3.09,0.107,3.47,2.47,2.41,N/A,49.16,40.29,1.06,-2.5,-169.09,-93.1,2.61,8063,8027,0.82,07/31/15,07/28/16
Sep2015,2.521,0.893,0.713,0.61,0.61,1.808,0.93,1.098,0.31,9.698,6.957,4.829,44.26,24.89,11.29,154.8,116.06,6.76,2.7,64.64,28.43,24.05,36.9,0.498,0.448,0.223,30.34,0.117,0.508,51.24,83.94,42.53,9.83,2.15,0.35,0.165,20379,7207,13172,4417,0,2962,0,5793,199,-249,-50,-230,0,5513,-611,11.08,4902,0,4902,0,0.61,0.61,8084,1461,7223,5431,93924,99355,11444,1192,155,0,2469,0,3816,7041,121656,11438,0,0,0,0,33055,-18009,15046,21887,17142,2869,172896,6630,607,3450,10841,10748,21603,0,21603,6207,49399,27819,0,27819,0,4953,0,13280,95451,68093,0,7614,1738,0,0,77445,4902,0,4902,1461,6376,-937,0,-135,2597,73,674,0,-831,8876,-1356,0,-390,0,-37570,34188,0,0,62,-5066,219,-4757,0,3261,-2475,-178,-3930,-164,-1356,7520,28.55,24.48,4.56,6.36,15.3,12.2,4,23.6,3.22,11.51,15.05,6.64,8.18,20.74,2.8,353460.36,292672.36,0.49,3.28,1.8,37.64,44.63,0,15.58,33.5,3.66,4,-3.16,0.095,1.86,2.46,2.39,23.27,47.58,40.47,0.51,-9.25,12.96,-0.33,1.21,7996,7986,0.86,10/22/15,10/20/16
Dec2015,2.956,0.957,0.766,0.62,0.62,1.665,0.446,0.698,0.36,9.688,6.905,5.606,55.48,26.03,11.37,159.92,117.28,7.95,2.98,58.51,25.32,21.09,15.1,0.579,0.426,0.247,31.56,0.135,0.581,55.63,64.11,30.12,21.64,3.03,0.41,0.137,23796,9872,13924,4998,0,2900,0,6026,200,-309,-109,-62,0,5855,-837,14.3,5018,0,5018,0,0.63,0.62,8051,1544,7708,7185,95455,102640,14507,1791,120,0,791,0,2702,7963,127812,11514,0,0,0,0,33797,-18008,15789,22055,17436,2928,180098,6936,493,3649,11517,3750,20929,0,20929,6447,42643,40679,0,40679,0,6296,0,13700,103318,68279,0,6728,1773,0,0,76780,5018,0,5018,1544,-3118,1104,0,369,-2046,-247,658,0,691,5618,-2024,0,-381,0,-34750,33542,0,0,285,-3328,117,-3678,0,5976,-2868,-65,-518,1754,-2024,3594,38,33.32,5.73,8.03,18.52,14.58,5.12,950,4.33,16.16,21.68,4.61,5.45,25.98,2.33,439679,381468,-0.09,3.09,1.46,39.43,43.69,0,15.06,32.7,3.97,5,-3.21,0.107,-0.16,3,2.93,19.5,56.55,44.61,0.76,-7.34,-12.68,-16.71,0.04,7964,7925,1.02,01/28/16,01/26/17
Mar2016,2.571,0.887,0.673,0.47,0.47,1.476,1.009,1.298,0.36,9.505,6.658,5.895,55.23,19.82,8.3,131.85,92.12,7.75,2.99,62.39,25.73,18.29,39.25,0.62,0.411,0.255,28.31,0.113,0.766,54.43,79.87,30.44,5,3,0.38,0.125,20531,7722,12809,4546,0,2980,0,5283,230,-340,-110,-137,0,5036,-1280,25.42,3756,0,3756,0,0.48,0.47,7985,1707,7083,7170,98382,105552,12247,636,122,0,1692,0,2450,8172,128421,11315,0,0,0,0,35716,-18885,16831,22407,17948,2895,181869,6759,685,4276,12093,5498,20876,0,20876,5887,44354,40896,0,40896,0,7691,0,14122,107063,60142,0,4954,1840,7870,0,74806,3756,0,3756,1707,2288,241,0,-129,2953,351,672,0,928,10367,-2308,0,-559,0,-27341,24791,0,0,-66,-5483,159,-3857,0,1747,-2842,-123,-4916,-15,-2308,8059,41.84,37.42,5.81,8.3,18.36,14.03,5.13,0,4.32,16.63,22.93,4.36,4.45,25.47,2.43,434660.1,375502.1,-0.19,2.71,1.13,38.48,43.42,0,14.06,32.3,3.79,4,-3.14,0.087,-1.26,2.9,2.84,15.54,55.23,49.28,0.69,-2.54,-22.95,-9.86,-1.18,7895,7870,1.07,04/21/16,04/27/17
Jun2016,2.6,0.707,0.466,0.4,0.4,2.16,0.733,1.067,0.36,9.221,6.454,6.876,51.17,17.01,6.65,83.94,81.82,7.38,2.76,61.29,14.94,15.15,28.18,0.746,0.372,0.277,26.91,0.11,0.9,80.91,78.89,26.88,28.9,3.39,0.39,0.114,20614,7979,12635,5299,0,3146,1110,3080,274,-345,-71,338,0,3347,-225,6.72,3122,0,3122,0,0.4,0.4,7929,1910,5602,6510,106730,113240,18277,612,158,0,1481,0,2251,5892,139660,10431,824,12393,21280,0,38156,-19800,18356,21605,17872,3642,193694,6898,580,5264,13036,12904,27468,0,27468,5949,59357,40783,0,40783,0,7917,0,13640,121697,68178,0,2282,1537,0,0,71997,3122,0,3122,1910,-6076,192,0,-17,-5580,155,664,0,8193,8464,-2655,0,-63,0,-30097,22820,0,0,-78,-10073,173,-3677,0,7299,-2821,-3,971,-660,-2655,5809,24.37,23.69,5.55,7.93,16.41,12.3,4.81,0,3.98,12.31,16.19,6.18,4.88,23.29,2.72,399535.36,339982.36,-1.08,2.3,0.82,38.03,42.91,0,17.46,31.34,3.28,5,-2.92,0.068,3.83,2.35,2.31,8.93,56.46,48.43,0.79,-4.62,205.26,910,-1.12,7844,7808,1.05,07/28/16,07/28/16
Sep2016,2.597,0.962,0.732,0.6,0.6,2.441,1.192,1.466,0.36,9.041,6.288,9.595,57.6,26.35,9.24,122.66,178.95,9.33,2.72,61.65,25.55,22.93,45.89,1.061,0.331,0.351,24.83,0.101,0.6,49.65,73.24,31.25,7.66,2.92,0.38,0.131,20453,7844,12609,4278,0,3106,0,5225,293,-437,-144,244,0,5325,-635,11.92,4690,0,4690,0,0.6,0.6,7876,1816,7578,13928,123004,136932,11129,582,110,0,2430,0,3122,6726,157909,10486,0,0,40109,0,40109,-20885,19224,21429,17907,3476,212524,6296,720,3621,10847,14536,26304,0,26304,7123,58810,60154,0,60154,0,8848,0,14340,142152,67747,0,944,1681,0,0,70372,4690,0,4690,1816,7174,-867,0,-443,4957,15,703,0,-632,11549,-2163,0,-24,0,-57181,40982,0,0,-84,-18470,241,-4362,0,21362,-2800,-112,14329,7418,-2163,9386,27.56,23.6,6.37,9.16,17.04,12.72,5.37,0,4.52,13.8,18.39,5.44,4.84,25.76,2.5,448358.4,386116.4,-0.67,2.02,0.6,38.47,43.22,0,17.2,31.1,3.19,6,-3.07,0.042,8.44,2.69,2.63,11.96,58.3,51.16,0.31,3.01,-1.64,7.73,-0.68,7789,7784,1.39,10/20/16,10/20/16
Dec2016,3.077,1.156,0.879,0.66,0.66,2.611,0.55,0.804,0.39,8.902,3.012,10.992,62.14,29.89,9.52,135.64,103.21,9.7,2.61,58.9,25.64,21.59,17.87,1.235,0.306,0.378,25.97,0.11,0.591,54.33,60.64,23.42,17.11,3.9,0.41,0.106,24090,9901,14189,4950,0,3062,0,6177,311,-521,-210,396,0,6363,-1163,18.28,5200,0,5200,0,0.67,0.66,7830,2166,9050,8468,114313,122781,14343,363,98,0,1500,0,1961,5864,144949,8912,0,0,43267,0,43267,-21888,21379,45525,34524,3845,224610,6580,508,3982,12350,25664,26085,0,26085,6688,70787,59306,0,59306,0,9728,0,15980,155801,68177,0,120,512,0,0,68809,5200,0,5200,2166,-2711,1132,0,99,-1097,-587,767,0,-156,6293,-1988,0,-24760,0,-46775,57702,0,0,1070,-14751,131,-3599,0,9196,-3024,312,3016,-5460,-1988,4305,29.17,23.8,6.98,20.63,17.84,13.41,5.73,194.47,5.16,15.1,20.38,4.91,5.15,27.36,2.37,480342.2,442531.2,-4.27,-1.4,-2.75,40.45,43.71,0,12.01,27.58,2.95,5,-2.86,0.146,12.85,2.05,2.02,11.86,63.62,56.92,0.69,4.09,6.45,20.79,0.15,7755,7730,1.33,01/26/17,01/26/17
Mar2017,2.827,1.149,0.835,0.61,0.61,2.662,1.147,1.364,0.39,9.029,3.174,10.878,65.86,27.72,8.54,120.44,61.85,9.92,2.88,63.51,25.32,21.73,40.58,1.205,0.31,0.373,24.96,0.098,0.639,53.21,70.38,22.3,5.13,4.09,0.36,0.089,22090,8060,14030,5081,0,3355,0,5594,380,-609,-229,551,0,5916,-1115,18.85,4801,0,4801,0,0.62,0.61,7813,2453,8978,6713,119305,126018,12882,555,127,0,1297,0,1979,5434,146313,7381,0,0,44954,0,44954,-22992,21962,45215,34668,4146,225017,6217,654,4604,11676,7786,26518,0,26518,6025,52005,76222,0,76222,0,9680,0,17381,155288,68554,0,531,644,0,0,69729,4801,0,4801,2453,1487,-16,0,-425,2836,-777,883,0,464,10660,-1695,0,-802,0,-43918,41304,0,0,-1080,-6191,179,-2062,0,-966,-3012,-375,-6236,-1755,-1695,8965,29.01,24.74,7.29,20.75,18.18,14.01,5.93,21.98,5.35,14.95,20.41,4.9,6.18,28.69,2.28,508636.78,466626.78,-3.79,-1.16,-2.41,41.06,44.74,0,12.73,27.75,3.19,5,-2.82,0.123,13.48,2.81,2.78,9.19,65.86,62.3,0.09,9.96,29.79,29.54,1.32,7725,7723,1.38,04/27/17,04/27/17
Mar2017,2.827,1.149,0.835,0.61,0.61,2.662,1.147,1.364,0.39,9.029,3.174,10.878,65.86,27.72,8.54,120.44,61.85,9.92,2.88,63.51,25.32,21.73,40.58,1.205,0.31,0.373,24.96,0.098,0.639,53.21,70.38,22.3,5.13,4.09,0.36,0.089,22090,8060,14030,5081,0,3355,0,5594,380,-609,-229,551,0,5916,-1115,18.85,4801,0,4801,0,0.62,0.61,7813,2453,8978,6713,119305,126018,12882,555,127,0,1297,0,1979,5434,146313,7381,0,0,44954,0,44954,-22992,21962,45215,34668,4146,225017,6217,654,4604,11676,7786,26518,0,26518,6025,52005,76222,0,76222,0,9680,0,17381,155288,68554,0,531,644,0,0,69729,4801,0,4801,2453,1487,-16,0,-425,2836,-777,883,0,464,10660,-1695,0,-802,0,-43918,41304,0,0,-1080,-6191,179,-2062,0,-966,-3012,-375,-6236,-1755,-1695,8965,29.01,24.74,7.29,20.75,18.18,14.01,5.93,21.98,5.35,14.95,20.41,4.9,6.18,28.69,2.28,508636.78,466626.78,-3.79,-1.16,-2.41,41.06,44.74,0,12.73,27.75,3.19,5,-2.82,0.123,13.48,2.81,2.78,9.19,65.86,62.3,0.09,9.96,29.79,29.54,1.32,7725,7723,1.38,07/15/17,07/15/17
