Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,30.315,6.474,4.578,2.57,2.57,10.062,0.367,5.346,1,75.281,72.869,9.662,121.5,13.77,8.05,22.47,13.75,8.89,0,30.11,15.1,8.46,1.21,0.128,0.584,0.075,28.65,0.238,0.389,33.75,51.66,15.97,-1.94,5.71,0.7,0.122,58503,40888,17615,1197,0,0,7583,8835,0,0,0,0,-46,8835,-3839,43.45,4996,0,4950,0,2.58,2.57,1929.831,3658,12493,17014,258,17272,21641,2425,0,0,4468,0,6893,7697,53503,25010,0,0,0,0,287550,-130618,156932,4640,4640,7753,247838,23149,4514,5280,32943,527,0,0,0,0,33470,17960,94,18054,9071,41170,1294,0,103059,1832,0,170651,-5997,15631,-37098,144779,4996,183,4996,3658,-1516,530,-207,1512,262,937,0,0,463,10316,-9607,0,0,0,0,0,0,0,300,-9307,0,-1278,0,-1381,-1915,-20,-4594,-3616,-9607,709,9.94,12.08,1.61,1.67,508.37,6.32,1.01,0.96,1.01,4.39,5.95,16.81,13.17,12.17,3.13,233665.155,236268.155,-44.61,-25.77,-34.38,97.69,109.35,126.97,141.55,13.13,3.89,5,-2.5,0.604,8.98,1.6,1.39,N/A,127.76,117.7,0.46,2.37,-4.46,-4.6,10.39,1914.047,1923.17,1.13,11/8/2013,11/7/2014
Dec-13,29.285,6.171,4.275,2.57,2.57,7.079,-0.605,5.451,1,77.923,75.499,10.677,124.91,13.42,7.86,20.11,13.15,8.62,0,30.18,14.6,8.78,-2.07,0.137,0.588,0.081,27.03,0.224,0.389,35.13,53.09,15.44,-2.52,5.91,0.7,0.118,56158,39212,16946,1176,0,0,7572,8198,0,0,0,0,-28,8198,-3240,39.52,4958,0,4930,0,2.6,2.57,1917.609,3635,11833,16245,263,16508,21622,2501,0,0,3879,0,6380,5740,50250,25502,0,0,0,0,296433,-131604,164829,4639,4639,8533,253753,22815,4427,5402,32644,374,0,0,0,0,33018,19960,97,20057,5968,44283,1314,0,104640,1832,0,173677,-3579,15713,-38290,149113,4958,-148,4958,3635,150,512,536,-94,772,907,0,0,180,10452,-11613,0,0,0,0,0,0,0,1782,-9831,0,-1188,0,1834,-1903,-6,-1263,-769,-11613,-1161,11.26,17.65,1.6,1.65,0,6.89,1.05,1.03,1.07,4.88,6.8,14.71,13.19,12.33,3.12,239027.776,244264.776,-46.06,-28.42,-35.91,97.32,107.79,120.99,137.25,5.62,3.78,4,-2.55,0.623,8.68,1.52,1.33,N/A,125.23,116.13,0.5,-5.54,-30.54,-22.39,10.91,1903.713,1913.6,1.02,2/21/2014,2/25/2016
Mar-14,27.896,6.315,4.152,2.36,2.36,8.271,-0.067,4.408,1,79.056,76.622,12.097,118.91,12.04,7.05,18.85,11.54,8.47,0,42.13,14.88,8.47,-0.24,0.153,0.583,0.089,35.07,0.208,0.424,34.75,69.07,20.5,-13.82,4.45,0.58,0.13,53265,30823,22442,6950,0,0,7564,7928,0,0,0,0,-9,7928,-3407,42.97,4521,0,4512,0,2.38,2.36,1909.424,4130,12058,15612,263,15875,20285,2516,0,0,4956,0,7472,6117,49749,25986,0,0,0,0,304564,-135337,169227,4639,4639,8637,258238,23332,4312,5000,32644,3008,0,0,0,0,35652,19960,86,20046,5990,44740,1149,0,107577,1832,0,176294,-3534,15790,-39481,150661,4521,14,4521,4130,0,0,0,0,337,0,0,0,-571,8417,-8544,0,0,0,0,0,0,0,-36,-8580,0,-1190,0,2624,-1895,0,-461,-633,-8544,-127,11.58,14.38,1.5,1.55,0,6.07,1.02,1.03,1.04,4.86,7,14.29,13.66,11.53,3.36,226612.733,234940.733,-48.12,-30.34,-38.18,95.55,106.58,115.13,133.06,6.27,3.59,5,-3.14,0.627,6.89,1.4,1.19,N/A,125.07,109.52,0.41,-4.56,-25.79,-10.81,11.21,1895.032,1905.75,1.06,5/2/2014,5/7/2015
Jun-14,30.456,6.765,4.745,2.98,2.98,7.186,-0.552,4.143,1.07,80.878,78.444,12.401,130.55,14.9,8.71,20.85,14.09,8.23,0,30.73,15.58,9.78,-1.81,0.153,0.586,0.09,27.38,0.223,0.359,33.98,53.71,16.7,-3.03,5.46,0.69,0.127,57938,40131,17807,1077,0,0,7703,9027,0,0,0,0,-25,9027,-3337,36.97,5690,0,5665,0,3,2.98,1902.321,3842,12869,13959,268,14227,21578,2609,0,0,4606,0,7215,5900,48920,25923,0,0,0,0,312922,-138868,174054,4621,4621,8527,262045,23623,4166,5041,32830,3498,0,0,0,0,36328,19960,90,20050,6015,44905,1166,0,108464,1832,0,179939,-3497,15890,-40343,153581,5690,87,5690,3842,0,0,0,0,-1353,0,0,0,-298,7881,-8931,0,0,0,0,0,0,0,1733,-7198,0,-829,0,479,-2019,-2,-2371,-1653,-8931,-1050,12.46,18.17,1.61,1.66,0,6.75,1.11,1.14,1.14,5.25,7.6,13.16,13.35,12.47,3.12,247905.312,258392.312,-49.63,-31.36,-39.2,96.35,107.34,114.65,136,7.79,3.68,5,-2.98,0.635,6.83,1.35,1.15,N/A,132.98,116.69,0.36,2.82,7.58,9.18,10.94,1887.543,1898.93,1.05,8/6/2014,8/5/2015
Sep-14,28.832,6.755,4.673,2.95,2.95,6.513,0.219,4.577,1.07,82.595,80.151,13.6,119.32,14.45,8.48,19.96,13.53,8.96,0,32.07,16.21,10.23,0.76,0.165,0.588,0.097,26.59,0.207,0.363,33.33,53.61,17.83,-2.45,5.12,0.68,0.133,54679,37144,17535,1122,0,0,7550,8863,0,0,0,0,-34,8863,-3236,36.51,5627,0,5593,0,2.97,2.95,1896.492,3948,12811,14215,267,14482,19974,2632,0,0,4672,0,7304,5323,47083,26683,0,0,0,0,318752,-140656,178096,4621,4621,8948,265431,21821,4206,5396,31423,5665,0,0,0,0,37088,19960,84,20044,6018,44974,1167,0,109291,1832,0,183519,-3438,15967,-41500,156140,5627,-162,5627,3948,0,0,0,0,506,0,0,0,-1401,8680,-8264,0,0,0,0,0,0,0,891,-7373,0,-1155,0,2164,-2012,-16,-1019,256,-8264,416,10.99,18.32,1.44,1.49,0,6.42,1.02,1.14,1.07,4.8,7,14.29,12.38,11.28,3.47,225564.914,237958.914,-50.15,-32.91,-40.3,96.46,105.99,104.36,139.95,0.09,3.51,5,-3.1,0.643,6.88,1.27,1.07,N/A,134.85,119.32,0.45,-4.89,14.79,4.34,9.61,1880.915,1890.42,1.2,11/7/2014,11/6/2015
Dec-14,24.464,5.445,2.858,1.85,1.85,5.087,-1.683,3.449,1.07,82.477,80.034,14.8,112.18,8.92,5.22,11.85,8.19,7.82,0,33.1,11.68,7.53,-6.88,0.179,0.583,0.105,22.96,0.173,0.578,33.14,56.23,20.43,-2.66,4.47,0.67,0.15,46088,30835,15253,1368,0,0,8501,5384,0,0,0,0,-1,5384,-1912,35.51,3472,0,3471,0,1.86,1.85,1883.906,4873,10257,12785,422,13207,16736,2651,0,0,3854,0,6505,5784,42232,26912,0,0,0,0,327289,-144116,183173,4593,4593,9116,266026,19000,3808,5328,28136,3790,0,0,0,0,31926,23960,68,24028,8412,45469,1163,0,110998,1832,0,184987,-4859,16041,-42733,155028,3472,-216,3472,4873,0,0,0,0,224,0,0,0,-2072,6497,-9668,0,0,0,0,0,0,0,2926,-6742,0,-1238,0,2121,-2002,-29,-1148,-1430,-9668,-3171,11.06,22.05,1.36,1.4,0,6.77,1,1.65,1.07,4.72,7.26,13.77,9.13,10.73,3.75,210859.137,226633.137,-52.03,-36.58,-43.62,92.1,101.6,67.84,135.13,-0.45,3.34,5,-3.24,0.643,6.64,1.32,1.12,N/A,119.95,100.86,0.57,-16.46,-28.02,-11.76,6.69,1872.666,1879.65,1.08,2/20/2015,2/23/2017
Mar-15,18.416,3.899,1.548,1.37,1.37,2.107,-2.815,1.236,1.07,82.859,80.419,18.046,104.98,6.61,3.83,6.23,5.97,8.21,0,34.64,8.41,7.43,-15.29,0.218,0.578,0.126,17.88,0.129,0.781,40.24,67.22,26.95,-0.03,3.39,0.65,0.193,34558,22588,11970,944,0,0,8121,2905,0,0,0,0,-33,2905,-305,10.5,2600,0,2567,0,1.38,1.37,1876.498,4411,7316,12675,432,13107,15239,2680,0,0,4157,0,6837,6087,41270,28238,0,0,0,0,333824,-147701,186123,4588,4588,9385,269604,16640,4290,4607,25537,3908,0,0,0,0,29445,29960,65,30025,8450,44683,1198,0,113801,1832,0,185557,-4780,16105,-42671,155803,2600,-87,2600,4411,1184,-332,-368,-2492,-1981,-921,0,0,-1790,2319,-7602,0,0,0,0,0,0,0,996,-6606,0,55,0,6102,-1997,0,4160,-110,-7602,-5283,11.47,49.82,1.27,1.31,0,7.83,1.03,3.96,1.14,5.07,8.38,11.93,4.84,10.06,4.08,197398.093,219422.093,-53.55,-38.57,-45.65,87.67,92.97,0,128.67,-9.48,3.09,5,-2.77,0.668,7.36,1.4,1.17,N/A,112.78,101.62,-0.04,-33.98,-41.95,-38.26,2.9,1866.655,1880.34,1.21,5/7/2015,5/5/2016
Jun-15,21.504,4.434,0.726,0.3,0.3,1.918,-0.225,3.847,1.07,82.195,79.757,16.958,96.47,1.47,0.85,2.9,-0.61,8.77,0,44.23,-1.49,1.41,-1.05,0.206,0.58,0.12,26.64,0.151,3.567,36.52,70.47,28.29,-5.66,3.23,0.56,0.173,40357,22506,17851,7247,0,0,11206,-602,0,0,0,1965,-37,1363,-755,55.39,608,0,571,0,0.3,0.3,1876.705,6958,8321,12156,365,12521,16153,2799,0,0,4317,0,7116,4948,40738,26206,0,0,0,0,336619,-151352,185267,4588,4588,9656,266455,17380,3243,5024,25647,2621,0,0,0,0,28268,29210,79,29289,8300,44707,1222,0,111786,1832,0,184129,-4651,16174,-42575,154669,608,188,608,6958,-888,-279,1143,7,-44,194,0,0,-496,7220,-7643,0,0,0,0,0,0,0,3928,-3715,0,83,0,-2048,-1997,-26,-3988,-519,-7643,-423,14.91,50.3,1.17,1.21,0,7.36,1.03,0,1.15,5.22,10.92,9.16,1.02,9.32,4.44,181530.493,202141.493,-52.75,-37.76,-44.42,87.78,84.83,0,107.75,-20.57,2.89,6,-3.07,0.65,4.47,1.44,1.19,N/A,111.73,96.47,-0.07,-29.39,-89.93,-34.46,-0.7,1867.561,1881.73,1.28,8/5/2015,8/4/2016
Sep-15,18.327,3.766,1.487,1.09,1.09,-0.232,-0.774,2.863,1.07,82.311,79.873,19.062,78.88,5.26,3.05,5.89,4.65,7.44,0,32.86,8.11,5.94,-4.23,0.232,0.577,0.134,16.86,0.128,0.982,37.87,60.63,27.69,4.93,3.3,0.67,0.204,34315,23039,11276,1026,0,0,7466,2784,0,0,0,0,-20,2784,-727,26.11,2057,0,2037,0,1.09,1.09,1872.42,4268,7052,12933,306,13239,14240,2816,0,0,4048,0,6864,5476,39819,26710,0,0,0,0,340558,-153153,187405,4588,4588,9927,268449,15307,3195,5062,23564,6580,0,0,0,0,30144,29210,86,29296,8073,44998,1026,0,113537,1832,0,184167,-4549,16254,-42552,154912,2057,-135,2057,4268,1949,166,-608,-1895,-296,249,0,0,-918,5360,-6810,0,0,0,0,0,0,0,531,-6279,0,20,0,3962,-1999,-96,1887,777,-6810,-1450,17.11,0,0.96,0.99,0,6.92,0.95,0,1.11,5.22,13.84,7.23,-2.71,7.68,5.43,148455.315,172118.315,-53.29,-39.17,-45.79,84.66,75.27,0,91.02,-26.84,2.52,6,-3.13,0.67,3.95,1.32,1.09,N/A,96.09,70.02,-0.02,-36.44,-63.05,-44.25,-4.26,1868.444,1882.04,1.13,11/6/2015,11/3/2016
Dec-15,15.603,1.702,-1.179,-0.31,-0.31,-3.251,-1.543,2.431,1.07,81.111,78.674,20.474,89.96,-1.53,-0.88,-4.64,-1.23,8.3,0,29.77,-7.56,-2.01,-9.89,0.252,0.577,0.146,13.07,0.11,0,40.12,60.05,29.32,9.39,3.11,0.7,0.226,29247,20540,8707,1303,0,0,9614,-2210,0,0,0,0,-33,-2210,1655,74.89,-555,0,-588,0,-0.31,-0.31,1874.421,5400,3190,11022,310,11332,12860,2799,0,0,3535,0,6334,3904,34430,27110,0,0,0,0,340277,-151881,188396,4588,4588,10016,264540,13516,2191,4833,20540,4927,0,0,0,0,25467,33542,80,33622,7935,43630,1170,0,111824,1832,0,181578,-4291,16330,-42493,152716,-555,-48,-555,5400,1327,530,546,-2028,308,-1383,0,0,787,4557,-7449,0,0,0,0,0,0,0,241,-7208,0,53,0,2708,-1999,-6,756,-1911,-7449,-2892,36.72,0,1.11,1.14,0,8.67,1.22,0,1.43,7.64,40.84,2.45,-7.85,9.07,4.76,169377.588,197764.588,-53.37,-41.11,-46.57,79.78,67.2,0,65.86,-45.83,2.49,6,-3.06,0.675,3.38,1.35,1.1,N/A,98.14,78.34,-0.04,-36.22,-116.76,-68.74,-8.63,1869.32,1882.81,1.25,2/25/2016,2/23/2017
Mar-16,12.597,1.44,-0.915,-0.39,-0.39,-5.064,-2.367,0.61,1.07,79.801,77.365,22.479,95.4,-1.91,-1.1,-3.56,-1.55,8.11,0,29.4,-7.26,-3.08,-18.79,0.282,0.57,0.16,10.48,0.089,0,48.27,69.67,35.23,13.83,2.59,0.71,0.273,23553,16629,6924,998,0,0,7637,-1711,0,0,0,0,-18,-1711,1004,58.68,-707,0,-725,0,-0.39,-0.39,1869.775,4403,2692,8562,317,8879,12459,2785,0,0,3723,0,6508,3867,31713,27510,0,0,0,0,344895,-154955,189940,4588,4588,10091,263842,12696,1932,4904,19532,9630,0,0,0,0,29162,32635,74,32709,7573,42922,1169,0,113535,1832,0,178853,-4150,16362,-42350,150307,-707,212,-707,4403,400,-176,-241,-1044,-1058,-1089,0,0,-408,1141,-5566,0,0,0,0,0,0,0,57,-5509,0,123,0,-14,-2000,3802,1911,-2460,-5566,-4425,138.26,0,1.2,1.23,0,9.78,1.4,0,1.68,10.08,948.3,0.11,-13.14,9.78,4.49,179687.808,214316.808,-55.56,-43.44,-48.88,72.18,61.91,0,34.66,-68.72,2.4,5,-3.41,0.699,2.17,1.09,0.86,N/A,97.69,78.98,-0.04,-31.6,-128.47,-63.07,-13.13,1869.775,1883.52,1.3,5/5/2016,5/4/2017
Jun-16,15.642,2.527,-1.064,-0.78,-0.78,-7.622,-1.035,1.352,1.07,78.008,75.579,23.899,104.83,-3.95,-2.24,-4.17,-5.78,7.76,0.72,41.73,-12.89,-5.02,-6.62,0.306,0.563,0.172,18.61,0.111,0,42.04,71.75,34.59,4.88,2.64,0.58,0.221,29282,17062,12220,6087,0,0,9908,-3775,0,-79,-79,1784,-7,-2070,607,29.32,-1463,0,-1470,0,-0.78,-0.78,1871.995,6721,4730,8764,320,9084,13490,2747,0,0,3680,0,6427,3470,32471,27740,0,0,0,0,339081,-154396,184685,4581,4581,12001,261478,13416,1523,4458,19397,5530,0,0,0,0,24927,39487,68,39555,7617,41054,1162,0,114315,1832,0,175379,-4032,16436,-42212,147163,-1463,90,-1463,6721,-1258,-43,264,7,-1033,-1151,0,0,-543,2531,-4469,0,0,0,0,0,0,0,1312,-3157,0,139,0,6519,-2002,-3826,830,202,-4469,-1938,0,0,1.34,1.39,0,14.45,1.69,0,2.02,13.3,-75.1,-1.33,-18.23,10.99,4.08,197763.892,234926.892,-55.78,-43.38,-48.71,66.52,56.57,0,0,-86.95,2.42,3,-2.86,0.699,2.99,1.3,1.04,0,104.83,92.67,-0.16,-27.26,-360,-43.01,-17.56,1871.995,1886.52,1.27,8/4/2016,8/4/2016
Sep-16,16.003,2.816,0.623,0.68,0.68,-7.654,0.662,2.82,1.07,77.764,75.337,24.148,102.92,3.49,1.97,2.5,2.97,7.56,0.56,31.96,3.89,4.26,4.13,0.311,0.565,0.175,14.78,0.116,1.574,37.91,54.31,27.59,11.19,3.31,0.68,0.206,30140,20508,9632,1109,0,0,7350,1173,0,-64,-64,0,-18,1109,192,-17.31,1301,0,1283,0,0.68,0.68,1883.342,4130,5303,7351,321,7672,12522,2745,0,0,3231,0,5976,2703,28873,30002,0,0,0,0,341066,-157627,183439,4581,4581,12968,259863,12205,2041,4441,18687,6057,0,0,0,0,24744,39462,66,39528,7534,40105,1152,0,113063,1832,0,174657,-3843,16512,-42118,146800,1301,19,1301,4130,322,451,821,-850,774,-899,0,0,5,5311,-4065,0,0,0,0,0,0,0,-1198,-5263,0,97,0,476,-2005,-33,-1465,-1413,-4065,1246,0,0,1.32,1.37,0,14.27,1.72,0,2.08,14.66,-49.24,-2.03,-21.8,10.91,4.16,194289.288,233354.288,-55.83,-44.6,-49.27,65,54.46,0,0,-89.31,2.36,2,-2.79,0.711,2.35,1.17,0.93,18.33,107.03,97.7,-0.07,-12.68,-37.61,-25.23,-20.98,1873.649,1887.77,1.23,11/3/2016,11/3/2016
Dec-16,16.784,2.543,0.304,0.22,0.22,-6.537,-0.078,2.059,1.08,76.952,74.53,24.386,117.7,1.14,0.64,1.23,1.05,8.79,0.51,29.77,1.81,1.32,-0.46,0.317,0.56,0.177,14.43,0.121,4.909,40.83,57.7,23.5,6.63,3.88,0.7,0.181,31497,22120,9377,1544,0,0,7263,570,0,-58,-58,0,-23,512,-74,14.45,438,0,415,0,0.22,0.22,1876.561,4203,4773,6988,13,7001,14092,2699,0,0,2720,0,5419,3107,29619,30250,0,0,0,0,336077,-153891,182186,4581,4581,13442,260078,13986,2077,4882,20945,10840,0,0,0,0,31785,35193,93,35286,7216,39069,1166,0,114522,1832,0,173046,-3843,16595,-41834,145556,438,-135,438,4203,-1716,371,-405,2416,871,-696,0,0,-953,3863,-4009,0,0,0,0,0,0,0,1086,-2923,0,291,0,489,-2025,-6,-1251,-363,-4009,-146,0,0,1.53,1.58,0,17.21,1.93,0,2.3,15.03,-134.21,-0.75,-24.07,12.73,3.64,222630.727,262921.727,-56.84,-44.89,-49.82,62.26,55.53,0,0,-86.72,2.5,2,-2.56,0.715,1.35,0.93,0.76,9.83,118.77,99.92,-0.2,7.57,170.97,49.41,-22.95,1876.561,1891.51,1.31,2/23/2017,2/23/2017
Mar-17,17.633,3.89,1.678,1.41,1.41,-3.931,0.298,2.047,1.08,77.401,75.003,23.895,107.37,7.34,4.13,6.94,5.9,8.07,0.45,33.69,9.51,8.02,1.69,0.309,0.566,0.175,17.35,0.129,0.766,37.55,53.85,23.35,7.05,3.91,0.66,0.17,33421,22162,11259,870,0,0,7209,3180,0,-51,-51,0,-17,3129,-430,13.74,2699,0,2682,0,1.43,1.41,1895.393,4194,7374,6983,11,6994,13754,2606,0,0,3315,0,5921,2899,29568,30915,0,0,0,0,336150,-155854,180296,4543,4543,13789,259111,13078,2394,4657,20129,8297,0,0,0,0,28426,36864,95,36959,7145,38791,1198,0,112519,1832,0,173698,-3726,16631,-41603,146592,2699,131,2699,4194,337,-550,209,-933,-969,-563,0,0,-1482,3879,-3315,0,0,0,0,0,0,0,2076,-1239,0,245,0,3028,-2029,-3928,-2684,-5,-3315,564,70.18,0,1.39,1.43,0,12.97,1.63,0,1.95,10.95,82.81,1.21,-24.72,11.65,4,203350.19,242810.19,-55.72,-43.8,-48.71,58.22,60.12,0,50.81,-84.77,2.55,4,-2.56,0.715,-0.04,1.04,0.83,62.35,117.85,106.28,-0.13,39.98,461.54,170.14,-23.39,1879.372,1893.92,1.21,5/4/2017,5/4/2017
Mar-17,17.633,3.89,1.678,1.41,1.41,-3.931,0.298,2.047,1.08,77.401,75.003,23.895,107.37,7.34,4.13,6.94,5.9,8.07,0.45,33.69,9.51,8.02,1.69,0.309,0.566,0.175,17.35,0.129,0.766,37.55,53.85,23.35,7.05,3.91,0.66,0.17,33421,22162,11259,870,0,0,7209,3180,0,-51,-51,0,-17,3129,-430,13.74,2699,0,2682,0,1.43,1.41,1895.393,4194,7374,6983,11,6994,13754,2606,0,0,3315,0,5921,2899,29568,30915,0,0,0,0,336150,-155854,180296,4543,4543,13789,259111,13078,2394,4657,20129,8297,0,0,0,0,28426,36864,95,36959,7145,38791,1198,0,112519,1832,0,173698,-3726,16631,-41603,146592,2699,131,2699,4194,337,-550,209,-933,-969,-563,0,0,-1482,3879,-3315,0,0,0,0,0,0,0,2076,-1239,0,245,0,3028,-2029,-3928,-2684,-5,-3315,564,70.18,0,1.39,1.43,0,12.97,1.63,0,1.95,10.95,82.81,1.21,-24.72,11.65,4,203350.19,242810.19,-55.72,-43.8,-48.71,58.22,60.12,0,50.81,-84.77,2.55,4,-2.56,0.715,-0.04,1.04,0.83,62.35,117.85,106.28,-0.13,39.98,461.54,170.14,-23.39,1879.372,1893.92,1.21,7/15/2017,7/15/2017
