Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,6.032,2.053,1.187,0.72,0.72,1.507,0.613,1.72,0.45,16.233,-8.806,14.436,33.82,17.77,5.58,22.69,11.06,4.25,4.38,58.32,19.24,11.86,10.16,0.889,0.312,0.278,27.45,0.118,0.625,35.31,0,0,35.31,0,0.42,0,32158,13403,18755,7952,0,0,4615,6188,0,-829,-829,141,-91,5500,-1595,29,3905,0,3814,0,0.72,0.72,5331,4615,10944,1371,0,1371,12444,0,0,0,0,0,0,4620,18435,3949,0,0,0,0,282445,-170021,112424,132214,70014,7577,274599,0,1488,20433,24297,7873,4013,0,4013,0,36183,68350,0,68350,42036,30666,415,11234,188884,6495,0,26648,5282,91021,-43731,85715,3905,0,3905,4615,-150,0,0,-80,-494,1424,0,0,-282,9168,-5900,0,-2843,21,0,0,0,0,-73,-8795,4,-1917,0,300,-2395,458,-3550,-3177,-5900,3268,23.32,22.44,2.08,0,11.81,4.96,1.45,0,1.98,8.02,18.98,5.27,0.73,16.35,5.32,178577.717,253844.717,-35.51,-32.28,-33.74,41.3,33.67,0,0,-7.36,1.25,6,-3.02,0.592,-1.76,0.51,0.51,7.46,35.96,33.32,1.03,11.07,14.29,10.32,-7.71,5315,5280.24,0.34,11/1/2013,11/10/2014
Dec-13,6.277,3.325,2.439,1.32,1.32,4.441,0.427,1.499,0.46,17.41,-7.749,14.31,35.16,32.06,10.26,46.14,19.37,4.62,7.73,63.92,37.73,21.36,6.8,0.822,0.328,0.269,30.7,0.12,0.348,35.54,88.18,0,-52.64,0,0.36,0,33163,11964,21199,4008,0,0,4680,12511,0,-1459,-1459,374,-82,11426,-4262,37.3,7164,0,7082,0,1.32,1.32,5283,4680,17565,3339,0,3339,12918,0,0,0,0,0,0,6939,23196,3860,1523,31485,238514,3276,274798,-163830,110968,131485,69273,8278,277787,11561,1774,9546,25285,5498,4212,0,4212,0,34995,69290,0,69290,29946,36308,494,15766,186799,6495,0,31141,7880,91091,-45619,90988,7164,0,7164,4680,-889,0,0,268,-696,3840,0,0,-7071,7917,-5663,0,-88,1077,0,0,0,0,210,-4464,6,-1894,0,3022,-2371,-248,-1485,1968,-5663,2254,10.28,7.92,2.02,0,13.99,5.44,1.47,0,1.99,5.07,7.99,12.52,3.1,16.23,5.15,183757.411,255700.411,-35.1,-31.3,-33.25,41.87,34.45,0,0,-4.7,1.54,7,-2.75,0.593,2.43,0.66,0.66,8.58,36.45,33.11,1.02,9.37,303.08,1729.9,-4.88,5266,5226.32,0.32,2/21/2014,2/18/2016
Mar-14,6.2,2.124,1.243,0.7,0.7,4.559,0.589,1.68,0.46,17.5,-8.646,15.377,35.07,16.06,5.19,23.28,10.04,4.43,4.45,58.98,19.33,11.25,9.49,0.879,0.319,0.28,27.21,0.115,0.657,36.86,0,0,36.86,0,0.41,0,32476,13321,19155,8260,0,0,4617,6278,0,-860,-860,233,-82,5651,-1917,33.92,3734,0,3652,0,0.7,0.7,5238,4617,11128,3611,0,3611,13120,0,0,0,0,0,0,7358,24089,3613,0,0,0,0,278862,-166053,112809,135819,69720,9010,285340,0,2784,22234,27408,8301,4121,0,4121,0,39830,71575,0,71575,30029,36448,463,16089,194434,6495,0,32402,7666,91027,-46684,90906,3734,0,3734,4617,-498,0,0,1025,187,578,0,0,-317,8799,-5716,0,-662,351,0,0,0,0,-55,-6082,13,-1237,0,1103,-2398,74,-2445,272,-5716,3083,10.17,7.69,2,0,14.69,5.26,1.43,0,1.99,5.09,8,12.5,5.74,16.05,5.19,182174.271,258902.271,-36.73,-32.79,-34.84,42.94,35.21,0,0,-6.45,1.48,8,-2.69,0.603,2.39,0.6,0.6,7.3,35.07,31.86,0.61,9.35,4.48,9.94,-2.08,5222,5194.59,0.34,5/2/2014,5/5/2015
Jun-14,6.24,2.21,1.339,0.68,0.68,4.451,0.409,1.546,0.46,17.749,-8.476,16.192,35.36,15.5,4.9,24.61,8,4.2,4.3,56.37,17.24,10.89,6.56,0.912,0.314,0.286,25.38,0.113,0.676,36.42,0,0,36.42,0,0.44,0,32575,14212,18363,8197,0,0,4550,5616,0,-881,-881,1371,-74,6106,-2485,40.7,3621,0,3547,0,0.68,0.68,5220,4550,11537,11305,0,11305,13001,0,0,0,0,0,0,8806,33112,159,0,0,0,0,283252,-168892,114360,136129,70094,9706,293466,0,3962,22966,29316,10482,3990,0,3990,0,43788,73570,0,73570,30070,36835,493,16578,201334,6495,0,33554,7851,91057,-46825,92132,3621,0,3621,4550,-68,0,0,1869,1370,-32,0,0,-1439,8070,-5933,0,-195,4570,0,0,0,0,-61,-1619,14,-159,0,4087,-2386,-313,1243,7694,-5933,2137,10.34,7.94,1.99,0,17.35,5.49,1.43,14.36,1.97,5.02,7.85,12.74,8.28,15.86,5.18,183547.395,256787.395,-36.61,-32.41,-34.73,42.95,35.64,0,0,-6.69,1.48,9,-2.73,0.58,1.74,0.76,0.76,6.37,36.74,34.49,0.07,5,-4.23,6.61,0.72,5204,5190.82,0.33,8/1/2014,8/7/2015
Sep-14,6.321,1.954,1.083,0.6,0.6,4.464,0.646,1.673,0.46,17.862,-8.593,14.585,35.24,13.55,4.31,19.69,9.31,3.86,5.09,56.5,17.01,9.5,10.21,0.817,0.322,0.263,25.62,0.113,0.767,37.23,0,0,37.23,0,0.43,0,32957,14336,18621,8475,0,0,4539,5607,0,-1016,-1016,40,-57,4631,-1444,31.18,3187,0,3130,0,0.6,0.6,5214,4539,10186,2458,0,2458,13445,0,0,0,0,0,0,9932,25835,166,0,0,0,0,286987,-171853,115134,137167,70131,9637,287939,0,4328,24119,30832,5109,4038,0,4038,0,39979,70516,0,70516,29918,37393,506,17014,195326,6495,0,34165,7926,91064,-47037,92613,3299,0,3299,4539,-703,0,0,1896,1124,904,0,0,-1142,8724,-5358,0,-1196,1153,0,0,0,0,-1878,-7279,7,-221,0,-7018,-2386,-674,-10292,-8847,-5358,3366,10.68,7.89,1.97,0,17.02,5.51,1.41,3.3,1.95,5.09,8,12.5,10.83,15.94,5.22,182719.4,256392.4,-37.2,-32.69,-35.25,42.88,36.05,0,0,-7.3,1.49,8,-2.69,0.567,1.16,0.65,0.65,5.52,36.59,34.21,0.11,4.79,-16.67,-4.82,3.24,5198,5185,0.24,11/10/2014,11/6/2015
Dec-14,6.608,-0.152,-1.028,-0.76,-0.76,0.496,0.253,1.102,0.47,17.297,-9.05,15.777,33.59,-17.55,-5.47,-18.79,-8.37,3.42,4.35,46.41,-15.88,-11.61,3.83,0.912,0.302,0.276,21.87,0.118,0,38.49,74.08,0,-35.59,0,0.54,0,34439,18456,15983,14765,0,0,6687,-5469,0,-856,-856,112,-81,-6213,2295,36.94,-3918,0,-3999,0,-0.76,-0.76,5212,4567,-790,8603,0,8603,14527,0,0,0,0,0,0,10476,33606,250,1567,32204,245471,3053,282295,-169397,112898,136655,69692,13425,296834,14984,1091,8608,27121,6056,4105,0,4105,0,37282,75778,0,75778,37079,38436,554,17989,207118,6495,0,31081,8061,91108,-47029,89716,-3918,0,-3918,4567,-4467,0,0,-2480,-7472,498,0,0,12070,5745,-4426,0,-1088,2049,0,0,0,0,108,-3357,5,0,0,7445,-2382,-1311,3757,6145,-4426,1319,27.53,67.72,1.94,0,17.71,5.6,1.32,8.66,1.87,7.74,17.99,5.56,10.71,16.08,5.51,174228.307,248013.307,-38.27,-33.45,-36.17,41.21,36.53,0,0,-8.49,1.24,6,-2.81,0.568,-2.25,0.9,0.9,0,35.9,32.14,-0.04,5.27,-157.58,-104.57,3.18,5196,5186.91,0.24,2/20/2015,2/17/2017
Mar-15,6.242,1.955,1.078,0.63,0.63,0.155,0.53,1.291,0.47,16.657,-13.638,18.573,32.65,14.81,4.32,19.91,9.16,3.71,4.03,55.55,17.06,10.02,8.49,1.115,0.281,0.313,23.93,0.108,0.746,38.07,0,0,38.07,0,0.44,0,32576,14480,18096,7961,0,0,4578,5557,0,-899,-899,70,-76,4728,-1389,29.38,3339,0,3263,0,0.63,0.63,5219,4578,10205,4444,0,4444,13592,0,0,0,0,0,0,9374,27410,266,0,0,0,0,285133,-171935,113198,157324,70341,9830,308028,0,2390,20418,25249,8181,4221,0,4221,0,37651,88272,0,88272,37074,38019,605,19908,221529,6495,0,28490,7341,90977,-46804,86499,3339,0,3339,4578,739,0,0,-1817,-670,252,0,0,-761,6738,-3971,0,-19514,0,0,0,0,0,1898,-21587,8,0,0,15976,-2434,-2860,10690,-4159,-3971,2767,28.39,210.65,1.96,0,17.76,5.82,1.28,9.46,1.98,8.42,20.32,4.92,10.79,15.41,5.7,169553.083,262167.083,-41.8,-37.38,-39.84,40.12,36.59,0,0,-12.14,1.12,5,-2.82,0.603,3.41,0.73,0.73,6.18,34.87,32.62,-0.12,0.68,-10,-7.96,3,5203,5193.05,0.35,5/5/2015,5/5/2016
Jun-15,6.325,2.021,1.121,0.59,0.59,0.17,0.855,1.755,0.47,16.725,-13.742,21.888,35.52,14.22,3.89,20.58,8.31,4.65,3.55,54.33,17.49,9.34,13.52,1.309,0.266,0.348,22.61,0.104,0.797,38.2,0,0,38.2,0,0.46,0,33015,15079,17936,7467,0,0,4696,5773,0,-932,-932,81,-102,4922,-1738,35.31,3184,0,3082,0,0.59,0.59,5220,4696,10550,20956,0,20956,13821,0,0,0,0,0,0,8386,43163,288,0,0,0,0,289856,-175508,114348,158227,70920,10463,326489,0,3848,21560,27849,8603,4075,0,4075,0,40527,105067,0,105067,36638,38516,642,18240,239630,6495,0,29086,7039,91032,-46793,86859,3184,0,3184,4696,-305,0,0,692,711,992,0,0,-423,9160,-4696,0,-1440,0,0,0,0,0,63,-6073,12,0,0,15063,-2439,789,13425,16512,-4696,4464,33.51,208.94,2.12,0,15.55,6.1,1.39,12.14,2.09,9.21,23.6,4.24,10.01,16.43,5.26,184466.371,277822.371,-42.11,-37.83,-40.11,40.36,36.71,0,0,-12.36,1.12,5,-2.8,0.585,4.11,1.07,1.07,6.19,36.18,32.51,-0.01,1.36,-13.24,-8.55,2.76,5204,5193.31,0.52,8/7/2015,8/4/2016
Sep-15,6.578,2.044,0.99,0.5,0.5,0.107,0.933,1.817,0.47,19.802,-17.075,20.632,32.58,11.48,3.3,19.84,7.27,4.5,3.81,54.48,15.15,7.66,14.18,1.042,0.305,0.317,23.45,0.108,0.94,38.12,0,0,38.12,0,0.46,0,39091,17796,21295,9107,0,0,6265,5923,0,-1146,-1146,-42,-84,4735,-1657,34.99,3078,0,2994,0,0.5,0.5,5943,6265,12146,6202,0,6202,16329,0,0,0,0,0,0,12420,34951,1744,0,0,0,0,302194,-179358,122836,226873,105966,13585,399989,0,4591,28280,35763,7535,4640,0,4640,0,47938,119395,0,119395,36396,53044,965,20427,278165,6495,0,32627,5294,89717,-12309,121824,3078,0,3078,6265,-1379,0,0,2457,8,295,0,0,1151,10797,-5255,0,-9740,0,0,0,0,0,-392,-15387,113,0,0,-7035,-2438,-804,-10164,-14754,-5255,5542,33.94,304.49,1.65,0,12.67,5.46,1.27,11.87,2.32,10.03,26.83,3.73,10.93,15.04,5.77,200439.979,322132.979,-44.21,-39.53,-42.21,40.03,37.08,0,0,-18.14,0.95,5,-2.55,0.746,4.83,0.73,0.73,5.17,35.77,31.8,-18.46,4.07,-16.67,4.61,2.86,5924,6152.24,0.54,11/6/2015,11/3/2016
Dec-15,6.799,2.248,1.203,0.66,0.66,2.641,0.499,1.483,0.48,19.963,-19.661,20.529,34.41,13.11,3.99,24.1,8,4.29,3.61,53.25,17.88,9.51,7.34,1.028,0.305,0.313,22.35,0.105,0.727,35.82,97.53,0,-61.71,0,0.47,0,42119,19691,22428,8384,0,0,6512,7532,0,-1143,-1143,-82,-80,6307,-2221,35.21,4086,0,4006,0,0.66,0.66,6195,6477,13927,5121,0,5121,16532,0,0,0,0,0,0,14339,35992,1606,1638,33784,189050,5971,306227,-181777,124450,243486,104568,-2862,402672,21047,2176,9325,35498,7636,4682,0,4682,0,47816,118515,0,118515,34262,56181,969,22258,280001,6495,0,33671,5334,89763,-12592,122671,4086,0,4086,6477,-2048,0,0,22,-4307,2578,0,0,351,9185,-6093,0,-65,0,0,0,0,0,61,-6097,10,0,0,-78,-2889,-943,-4169,-1081,-6093,3092,14.46,13.03,1.72,0,12.22,5.42,1.33,2.92,2.27,7.12,13.44,7.44,12.47,15.96,5.49,211447.385,333446.385,-44.73,-39.71,-42.71,38.61,37.36,12,0,-15.4,1.1,5,-2.54,0.612,6.61,0.75,0.75,6.59,34.93,32.31,0.12,2.89,186.84,1578.95,4.95,6171,6144.94,0.46,2/18/2016,2/17/2017
Mar-16,6.548,2.226,1.165,0.61,0.61,2.881,0.522,1.276,0.48,20.075,-16.533,21.225,39.17,12.36,3.77,23.28,7.54,3.47,3.76,54.61,17.59,9.38,7.97,1.057,0.306,0.323,21.96,0.101,0.787,36.18,0,0,36.18,0,0.45,0,40535,18400,22135,8441,0,0,6563,7131,0,-1207,-1207,83,-82,6007,-2122,35.33,3885,0,3803,0,0.62,0.61,6190,6563,13777,10008,0,10008,16070,0,0,0,0,0,0,11923,38001,1594,0,0,0,0,309380,-185926,123454,225086,104651,15503,403638,0,2455,26169,31579,8399,4550,0,4550,0,44528,122104,0,122104,34114,57489,973,20998,280206,6495,0,34506,5180,89414,-12163,123432,3885,0,3885,6563,497,0,0,-3990,-2716,1346,0,0,-1178,7900,-4669,0,-165,0,0,0,0,0,526,-4308,89,0,0,3682,-2947,471,1295,4887,-4669,3231,16.6,13.6,1.95,0,13.94,6.19,1.49,2.43,2.34,7.19,13.72,7.29,13.42,17.86,4.85,240836.745,362304.745,-43.95,-39.39,-41.99,38.52,37.8,16.12,0,-15.16,1.22,7,-2.52,0.608,2.16,0.85,0.85,5.91,39.45,33.51,-0.06,4.9,-3.17,13.86,6.83,6172,6148.5,0.33,5/5/2016,5/4/2017
Jun-16,6.541,2.14,1.078,0.55,0.55,3.221,0.781,1.664,0.48,20.059,-16.469,20.618,43.21,11.05,3.38,21.63,6.96,3.34,3.91,54.41,16.19,8.41,11.94,1.028,0.307,0.316,21.9,0.101,0.873,35.65,0,0,35.65,0,0.46,0,40520,18475,22045,8909,0,0,6576,6560,0,-1258,-1258,119,-107,5421,-1906,35.16,3515,0,3408,0,0.55,0.55,6195,6576,13255,7208,0,7208,15830,0,0,0,0,0,0,12967,36005,1677,0,0,0,0,313018,-189481,123537,224716,105252,15873,401808,0,2773,26746,32472,9528,4465,0,4465,0,46465,117308,0,117308,34023,58216,969,21425,278406,6495,0,34950,4814,89486,-12343,123402,3515,0,3515,6576,46,0,0,931,1269,421,0,0,-1474,10307,-5470,0,-320,0,0,0,0,0,81,-5709,30,-197,0,-2671,-2952,-1608,-7398,-2800,-5470,4837,18.63,13.42,2.15,0,15.8,6.92,1.63,2.15,2.38,7.28,14.19,7.05,14.72,19.51,4.42,265820.574,386417.574,-44.08,-39.4,-42.15,38.73,38.11,20.11,0,-14.96,1.29,7,-2.51,0.604,1.87,0.77,0.77,5.21,43.21,37.86,-0.05,3.42,-6.78,5.89,8.67,6174,6151.83,0.34,8/4/2016,8/4/2016
Sep-16,6.607,2.1,1.037,0.54,0.54,3.359,0.837,1.777,0.48,20.13,-16.262,20.392,40.61,10.78,3.31,20.75,6.92,3.36,3.88,53.8,15.67,8.14,12.67,1.013,0.307,0.311,21.87,0.102,0.889,37.61,0,0,37.61,0,0.46,0,40890,18890,22000,9013,0,0,6579,6408,0,-1224,-1224,9,-90,5193,-1775,34.18,3418,0,3328,0,0.54,0.54,6189,6579,12996,5895,0,5895,16855,0,0,0,0,0,0,14624,37374,1679,0,0,0,0,316261,-192339,123922,223473,105271,16527,402975,0,2686,28849,34483,7982,4637,0,4637,0,47102,117239,0,117239,33483,59649,992,20899,279364,6495,0,35319,4850,89536,-12589,123611,3418,0,3418,6579,-1444,0,0,1886,-705,1244,0,0,459,10995,-5813,0,-2437,0,0,0,0,0,78,-8172,18,-247,0,-1559,-2951,603,-4136,-1313,-5813,5182,17.21,12.09,2.02,0,15.39,6.55,1.53,1.67,2.25,6.85,13.32,7.51,16.83,18.26,4.73,249376.264,369694.264,-44.53,-39.41,-42.47,39.04,38.15,24.28,0,-14.88,1.26,7,-2.7,0.607,0.11,0.79,0.79,5.24,43.47,39.71,0.18,0.44,8,2.74,10.29,6168,6140.76,0.34,11/3/2016,11/3/2016
Dec-16,6.767,1.705,0.714,0.4,0.4,3.288,0.596,1.64,0.49,20.058,-18.435,20.119,42.53,7.9,2.42,14.19,5.51,4.32,3.93,49.53,10.15,5.82,8.81,1.003,0.305,0.306,20.55,0.104,1.225,36.63,95.17,0,-58.54,0,0.5,0,41841,21119,20722,9984,0,0,6490,4248,0,-1221,-1221,164,-78,3191,-676,21.18,2515,0,2437,0,0.4,0.4,6183,6129,10541,5788,0,5788,16794,0,0,0,0,0,0,15787,38369,1674,1643,35036,198572,5118,319648,-194749,124899,236310,105207,2569,403821,22027,2079,9111,36225,9832,4519,0,4519,0,50576,113681,0,113681,33578,60128,975,21748,280686,6495,0,34734,4961,89604,-12659,123135,2515,0,2515,6129,-678,0,0,1291,40,-64,0,0,1522,10142,-6456,0,-37,0,0,0,0,0,467,-6026,9,-68,0,-135,-2947,-1082,-4223,-107,-6456,3686,20.25,12.93,2.12,0,15.54,6.69,1.61,1.76,2.32,7.51,15.36,6.51,17.61,19.28,4.54,261091.245,379791.245,-44.78,-39.47,-42.73,39.12,38.11,24.11,0,-11.82,1.25,6,-2.77,0.6,-0.53,0.76,0.76,3.48,42.73,36.13,0.03,-0.47,-39.39,-24.15,11.48,6159,6138.99,0.43,2/17/2017,2/17/2017
Mar-17,6.364,2.069,1.078,0.56,0.56,3.248,0.518,1.49,0.49,20.145,-15.946,21.675,41.55,11.24,3.4,21.33,7.52,4.23,4.03,54.56,17.44,8.81,8.14,1.076,0.301,0.323,21.06,0.097,0.875,34.95,0,0,34.95,0,0.45,0,39365,17887,21478,8487,0,0,6127,6864,0,-1293,-1293,-193,-105,5378,-1804,33.54,3574,0,3469,0,0.56,0.56,6186,6127,12798,14884,0,14884,15078,0,0,0,0,0,0,15765,45727,1551,0,0,0,0,319108,-193816,125292,221871,105593,17462,411903,0,3384,27120,33516,12681,4493,0,4493,0,50690,120568,0,120568,33404,61100,1140,21160,288062,6495,0,35175,5160,89411,-12400,123841,3574,0,3574,6127,1024,0,0,-1778,-962,480,0,0,-1,9218,-6015,0,-162,0,0,0,0,0,6,-6171,21,-177,0,9386,-3009,-172,6049,9096,-6015,3203,20.27,12.79,2.06,0,15.21,6.32,1.58,1.96,2.31,7.56,15.51,6.45,16.66,18.63,4.67,255428.21,374933.21,-44.44,-39.42,-42.6,39.1,37.84,21.16,0,-12.31,1.23,6,-2.86,0.603,-0.47,0.9,0.9,5.31,43.02,40.61,-0.14,-2.81,-8.2,-7.05,10.32,6166,6147.49,0.44,5/4/2017,5/4/2017
Mar-17,6.364,2.069,1.078,0.56,0.56,3.248,0.518,1.49,0.49,20.145,-15.946,21.675,41.55,11.24,3.4,21.33,7.52,4.23,4.03,54.56,17.44,8.81,8.14,1.076,0.301,0.323,21.06,0.097,0.875,34.95,0,0,34.95,0,0.45,0,39365,17887,21478,8487,0,0,6127,6864,0,-1293,-1293,-193,-105,5378,-1804,33.54,3574,0,3469,0,0.56,0.56,6186,6127,12798,14884,0,14884,15078,0,0,0,0,0,0,15765,45727,1551,0,0,0,0,319108,-193816,125292,221871,105593,17462,411903,0,3384,27120,33516,12681,4493,0,4493,0,50690,120568,0,120568,33404,61100,1140,21160,288062,6495,0,35175,5160,89411,-12400,123841,3574,0,3574,6127,1024,0,0,-1778,-962,480,0,0,-1,9218,-6015,0,-162,0,0,0,0,0,6,-6171,21,-177,0,9386,-3009,-172,6049,9096,-6015,3203,20.27,12.79,2.06,0,15.21,6.32,1.58,1.96,2.31,7.56,15.51,6.45,16.66,18.63,4.67,255428.21,374933.21,-44.44,-39.42,-42.6,39.1,37.84,21.16,0,-12.31,1.23,6,-2.86,0.603,-0.47,0.9,0.9,5.31,43.02,40.61,-0.14,-2.81,-8.2,-7.05,10.32,6166,6147.49,0.44,7/15/2017,7/15/2017
