Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,20.272,7.028,5.592,4.38,4.66,19.28,4.118,7.492,0,124.296,97.762,7.859,438.37,14.68,11.52,105.58,41.25,8.35,1.48,60.67,27.34,21.59,20.31,0.063,0.79,0.05,32.37,0.133,0,52.55,35.83,4.87,21.59,18.75,0.39,0.021,13754,5409,8345,2763,0,1821,0,3761,196,-19,177,-163,0,3775,-612,16.21,3163,-193,2970,0,4.45,4.38,678.47,974,4768,15242,41281,56523,7921,64,0,0,171,0,235,4179,68858,1843,6462,0,8450,5257,21722,-6855,14867,17716,11426,1784,105068,2124,0,6542,10559,3009,907,0,907,0,14475,2238,0,2238,0,2222,0,3144,22079,25004,0,57886,99,0,0,82989,2970,0,2970,974,-516,112,199,450,414,-140,886,0,-21,5083,-2289,0,0,0,-8593,6235,0,0,-1171,-5818,0,0,0,-2,0,-265,-267,-922,-2289,2794,27.5,22.74,3.53,4.48,24.72,16.36,5.91,1.34,4.82,12.12,15.02,6.66,22.84,47.15,0,292686.498,241410.498,51.59,70.06,60.66,298.18,548.69,296.91,192.63,203.33,10.33,6,-2.69,0.313,11.34,4.76,4.74,197.95,462.8,423.86,-0.31,1.48,34.03,28.08,19.4,667.232,667.67,0,10/24/2013,10/23/2014
Dec-13,23.031,8.21,6.691,4.67,5.42,19.51,4.374,7.68,0,130.116,103.949,7.817,560.89,14.98,11.81,108.87,43.98,8.77,1.68,60.19,28.2,20.3,18.99,0.06,0.787,0.047,35.02,0.145,0,51.6,35.8,1.71,17.51,53.22,0.4,0.007,15707,6253,9454,3092,0,1933,0,4429,208,-22,186,-74,0,4541,-846,18.63,3695,-506,3189,0,4.76,4.67,682.004,1036,5599,18898,39819,58717,8882,0,0,0,0,0,0,5287,72886,1976,7488,0,9171,5602,23837,-7313,16524,17558,11492,1976,110920,2453,24,7986,11837,3009,1062,0,1062,0,15908,2236,0,2236,0,2086,0,3381,23611,25922,0,61262,125,0,0,87309,3189,0,3189,1036,-853,-188,-781,1549,785,-562,902,0,-112,5238,-2255,0,0,0,-14396,15073,0,0,-39,-1617,0,0,0,-3,0,35,32,3656,-2255,2983,34.4,28.75,4.31,5.4,33.63,20.38,6.85,1.77,5.82,16.21,20.21,4.95,21.61,57.48,0,376362.799,322890.799,52.32,73.43,62.25,310.85,558.89,285.43,198.22,214.4,11.93,5,-2.6,0.322,6.99,4.58,4.58,201.32,560.89,427.26,-0.5,50.48,8.5,-1.57,18.87,669.67,671.01,0,2/12/2014,2/11/2016
Mar-14,22.504,8.146,6.561,5.038,5.33,20.03,2.986,6.408,0,148.652,117.055,10.119,555.45,15.43,12.14,93.8,37.11,7.94,1.67,61.34,26.69,22.39,13.27,0.068,0.787,0.054,33.27,0.136,0,46.32,24.84,2.58,24.06,35.38,0.39,0.011,15420,5961,9459,3218,0,2126,0,4115,168,-24,144,213,0,4472,-822,18.38,3650,-198,3452,0,5.132,5.038,685.212,1086,5582,16639,42740,59379,7827,0,0,0,335,2,337,7771,75314,2123,8776,0,9487,5878,25719,-7842,17877,19494,14177,1718,116526,1623,0,6510,10286,3009,947,0,947,2028,16270,3234,0,3234,0,1951,0,3360,24815,26652,0,64714,345,0,0,91711,3452,0,3452,1086,267,0,-308,-771,-789,144,887,0,-389,4391,-2345,0,-2947,0,-12250,9406,0,0,829,-7307,0,0,0,993,0,-171,822,-2099,-2345,2046,29.58,27.73,3.74,4.75,34.75,19.55,6.55,1.55,5.02,14.06,17.56,5.69,21.21,53.94,0,342684.878,289548.878,56.02,81.85,65.81,315.22,583.41,358.25,226.68,213.84,10.67,4,-2.72,0.348,10.27,4.63,4.61,171.46,608.13,548.82,8.06,16.89,102.57,14.11,18.44,672.586,616.95,0,4/24/2014,4/29/2015
Jun-14,23.246,8.026,6.454,4.882,4.98,19.36,4.343,8.198,0,141.467,112.183,7.743,573.71,14.3,11.26,85.09,33.75,7.83,1.88,61.68,26.69,21,18.68,0.055,0.787,0.043,33.06,0.134,0,47.59,20.07,4.7,32.22,19.41,0.38,0.02,15955,6114,9841,3345,0,2238,0,4258,169,-27,142,3,0,4403,-984,22.35,3419,-68,3351,0,4.964,4.882,686.363,1079,5509,19620,41584,61204,8321,1,0,0,292,0,293,8087,77905,2415,10274,0,9781,5890,27574,-8088,19486,19820,14586,1982,121608,1345,0,7471,11902,2009,882,0,882,2304,17097,3232,0,3232,0,1718,0,3812,25859,27111,0,68136,502,0,0,95749,3270,0,3270,1079,-721,0,827,649,822,-282,915,0,-177,5627,-2646,0,-543,0,-13074,14199,0,0,884,-1180,0,0,0,-7297,0,5835,-1462,2981,-2646,2981,30.82,29.63,4.06,5.11,36.96,19.64,6.57,1.59,5.59,15.83,19.66,5.09,20.69,53.59,0,388304.139,332341.139,52.22,76.9,61.66,321.47,609.99,360.32,226.86,214.92,11.54,5,-2.62,0.341,7.03,4.56,4.54,157.7,574.89,508.26,-9.71,20.01,2.35,14.33,18.01,675.115,676.83,0,7/25/2014,7/23/2015
Sep-14,24.008,7.889,5.641,3.98,4.25,19.52,5.198,8.709,0,145.485,115.737,7.713,575.78,11.26,8.86,70.38,27.65,8.08,1.91,59.48,22.54,16.58,21.65,0.053,0.786,0.042,31.78,0.134,0,45.49,18.65,3.9,30.74,23.41,0.41,0.017,16523,6695,9828,3449,0,2655,0,3724,187,-25,162,-29,0,3857,-933,24.19,2924,-185,2739,0,4.05,3.98,688.215,1547,5429,15605,46552,62157,8237,0,0,0,279,0,279,9442,80115,2470,11616,0,10256,5743,29292,-8311,20981,20205,15461,2010,125781,1368,0,8122,12892,2009,820,0,820,2199,17920,3230,0,3230,0,1708,0,4108,26966,27948,0,70949,-82,0,0,98815,2739,0,2739,1547,-36,0,-13,461,899,-360,1290,0,-121,5994,-2417,0,-1142,0,-18404,13045,0,0,-409,-9327,0,0,0,6290,0,-6745,-455,-4015,-2417,3577,31.69,29.5,3.96,4.97,34.81,18.98,6.34,1.69,5.39,15.49,19.73,5.07,20.2,52.09,0,391075.534,334157.534,51.81,78.25,61.11,329.72,635.61,340.98,228.1,214.82,11.24,4,-2.74,0.345,8.68,4.47,4.46,148.96,592.42,559.54,-0.35,18.43,-9.13,12.25,17.44,677.097,679.21,0,10/23/2014,10/29/2015
Dec-14,26.294,8.452,6.612,6.79,5.38,21.21,4.947,10.185,0,152.486,122.82,7.689,524.96,18.45,14.67,77.63,33.29,6.81,1.91,61.77,24.3,25.82,18.81,0.05,0.804,0.041,35.09,0.142,0,47.3,22.61,1.84,26.53,49.61,0.38,0.008,18103,6921,11182,3970,0,2813,0,4399,222,-25,197,-69,0,4527,-819,18.09,3708,967,4675,0,6.89,6.79,688.489,1267,5819,18347,46048,64395,9383,0,0,0,0,0,0,4878,78656,3079,13326,0,10997,6555,32746,-8863,23883,20206,15599,3363,129187,1715,96,9429,14018,2009,752,0,752,0,16779,3228,0,3228,0,862,0,4458,25327,28767,0,75066,27,0,0,103860,4675,0,4675,1267,-1151,0,-47,1099,-260,394,1187,0,-251,7012,-3606,0,-256,0,-14022,14878,0,0,-235,-3241,0,0,0,-4,0,-988,-992,2582,-3606,3406,25.65,24.75,3.44,4.27,30.37,15.84,5.53,1.59,4.58,13.53,17.41,5.74,19.81,44.89,0,357555.506,298397.506,57.36,78.3,67.69,344.85,657.94,329.79,234.74,218.63,10.91,6,-2.7,0.355,9.48,4.69,4.69,175.96,581.44,492.81,-0.28,14.17,45.4,2.95,16.72,678.941,681.11,0,2/9/2015,2/3/2017
Mar-15,25.03,8.422,6.715,5.1,5.1,22.53,5.504,9.749,0,158.719,129.517,7.662,546.5,13.24,10.71,71.39,29.22,7.1,1.99,63.17,25.77,20.37,21.99,0.048,0.813,0.039,33.21,0.131,0,45.39,24.23,0,21.16,0,0.37,0,17258,6356,10902,3702,0,2753,0,4447,226,-26,200,-43,0,4604,-1089,23.65,3515,0,3515,0,5.16,5.1,689.498,1177,5807,16976,48460,65436,8584,0,0,0,0,0,0,6293,80313,4090,13479,0,11933,7415,34843,-9395,25448,19953,15573,3596,133400,1688,123,8160,11628,2009,699,0,699,0,14336,3226,0,3226,0,1938,0,5452,24952,29527,0,79292,-371,0,0,108448,3515,0,3515,1177,698,0,43,-830,679,71,1203,0,77,6722,-2927,0,-64,0,-13632,10389,0,0,-1070,-7304,0,0,0,-3,0,-493,-496,-1371,-2927,3795,26.73,24.26,3.44,4.22,27.75,15.06,5.63,1.76,4.7,14.13,18.22,5.49,19,45.27,0,373407.055,313206.055,59.25,81.02,68.67,354.61,675.27,310.5,239.66,216.66,11.48,6,-2.69,0.373,7.48,5.6,5.6,171.04,572.81,489.75,-0.32,11.22,1.23,3.39,15.99,680.915,683.27,0,4/29/2015,5/3/2016
Jun-15,25.659,8.997,7.211,4.93,4.93,22.77,6.631,10.271,0,163.07,134.152,7.634,520.51,12.38,11.55,72.42,32.07,7.7,1.99,62.86,27.22,22.18,25.84,0.047,0.805,0.038,32.75,0.13,0,48.36,18.23,0,30.13,0,0.37,0,17727,6583,11144,3530,0,2789,0,4825,240,-26,214,-83,0,4956,-1025,20.68,3931,0,3931,522,4.99,4.93,690.878,1234,6216,18453,51327,69780,9394,0,0,0,0,0,0,4990,84164,4409,14546,0,13072,7260,37112,-10104,27008,19823,15610,3403,138807,1315,948,8685,13642,3008,712,0,712,0,17362,2225,0,2225,0,1862,0,5575,27024,30722,0,81990,-929,0,0,111783,3931,0,3931,1234,-767,0,19,548,948,-221,1132,0,72,7096,-2515,0,-78,0,-20943,17197,0,0,1236,-5103,0,0,0,-3,0,-558,-561,1477,-2515,4581,25.96,22.86,3.19,3.88,24.24,13.88,5.35,1.79,4.39,13.13,16.94,5.9,18.52,42.22,0,356804.4,292257.4,62.37,83.36,72.65,360.71,0,290.32,243.6,219.65,10.55,6,-2.71,0.354,9.37,4.85,4.85,185.58,552.99,513.47,-0.32,10.38,0.98,12.1,15.32,683.617,685.49,0,7/23/2015,8/4/2016
Sep-15,25.044,8.268,6.594,5.73,5.73,20.31,5.014,8.241,0,169.031,140.387,7.607,608.42,13.96,11.24,70.89,31.94,6.94,1.99,62.32,25.21,21.31,20.02,0.045,0.806,0.036,32.89,0.132,0,47.64,20.09,0,27.55,0,0.38,0,18675,7037,11638,3700,0,3230,0,4708,259,-26,233,-50,0,4891,-912,18.65,3979,0,3979,0,5.8,5.73,745.688,1248,6165,18068,54699,72767,9749,0,0,0,0,0,0,5587,88103,4813,15353,0,13435,7799,38908,-10570,28338,19698,15675,3329,144281,1549,215,9485,14515,3237,705,0,705,0,18457,1994,0,1994,0,2109,0,5480,28040,31864,0,85969,-1592,0,0,116241,3979,0,3979,1248,-267,0,142,865,-138,-416,1432,0,40,6145,-2406,0,-102,0,-23413,19274,0,0,830,-5817,0,0,0,-3,0,-606,-609,-385,-2406,3739,28.31,29.96,3.6,4.33,28.89,16.6,6.26,2.08,5.18,15.47,19.47,5.14,17.32,48.05,0,418404.35,350868.35,65.04,87.34,75.67,338.81,0,292.96,258.41,207.55,11.74,7,-2.61,0.351,7.34,4.77,4.77,181.08,666.78,516.29,-0.32,4.32,43.97,4.8,14.54,686.435,687.69,0,10/29/2015,11/3/2016
Dec-15,31.022,9.643,7.601,7.07,7.07,21.09,6.555,9.613,0,175.065,146.381,7.594,758.88,16.65,13.5,71.55,40.27,7.51,1.99,61.61,25.22,23.08,21.13,0.043,0.816,0.035,36.03,0.146,0,49.44,21.52,2.74,30.66,33.35,0.38,0.012,21329,8188,13141,4251,0,3510,0,5380,274,-26,248,-428,0,5200,-277,5.33,4923,0,4923,0,7.16,7.07,687.536,1404,6630,16549,56517,73066,11556,0,0,0,0,491,491,5001,90114,5183,16518,0,13728,7324,40146,-11130,29016,19716,15869,3432,147461,1931,302,10636,15297,3225,788,0,788,0,19310,1995,0,1995,0,340,0,5485,27130,32982,0,89223,-1874,0,0,120331,4923,0,4923,1404,-1758,0,-522,1556,-1898,387,1436,0,357,6609,-2102,0,8,0,-18706,16199,0,0,-886,-5487,0,0,0,-14,0,-2545,-2559,-1519,-2102,4507,34.08,35.98,4.33,5.18,32.82,20.54,7.29,2.45,6.23,18.81,23.64,4.23,16.25,56.41,0,521616.168,453770.168,66.83,91.63,79.8,387.74,0,309.31,274.21,244.1,14.2,6,-2.58,0.364,9.15,4.67,4.64,206.92,774.44,626.21,0.05,17.98,4.12,14.09,13.89,687.536,687.35,0,2/11/2016,2/3/2017
Mar-16,27.037,8.716,6.886,6.02,6.02,19.45,6.959,10.221,0,179.923,151.496,7.583,744.95,13.8,11.32,67.25,33.07,7.17,2.3,62.25,26.37,20.77,25.74,0.042,0.825,0.035,33.94,0.136,0,48.73,19.89,2.93,31.77,31.15,0.38,0.012,20257,7648,12609,3900,0,3367,0,5342,270,-30,240,-453,0,5129,-922,17.98,4207,0,4207,0,6.12,6.02,749.226,1371,6530,15111,60153,75264,10818,0,0,0,0,0,0,4873,90955,5577,18028,0,13942,7198,41995,-11833,30162,19523,15866,3530,149747,1667,330,9362,13530,3221,933,0,933,0,17684,1987,0,1987,0,730,0,5777,26178,33695,0,91168,-1294,0,0,123569,4207,0,4207,1371,818,0,185,-1464,-172,414,1494,0,344,7658,-2444,16,-34,0,-21111,17485,0,0,-157,-6245,0,-2098,0,-6,0,-807,-2911,-1438,-2444,5214,32.12,38.3,4.14,4.92,30.32,19.9,7.01,2.43,5.82,17.77,22.38,4.47,15.75,52.94,0,511624.211,441568.211,71.47,94.32,83.29,368.83,0,306.36,284.53,232.2,14.42,7,-2.56,0.363,8.14,5.14,5.14,178.07,762.54,684.53,0.08,8.02,18.04,3.49,13.21,687.518,686.79,0,5/3/2016,5/2/2017
Jun-16,30.853,10.965,8.827,7,7,23.21,10.064,13.088,0,186.201,158.109,6.12,692.1,15.52,12.83,77.54,35.52,7.05,2.72,62.19,27.76,22.68,32.62,0.033,0.829,0.027,35.18,0.141,0,49.6,19.26,0,30.34,0,0.38,0,21500,8130,13370,4039,0,3363,0,5968,307,-32,275,-124,0,6119,-1242,20.3,4877,0,4877,0,7.11,7,696.847,1490,7641,13627,64833,78460,11686,0,0,0,0,0,0,4092,94238,5820,18770,0,14595,7601,43904,-12491,31413,19293,15841,3528,154292,1716,185,10256,14222,2219,900,0,900,0,17341,1984,0,1984,0,802,0,6286,26413,34293,0,94737,-1151,0,0,127879,4877,0,4877,1490,-835,0,-24,724,1259,-50,1503,0,41,9120,-2107,0,-38,0,-25060,20304,0,0,-272,-7173,0,-1595,0,-1042,0,-803,-3440,-1484,-2107,7013,27.25,29.82,3.72,4.38,24.61,17.09,6.17,2.19,5,15.16,19.06,5.25,15.39,46.55,0,475320.438,401063.438,75.78,98.76,88.55,423.28,0,316.24,303.07,263.68,13.42,8,-2.56,0.358,8.54,5.43,5.43,186.5,774.88,670.07,0,20.24,41.99,21.87,12.45,686.219,686.78,0,8/4/2016,8/4/2016
Sep-16,30.057,10.268,8.132,7.25,7.25,25.2,9.722,13.18,0,194.595,166.451,5.714,777.29,15.45,12.88,73.64,35.56,7.75,2.85,61.25,25.69,22.54,32.35,0.029,0.838,0.025,35.01,0.143,0,48.69,22.82,2.93,28.8,31.12,0.39,0.012,22451,8699,13752,4389,0,3596,0,5767,318,-29,289,-11,0,6045,-984,16.28,5061,0,5061,0,7.36,7.25,746.953,1596,7670,9406,73650,83056,11979,0,0,0,0,559,559,2952,98546,5705,19209,0,15795,7790,46094,-13341,32753,19395,16028,3549,159948,2175,171,11054,13400,0,923,0,923,0,14323,3938,0,3938,0,562,0,7022,25845,35337,0,99798,-1032,0,0,134103,5061,0,5061,1596,-282,0,-47,1454,1637,-245,1860,0,-64,9845,-2583,0,-252,0,-25461,16590,0,0,-1339,-13045,0,0,0,-274,0,-815,-1089,-4221,-2583,7262,29.41,30.84,3.99,4.67,24.15,17.44,6.76,2.45,5.55,16.68,21.01,4.76,14.7,50.74,0,535661.631,456543.631,83.02,105.5,96.46,410.95,0,316.9,319.99,251.29,15.37,6,-2.62,0.356,11.12,6.88,6.84,198.86,788.78,681.42,-0.34,20.02,26.53,24.19,11.99,687.561,689.14,0,11/3/2016,11/3/2016
Dec-16,37.784,12.434,9.988,7.59,7.59,30.92,9.184,13.646,0,201.125,172.519,5.692,771.82,15.62,13.03,78.21,37,7.22,3.35,59.1,25.47,20.46,24.31,0.028,0.83,0.023,37.63,0.159,0,49.49,17.47,3.54,35.56,25.78,0.41,0.016,26064,10661,15403,5142,0,3622,0,6639,325,-33,292,-74,0,6857,-1524,22.23,5333,0,5333,0,7.73,7.59,689.815,1687,8577,12918,73415,86333,14137,0,0,0,0,268,268,4670,105408,5878,19804,0,16142,8166,47527,-13293,34234,19775,16468,2202,167497,2041,554,13062,15657,0,1099,0,1099,0,16756,3935,0,3935,0,428,0,7342,28461,36307,0,105131,-2402,0,0,139036,5333,0,5333,1687,-2279,0,198,1504,576,-157,1846,0,128,9413,-3078,0,-662,0,-13986,13010,0,0,14,-4702,0,0,0,-13,0,-879,-892,3512,-3078,6335,28.44,24.96,3.84,4.47,22.06,15.81,6.3,2.39,5.16,15.3,19.17,5.22,14.76,48.3,0,533551.448,451153.448,83.72,111.31,99.25,472.63,0,323.17,328.85,285.98,14.08,6,-2.72,0.354,8.72,6.29,6.27,201.18,813.98,733.61,-0.31,21.8,7.36,28.94,11.91,689.815,691.29,0,2/3/2017,2/3/2017
Mar-17,33.029,11.139,9.133,7.73,7.73,30.24,9.395,12.742,0,209.431,180.99,5.688,829.56,15.29,12.76,74.4,36.97,7.86,2.54,60.42,26.54,21.92,28.44,0.027,0.839,0.023,35.16,0.145,0,47.61,21.48,2.55,28.68,35.75,0.4,0.011,24750,9795,14955,4445,0,3942,0,6568,312,-25,287,-36,0,6819,-1393,20.43,5426,0,5426,0,7.85,7.73,749.337,1503,8347,18132,74307,92439,12913,0,0,0,0,280,280,3162,108794,6131,20744,0,17377,8614,50321,-14385,35936,19684,16547,2211,172756,2306,803,10999,14108,0,1148,0,1148,0,15256,3937,0,3937,0,927,0,7687,27807,37698,0,109420,-2169,0,0,144949,5426,0,5426,1503,1267,0,-128,-1839,-79,613,2009,0,76,9548,-2508,41,-101,0,-20473,19440,0,0,750,-2851,0,-1127,0,-18,0,-529,-1674,5214,-2508,7040,28.67,27.43,3.96,4.58,22.1,16.1,6.44,2.4,5.26,15.46,19.19,5.21,14.71,49.42,0,574146.772,485644.772,93.38,117.01,107.58,458.67,0,345.47,347.01,275.16,15.24,6,-2.76,0.337,6.1,7.13,7.11,262.72,853.6,790.39,-0.12,22.16,28.41,27.8,11.94,691.555,692.11,0.94,5/2/2017,5/2/2017
Mar-17,33.029,11.139,9.133,7.73,7.73,30.24,9.395,12.742,0,209.431,180.99,5.688,829.56,15.29,12.76,74.4,36.97,7.86,2.54,60.42,26.54,21.92,28.44,0.027,0.839,0.023,35.16,0.145,0,47.61,21.48,2.55,28.68,35.75,0.4,0.011,24750,9795,14955,4445,0,3942,0,6568,312,-25,287,-36,0,6819,-1393,20.43,5426,0,5426,0,7.85,7.73,749.337,1503,8347,18132,74307,92439,12913,0,0,0,0,280,280,3162,108794,6131,20744,0,17377,8614,50321,-14385,35936,19684,16547,2211,172756,2306,803,10999,14108,0,1148,0,1148,0,15256,3937,0,3937,0,927,0,7687,27807,37698,0,109420,-2169,0,0,144949,5426,0,5426,1503,1267,0,-128,-1839,-79,613,2009,0,76,9548,-2508,41,-101,0,-20473,19440,0,0,750,-2851,0,-1127,0,-18,0,-529,-1674,5214,-2508,7040,28.67,27.43,3.96,4.58,22.1,16.1,6.44,2.4,5.26,15.46,19.19,5.21,14.71,49.42,0,574146.772,485644.772,93.38,117.01,107.58,458.67,0,345.47,347.01,275.16,15.24,6,-2.76,0.337,6.1,7.13,7.11,262.72,853.6,790.39,-0.12,22.16,28.41,27.8,11.94,691.555,692.11,0.94,7/15/2017,7/15/2017
