Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep2013,5.888,1.887,1.607,1.19,1.19,7.311,1.195,1.557,0.436,19.628,18.714,2.694,68.11,24.34,14.77,248.48,30.06,6.08,1.96,37.02,26.77,20.05,20.29,0.137,0.597,0.082,27.27,0.184,0.366,31.91,86.48,6.69,-47.88,13.64,0.63,0.046,37472,23601,13871,2673,0,1168,0,10030,390,-83,307,-194,0,10143,-2631,25.94,7512,0,7512,0,1.2,1.19,6363.921,1783,12009,14259,26287,40546,13102,683,0,0,1081,0,1764,17874,73286,106215,3309,0,21242,0,28519,-11922,16597,5756,1577,5146,207000,22367,1200,5217,28784,0,8697,0,8697,6177,43658,16960,0,16960,0,19114,0,3719,83451,19764,0,104256,-471,0,0,123549,7512,0,7512,1783,-7188,-67,0,7080,1441,-1383,555,0,0,9908,-1955,0,0,0,-25808,28750,-351,0,-25,611,195,-4910,0,0,-2769,-24,-7508,3011,-2306,7602,12,9.32,3.47,3.64,10.02,8.32,2.6,0.22,2.37,7.1,8.06,12.41,59.76,30.39,2.39,428717.714,405131.714,-6.82,-1.61,-5.12,73.89,90.23,141.75,48.86,40.23,5.59,5,-2.76,0.5,8.28,1.68,1.64,120.84,72.53,58.46,1.02,8.65,-4.11,5.48,53.55,6329.138,6294.49,0.58,10/30/13,10/28/15
Dec2013,9.127,3.16,2.82,2.07,2.07,7.235,3.269,3.593,0.436,20.757,19.776,2.715,80.15,41.3,24.2,443.65,50.09,6.84,1.98,37.93,30.32,22.7,35.81,0.131,0.576,0.075,40.44,0.267,0.211,22.5,75.53,4.96,-48.07,18.4,0.62,0.034,57594,35748,21846,3053,0,1330,0,17463,427,-84,343,-97,0,17709,-4637,26.18,13072,0,13072,0,2.08,2.07,6310.161,2144,19937,14077,26634,40711,14200,523,0,0,1599,0,2122,23314,80347,118131,3625,0,21537,0,29288,-13800,15488,6127,2022,5091,225184,29588,2083,12266,43937,0,8357,0,9832,0,53769,16961,0,16961,0,21377,0,3393,95500,0,0,109431,-306,20559,0,129684,13072,0,13072,2144,-4557,-358,0,8191,5520,1253,681,0,0,22670,-1985,0,0,0,-48397,35858,-59,0,-520,-15103,134,-5029,0,0,-2769,-85,-7749,-182,-2044,20626,13.89,11.08,3.86,4.05,11.61,9.72,2.96,0.28,2.74,8.26,9.46,10.57,56.41,32.76,2.1,500765.979,477015.979,-8.77,-2.43,-6.89,82.39,93.35,144.25,50.67,44.88,5.48,4,-2.67,0.512,8.65,1.49,1.45,207.89,81.44,68.71,0.74,11.02,4.92,8.78,50.5,6272.504,6247.86,0.64,01/28/14,01/28/15
Mar2014,7.414,2.565,2.258,1.66,1.66,7.519,1.958,2.199,0.436,19.923,18.931,2.812,76.68,32.73,18.97,363.38,39.88,7.07,2,39.32,29.78,22.4,26.4,0.141,0.583,0.082,33.3,0.212,0.263,19.39,62.31,6.51,-36.41,14.02,0.61,0.043,45646,27699,17947,2932,0,1422,0,13593,410,-85,325,-100,0,13818,-3595,26.02,10223,0,10223,0,1.67,1.66,6156.699,1887,15790,18949,22401,41350,9700,444,0,0,1385,0,1829,17662,70541,109239,4029,0,22147,0,30406,-15286,15120,5983,2055,5106,205989,18914,2160,6751,27825,0,8310,0,9455,5928,43208,16962,0,16962,0,22635,0,3005,85810,21496,0,98934,-251,0,0,120179,10223,0,10223,1887,9377,293,0,-10566,-74,806,696,0,0,13538,-1382,0,0,0,-41963,55252,-104,0,-62,11741,207,-17971,0,0,-2661,18,-20407,4872,-1486,12052,12.8,10.2,3.85,4.05,10.48,8.96,2.75,0.27,2.49,7.44,8.52,11.74,53.85,29.1,2.27,462550.63,438162.63,-7.37,-2.53,-6.01,87.67,96.22,149.75,50.51,49.32,5.74,4,-2.73,0.425,-3.39,1.63,1.59,159.92,80.15,71.4,3.45,12.61,15.2,16.38,47.32,6123.302,6032.22,0.74,04/24/14,04/28/15
Jun2014,6.185,2.07,1.749,1.28,1.28,7.954,1.293,1.695,0.47,20.193,19.168,5.183,92.93,25.71,14.47,258.9,28.95,6.76,1.67,39.36,27.47,20.7,20.9,0.257,0.544,0.139,27.51,0.175,0.367,26.3,82.56,6.88,-49.38,13.26,0.61,0.046,37432,22697,14735,2850,0,1603,0,10282,439,-100,339,-137,0,10484,-2736,26.1,7748,0,7748,0,1.29,1.28,6051.711,1946,12530,12977,24828,37805,10788,315,0,0,1279,0,1594,17762,67949,126685,4448,0,25595,0,34453,-16868,17585,6141,2374,4160,222520,20535,1437,7162,29134,2010,8396,0,9286,5775,46205,29030,0,29030,0,23217,0,3128,101580,22139,0,98715,86,0,0,120940,7748,0,7748,1946,-1020,235,0,-156,-1258,1095,724,0,0,10255,-2378,0,0,0,-70302,50828,-53,0,-309,-22214,94,-5000,0,0,-2867,13760,5987,-5972,-2431,7824,14.99,11.68,4.6,4.85,12.05,10.28,3.25,0.34,3.09,9.12,10.47,9.55,49.62,33.34,1.91,556573.568,549808.568,-10.65,-5.62,-9.16,92.09,98.72,155,51.71,49.22,5.61,5,-2.73,0.554,3.21,1.47,1.44,102.82,94.25,73.99,0.71,13.28,19.63,19.79,43.99,6012.635,5989.17,0.72,07/23/14,07/22/15
Sep2014,7.053,2.27,1.94,1.42,1.42,8.484,1.574,2.219,0.47,19.015,17.522,6.017,100.75,29.14,14.91,242.6,27.94,8.54,1.39,38.01,26.51,20.1,22.31,0.316,0.481,0.152,28.19,0.185,0.331,37.82,105.51,6.47,-61.22,14.1,0.62,0.044,42123,26114,16009,3158,0,1686,0,11165,519,-115,404,-97,0,11472,-3005,26.19,8467,0,8467,0,1.43,1.42,5972.081,1969,13556,13844,11233,25077,17460,0,0,0,0,2111,2111,23883,68531,130162,4863,0,29639,0,39015,-18391,20624,8758,4616,3764,231839,30196,0,18453,48649,6308,8491,0,8491,0,63448,28987,0,28987,0,23290,0,4567,120292,23313,0,87152,1082,0,0,111547,8467,0,8467,1969,-10252,-246,0,8469,2859,-807,762,0,0,13250,-3826,0,0,0,-56476,66173,-26,0,-2848,2997,295,-17000,0,0,-2829,4154,-15380,867,-3852,9398,15.67,11.88,5.3,5.75,12.45,10.38,3.38,0.39,3.29,9.73,11.16,8.96,46.08,34.42,1.8,591015.62,601233.62,-16.23,-8.82,-13.82,94.35,102.74,160.75,50.35,48.55,5.06,5,-2.69,0.547,1.02,1.08,1.05,97.09,103.3,93.09,2.05,19.79,19.33,20.3,40.65,5933.847,5866.16,1.04,10/27/14,10/26/16
Dec2014,12.683,4.611,4.173,3.06,3.06,10.352,5.178,5.733,0.47,21.167,19.623,6.248,110.38,61.39,29.2,478.78,57.5,9.8,1.46,39.87,32.5,24.16,40.83,0.295,0.471,0.139,48.19,0.302,0.154,20.44,77.3,4.47,-52.39,20.42,0.6,0.029,74599,44858,29741,3600,0,1895,0,24246,654,-131,523,-353,0,24416,-6392,26.18,18024,0,18024,0,3.08,3.06,5881.803,2575,27122,19478,12985,32463,16709,228,0,0,2055,0,2283,31948,83403,145492,5152,0,31010,0,40747,-20355,20392,8999,4629,3608,261894,38001,1642,8471,48114,3899,10120,0,10120,11478,73611,32504,0,32504,0,26851,0,5600,138566,24187,0,97178,1963,0,0,123328,18024,0,18024,2575,-2757,-172,0,9003,10038,2197,888,0,0,33722,-3217,0,0,0,-44915,26973,-48,0,42,-21165,80,-5030,0,1076,-2801,-248,-6923,5634,-3265,30457,14.88,10.66,5.21,5.63,11.03,9.32,3.31,0.4,3.24,9.38,10.67,9.37,43.08,34.51,1.67,643120.24,647060.24,-18.21,-9.47,-15.86,108.72,115.01,185.5,57.24,54.87,4.88,6,-2.87,0.549,0.89,1.13,1.1,185.08,119,96.26,0.68,38.96,47.83,45.92,37.3,5843.082,5826.42,1.32,01/28/15,01/27/16
Mar2015,9.942,3.634,3.21,2.33,2.33,11.271,2.846,3.27,0.47,22.388,20.866,7.613,124.43,43.02,20.75,369.52,40.02,7.38,1.62,40.78,31.51,23.39,28.62,0.34,0.494,0.168,36.18,0.222,0.202,17.15,61.51,6.21,-38.15,14.68,0.59,0.04,58010,34354,23656,3460,0,1918,0,18278,675,-163,512,-226,0,18564,-4995,26.91,13569,0,13569,0,2.34,2.33,5834.858,2479,21206,14489,18607,33096,10905,537,0,0,1859,0,2396,21494,67891,160443,5627,0,32107,0,42460,-22309,20151,8772,4711,3937,261194,23159,2017,7781,32957,3799,8944,0,10074,11899,58729,40072,0,40072,0,27396,0,5991,132188,25376,0,100920,2710,0,0,129006,13569,0,13569,2479,11812,-113,0,-14431,2424,-318,927,0,0,19081,-2369,0,0,0,-47608,27822,-107,0,-69,-22331,229,-6970,0,7748,-2743,-3,-1739,-4989,-2476,16605,15.38,11.04,5.56,5.96,11.43,9.63,3.47,0.45,3.43,9.78,11.12,8.99,39.75,36.32,1.51,717000.5,727775.5,-17.2,-11.16,-15.57,117.11,123.73,202.25,61.63,57.52,5.48,7,-2.9,0.534,13.1,1.16,1.12,112.13,133,105.99,1.1,34.1,40.36,41.68,34.32,5793.799,5762.28,0.94,04/28/15,04/27/16
Jun2015,8.592,3.076,2.542,1.85,1.85,12.133,2.234,2.596,0.52,22.028,20.481,9.538,125.43,33.54,15.99,284.24,29.14,8.94,1.64,39.68,28.39,21.52,26,0.433,0.46,0.199,29.47,0.186,0.281,19.08,80.73,6.77,-54.88,13.49,0.6,0.045,49605,29924,19681,3564,0,2034,0,14083,766,-201,565,-175,0,14473,-3796,26.23,10677,0,10677,0,1.86,1.85,5773.099,3084,17758,15319,19384,34703,10370,474,0,0,1568,0,2042,23838,70953,168145,6071,0,34495,0,45544,-24395,21149,8823,5044,4081,273151,26474,1566,8339,36379,6999,9088,0,10457,11450,65285,47419,0,47419,0,28013,0,6757,147474,26327,0,98252,1098,0,0,125677,10677,0,10677,3084,-1743,354,0,2165,-570,941,856,0,0,14988,-2043,0,0,0,-45001,35756,-46,0,-69,-11403,15,-10000,0,10680,-3053,-397,-2755,830,-2089,12899,14.48,10.34,5.69,6.12,10.6,9.08,3.28,0.46,3.28,9.23,10.58,9.45,37.24,34.48,1.54,715628.322,735343.322,-19.77,-13.41,-18.22,122.58,132.03,216.5,63.17,59.3,5.1,7,-3.03,0.557,7.91,1.09,1.06,70.06,132.65,124.25,0.99,38.92,44.53,48.6,31.56,5729.886,5705.4,1.15,07/22/15,07/27/16
Sep2015,9.063,3.241,2.692,1.97,1.97,12.233,1.728,2.371,0.52,21.395,19.78,11.531,110.3,36.32,15.79,280.61,30.05,8.2,1.6,39.9,28.39,21.6,19.06,0.539,0.411,0.222,29.17,0.183,0.264,29.85,104.63,6.47,-68.31,14.1,0.6,0.043,51501,30953,20548,3705,0,2220,0,14623,826,-238,588,-149,0,15062,-3938,26.15,11124,0,11124,0,1.98,1.97,5682.516,3119,18419,21120,20481,41601,16849,0,0,0,0,2349,2349,28579,89378,164065,6956,0,37038,0,49257,-26786,22471,9009,5116,5422,290345,35490,0,25181,60671,10999,8940,0,8940,0,80610,53329,0,53329,0,27686,0,9365,170990,27416,0,92284,-345,0,0,119355,11124,0,11124,3119,-10436,-307,0,8663,-245,-1438,915,0,0,13475,-3618,0,0,0,-28878,31434,-40,0,-273,-1375,219,-13253,0,9801,-2964,-102,-6299,5801,-3658,9817,11.98,9.02,5.16,5.58,9.2,7.9,2.74,0.41,2.73,7.55,8.71,11.48,35.55,28.83,1.8,615336.125,638063.125,-23.19,-14.63,-20.72,126.77,138.97,230.25,64.02,61.56,4.28,8,-2.97,0.52,9.78,1.11,1.08,61.44,132.07,103.12,2.22,28.5,38.73,42.78,28.9,5646.918,5578.75,1.09,10/28/15,10/26/16
Dec2015,13.563,4.97,4.442,3.28,3.28,11.221,4.193,4.909,0.52,23.134,21.488,11.356,105.26,59.32,25.17,444.02,48.94,8.17,1.73,40.1,31.86,24.2,30.92,0.491,0.437,0.215,41.7,0.26,0.159,15.58,66.88,4.82,-46.48,18.94,0.6,0.032,75872,45449,30423,3848,0,2404,0,24171,941,-276,665,-263,0,24573,-6212,25.28,18361,0,18361,0,3.3,3.28,5594.127,2954,27803,16689,21385,38074,12953,0,0,0,0,2451,2451,22741,76219,177665,7729,0,38039,0,51342,-29042,22300,9126,5202,7974,293284,33312,0,24032,57344,9759,8989,0,8989,0,76092,53204,0,53204,0,25163,0,10558,165017,28253,0,101494,-1480,0,0,128267,18361,0,18361,2954,5722,-102,0,-852,3368,1592,1078,0,110,27463,-3612,0,0,0,-47962,31776,-394,0,-258,-20450,1,-6863,0,-1240,-2969,-373,-11444,-4431,-4006,23457,11.16,9.38,4.55,4.9,9.57,8.01,2.56,0.43,2.59,7.14,8.27,12.09,33.64,25.63,1.93,583613.017,608502.017,-22.9,-16.02,-20.92,138.05,142,235.75,67.52,66.81,4.24,7,-2.98,0.527,11.69,1,0.97,87.58,122.57,105.26,0.61,6.94,7.19,7.79,26.05,5558.93,5544.49,1.07,01/27/16,02/01/17
Mar2016,9.124,3.057,2.61,1.9,1.9,9.851,1.625,2.094,0.52,23.813,22.153,14.579,108.99,32.52,14.06,254.28,27,9.74,1.8,39.4,27.67,20.8,17.81,0.612,0.427,0.262,26.63,0.169,0.274,22.07,74.75,7.05,-45.63,12.95,0.61,0.047,50557,30636,19921,3423,0,2511,0,13987,986,-321,665,-510,0,14142,-3626,25.64,10516,0,10516,0,1.91,1.9,5540.886,2477,16940,21514,33769,55283,12229,0,0,0,0,2281,2281,17799,87592,177645,8391,0,39723,0,54051,-30848,23203,9092,5249,7745,305277,25098,0,23208,48306,10498,9461,0,9461,0,68265,69374,0,69374,0,26277,0,10904,174820,29484,0,102021,-1048,0,0,130457,10516,0,10516,2477,4715,170,0,-8536,-4138,1500,1048,0,198,11601,-2336,0,0,0,-38406,27423,-263,0,-78,-13660,246,-6667,0,16321,-2902,-114,6884,4825,-2599,9002,12.11,11.06,4.58,4.92,11.14,9.11,2.7,0.53,2.73,7.68,8.97,11.15,30.43,25.18,1.91,597096.266,621685.266,-21.82,-15.92,-19.94,142.81,139.18,207.45,66.98,68.67,4.09,6,-2.71,0.529,9.84,1.28,1.25,43.57,109.56,93.42,1.19,-8.23,-18.45,-15.88,23.05,5514.381,5478.45,1.44,04/27/16,05/03/17
Jun2016,7.74,2.449,1.988,1.42,1.42,9.117,1.412,1.943,0.57,23.463,21.838,15.749,95.6,24.27,10.21,178.87,19.75,9.23,1.99,38.02,23.86,18.41,18.25,0.671,0.414,0.278,21.09,0.139,0.401,25.23,91.48,7.15,-59.1,12.77,0.62,0.049,42358,26252,16106,3441,0,2560,0,10105,1036,-409,627,-263,0,10469,-2673,25.53,7796,0,7796,0,1.43,1.42,5472.781,2526,13404,18237,43519,61756,11714,0,0,0,0,1831,1831,18460,93761,169764,9108,0,42550,0,57991,-32543,25448,8767,5261,7862,305602,26318,0,20820,47138,15996,8352,0,8352,0,71486,68939,0,68939,0,27624,0,11012,179061,30106,0,96542,-107,0,0,126541,7796,0,7796,2526,864,450,0,-234,-2533,2099,1054,0,-308,10634,-2809,0,0,0,-27076,25642,-96,0,-131,-4470,0,-10166,0,4395,-3187,-483,-9441,-3277,-2905,7729,11.16,10.49,4.07,4.38,10.67,8.45,2.42,0.56,2.45,7.04,8.23,12.15,28.61,21.23,2.23,515587.052,538766.052,-21.75,-15.82,-19.95,145.62,136.24,172.09,64.89,68.99,3.69,5,-2.65,0.49,8.04,1.31,1.29,24.71,112.1,90.34,1.56,-9.92,-23.24,-20.38,20.08,5443.058,5393.17,1.43,07/27/16,07/27/16
Sep2016,8.687,2.816,2.343,1.69,1.69,9.763,2.241,2.99,0.57,24.034,22.419,16.31,113.05,28.3,11.5,192.73,23.36,9.99,2.09,38.02,25.1,19.24,25.8,0.679,0.399,0.271,22.72,0.149,0.337,30.68,117.19,6.23,-80.28,14.66,0.62,0.042,46852,29039,17813,3482,0,2570,0,11761,1036,-450,586,-159,0,12188,-3174,26.04,9014,0,9014,0,1.69,1.69,5393.331,2548,15186,20484,46671,67155,15754,0,0,0,0,2132,2132,21828,106869,170430,10185,0,44543,0,61245,-34235,27010,8620,5414,8757,321686,37294,0,22027,59321,11605,8080,0,8080,0,79006,75427,0,75427,0,28949,0,10055,193437,31251,0,96364,634,0,0,128249,9014,0,9014,2548,-10257,-301,0,11413,3787,-253,1030,0,0,16126,-3977,0,0,0,-30372,26953,-61,0,60,-7397,248,-6026,0,2581,-3092,-193,-6482,2247,-4038,12088,13.64,11.58,4.7,5.04,11.94,9.47,2.89,0.78,2.89,8.5,9.92,10.08,24.79,24.02,1.93,603254.019,623131.019,-23.67,-16.22,-21.25,151.33,134.94,144.74,64.67,72.08,3.71,5,-2.82,0.485,8.03,1.35,1.33,26.14,115.57,94.99,1.06,-4.15,-14.21,-13.11,17.46,5366.912,5336.17,1.55,10/26/16,10/26/16
Dec2016,14.706,5.197,4.637,3.36,3.36,9.728,4.436,5.078,0.57,25.18,23.607,16.651,115.82,54.91,21.92,369.28,44.95,10.13,2.41,38.51,29.81,22.83,30.17,0.661,0.4,0.264,36.98,0.24,0.17,16.37,72.94,4.59,-51.98,19.89,0.61,0.031,78351,48175,30176,3946,0,2871,0,23359,1224,-525,699,122,0,24180,-6289,26.01,17891,0,17891,0,3.38,3.36,5327.995,2987,27692,16371,44081,60452,14057,0,0,0,0,2712,2712,26111,103332,185638,10932,0,45309,0,62759,-36249,26510,8271,5423,7390,331141,38510,0,23739,62249,13992,7889,0,7889,0,84130,73557,0,73557,0,30111,0,10953,198751,32144,0,100001,245,0,0,132390,17891,0,17891,2987,1322,-580,0,2460,3744,1452,1256,0,-274,27056,-3334,0,0,0,-54272,38691,-86,0,-121,-19122,0,-10851,0,2385,-3130,-451,-12047,-4113,-3420,23636,13.84,11.91,4.6,4.91,11.92,9.57,2.88,0.91,2.92,8.69,10.15,9.85,22.88,23.06,1.93,608960.712,636057.712,-26.3,-18.15,-24.04,160.84,138.89,126.72,66.68,72.28,3.61,5,-2.69,0.496,7.38,1.23,1.2,44.49,118.25,105.71,1.47,8.43,2.44,4.57,15.14,5298.661,5257.82,1.44,02/01/17,02/01/17
Mar2017,10.053,3.335,2.891,2.1,2.1,9.962,1.807,2.38,0.57,25.756,24.202,18.925,143.66,33.11,13.25,226.77,26.06,10.16,2.28,38.93,26.65,20.85,17.97,0.735,0.401,0.295,24.75,0.159,0.271,19.97,80.71,7.94,-52.8,11.49,0.61,0.053,52896,32305,20591,3718,0,2776,0,14097,1282,-530,752,-165,0,14684,-3655,24.89,11029,0,11029,0,2.11,2.1,5261.688,2332,17546,15157,51944,67101,11579,0,0,0,0,2910,2910,20400,101990,189740,11746,0,46688,0,65124,-37961,27163,8090,5473,7549,334532,28573,0,23096,51669,13991,7682,0,7682,0,73342,84531,0,84531,0,31333,0,11244,200450,33579,0,100925,-422,0,0,134082,11029,0,11029,2332,7373,-198,0,-9322,-3490,1370,1217,0,65,12523,-2975,0,0,0,-45549,34192,-40,0,170,-14202,273,-7161,0,10469,-3004,-112,465,-1214,-3015,9508,16.76,14.42,5.58,5.94,14.52,11.59,3.49,1.2,3.53,10.56,12.28,8.14,20.16,27.27,1.59,747868.101,779289.101,-25.62,-18.91,-23.67,164.99,142.09,120.07,68.31,71.23,4.05,5,-2.8,0.5,7.35,1.39,1.35,26.6,144.12,115.82,0.99,10.18,10.53,9.09,14.01,5225.791,5205.82,1.44,05/03/17,05/03/17
Mar2017,10.053,3.335,2.891,2.1,2.1,9.962,1.807,2.38,0.57,25.756,24.202,18.925,143.66,33.11,13.25,226.77,26.06,10.16,2.28,38.93,26.65,20.85,17.97,0.735,0.401,0.295,24.75,0.159,0.271,19.97,80.71,7.94,-52.8,11.49,0.61,0.053,52896,32305,20591,3718,0,2776,0,14097,1282,-530,752,-165,0,14684,-3655,24.89,11029,0,11029,0,2.11,2.1,5261.688,2332,17546,15157,51944,67101,11579,0,0,0,0,2910,2910,20400,101990,189740,11746,0,46688,0,65124,-37961,27163,8090,5473,7549,334532,28573,0,23096,51669,13991,7682,0,7682,0,73342,84531,0,84531,0,31333,0,11244,200450,33579,0,100925,-422,0,0,134082,11029,0,11029,2332,7373,-198,0,-9322,-3490,1370,1217,0,65,12523,-2975,0,0,0,-45549,34192,-40,0,170,-14202,273,-7161,0,10469,-3004,-112,465,-1214,-3015,9508,16.76,14.42,5.58,5.94,14.52,11.59,3.49,1.2,3.53,10.56,12.28,8.14,20.16,27.27,1.59,747868.101,779289.101,-25.62,-18.91,-23.67,164.99,142.09,120.07,68.31,71.23,4.05,5,-2.8,0.5,7.35,1.39,1.35,26.6,144.12,115.82,0.99,10.18,10.53,9.09,14.01,5225.791,5205.82,1.44,07/15/17,07/15/17
