Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,2.92,1.042,0.756,0.56,0.56,2.501,0.924,1.035,0.28,10.096,3.878,4.715,40.29,22.75,13.02,52.11,20.32,9.24,1.86,54.84,26.02,19.39,31.66,0.467,0.574,0.268,36.83,0.168,0.5,42.87,26.53,107.32,123.66,0.85,0.45,0.531,3244,1465,1779,465,0,368,102,844,0,-24,-24,-4,0,816,-187,22.92,629,0,629,0,0.56,0.56,1111,318,1158,1435,2158,3593,1524,107,954,0,665,0,1726,1258,8101,210,0,0,0,0,6539,-3030,3509,6806,4362,618,19244,426,37,1258,1721,1000,0,2,2,0,2723,4161,0,4161,253,1056,0,0,8193,1741,0,27993,-572,1125,-19236,11051,629,0,629,318,-30,-6,247,-94,147,12,71,0,-27,1150,-123,0,0,0,-775,681,0,0,6,-211,349,-734,0,0,-308,9,-684,255,-123,1027,23.7,16.11,3.99,10.39,15.7,13.78,3.71,3.11,3.76,12.26,19.68,5.08,13.05,21.14,2.43,44099.822,45667.822,-4.2,-0.08,-2.37,33.1,35.2,12.97,12.18,21.17,6.63,7,-2.89,0.651,-6.68,2.98,2.34,35.17,40.85,35.05,0.6,-1.72,-16.42,-0.19,7.63,1096,1094.56,1.26,11/1/2013,10/31/2014
Dec-13,2.75,0.935,0.65,0.46,0.46,2.366,0.992,1.089,0.3,9.981,3.79,4.764,43.91,17.35,10.71,47.2,16.64,10.02,2.64,54.16,22.69,16.88,36.06,0.477,0.571,0.272,34.36,0.159,0.652,36.25,27.74,113.64,122.15,0.8,0.46,0.571,3028,1388,1640,461,0,346,146,687,0,-34,-24,19,0,682,-171,25.07,511,0,511,0,0.47,0.46,1101,313,1029,1627,2202,3829,1203,102,919,0,710,0,1731,1256,8019,216,175,2913,3468,0,6556,-3157,3399,6703,4362,601,18938,422,119,855,1396,1000,0,1,1,350,2747,4158,0,4158,216,1010,0,0,8131,1741,0,28173,-528,1211,-19790,10807,511,0,511,313,318,-5,-75,101,257,52,66,0,0,1199,-107,0,0,0,-730,685,0,0,29,-123,168,-734,0,0,-326,8,-884,192,-107,1092,22.87,18.56,4.4,11.59,16.39,14.4,4,2.49,4,11.76,17.1,5.85,14.29,22.8,2.44,47545.748,48874.748,-3.97,-0.1,-2.34,34.03,35.53,17.61,12.8,20.09,7.07,7,-2.83,0.631,-6.44,2.92,2.29,20.21,43.91,39.24,1.07,3.85,91.67,76.08,9.17,1086,1082.8,1.32,2/24/2014,2/24/2016
Mar-14,2.722,0.918,0.635,0.44,0.44,2.427,0.351,0.422,0.3,9.839,3.711,5.236,47.16,18.18,10.29,46.88,16.44,9.58,1.85,53.87,23.13,16.33,12.91,0.532,0.561,0.298,33.95,0.158,0.682,41.45,26.86,114.23,128.82,0.8,0.46,0.577,2983,1376,1607,479,0,366,72,690,0,-25,-25,6,0,671,-184,27.42,487,0,487,0,0.44,0.44,1096,310,1006,1565,2467,4032,1355,95,898,0,721,0,1714,1259,8360,212,0,0,0,0,6426,-3247,3179,6615,4362,569,18935,405,101,964,1470,1000,0,1,1,0,2471,4652,0,4652,218,974,0,0,8315,1741,0,28331,-520,1181,-20113,10620,487,0,487,310,-149,17,-29,-226,-387,0,78,0,-26,462,-77,0,0,0,-1051,785,0,0,38,-305,283,-720,0,498,-325,45,-219,-62,-77,385,23.12,19.43,4.79,12.71,16.94,14.97,4.24,2.43,4.27,11.88,16.63,6.01,14.1,24.04,2.46,50902.146,52522.146,-3.97,0.04,-2.23,34.33,36.03,19.42,13.05,20.91,7.34,7,-2.83,0.646,-4.59,3.38,2.69,27.6,47.16,40.89,0.32,5.96,37.5,38.88,9.52,1081,1079.35,1.28,5/2/2014,5/5/2015
Jun-14,3.031,1.19,0.907,0.62,0.62,2.492,0.64,0.714,0.3,9.804,3.692,4.354,47.79,25.91,14.87,64.68,22.74,9.3,1.86,57.14,29.83,20.75,21.11,0.444,0.588,0.261,40.95,0.179,0.484,42.33,26,111.82,128.15,0.82,0.43,0.525,3292,1411,1881,472,0,349,78,982,0,-24,-24,3,0,961,-278,28.93,683,0,683,0,0.63,0.62,1086,307,1292,1216,1588,2804,1527,93,894,0,757,0,1744,1381,7456,219,0,0,0,0,6452,-3408,3044,6525,4362,566,17810,402,109,1036,1547,254,0,2,2,0,1803,4394,0,4394,224,923,0,0,7344,1741,0,28686,-512,1273,-20722,10466,683,0,683,307,-165,-30,14,-74,-255,-57,77,0,20,775,-80,0,0,0,-415,1294,0,0,3,802,125,-743,0,-1000,-323,15,-1926,-349,-80,695,22.98,19.18,4.87,12.94,16.44,14.66,4.18,2.81,4.21,11.79,16.33,6.12,12.9,23.76,2.47,51018.692,52862.692,-4.25,0.1,-2.36,36.87,37.01,17.04,13.14,22.2,8.11,8,-2.83,0.65,-8.08,4.14,3.17,40.92,48.47,44.89,1.09,11.11,6.9,8.38,8.19,1071,1067.56,1.26,7/31/2014,8/4/2015
Sep-14,3.26,1.384,1.097,0.76,0.76,2.686,1.192,1.288,0.3,9.913,3.819,4.397,47.69,31.56,18.5,78.49,27.73,9.87,1.98,58.38,33.56,23.59,36.56,0.444,0.585,0.259,45.79,0.196,0.395,38.5,24.61,109.44,123.33,0.83,0.42,0.499,3501,1457,2044,463,0,332,74,1175,0,-23,-23,3,0,1155,-329,28.48,826,0,826,0,0.77,0.76,1074,308,1486,1306,1880,3186,1477,97,905,0,749,0,1751,1342,7756,219,0,0,0,0,6393,-3463,2930,6437,4362,558,17900,393,106,1140,1639,1002,0,2,2,0,2643,3643,0,3643,222,921,0,0,7429,1741,0,29189,-468,1314,-21305,10471,826,0,826,308,42,-7,96,37,168,-27,62,0,46,1383,-103,0,0,0,-704,412,0,0,12,-383,68,-670,0,0,-319,11,-910,90,-103,1280,20.92,17.76,4.81,12.49,15.02,13.58,4.05,3.64,4.05,10.77,14.5,6.9,10.79,23.29,2.52,50374.947,51833.947,-4.02,0.31,-2.14,40.23,38.11,13.11,14,23.62,8.07,8,-2.89,0.67,-7.28,2.93,2.27,51.09,49.29,45.67,1.05,11.64,35.71,32.82,5.75,1060,1056.3,1.37,10/31/2014,11/5/2015
Dec-14,3.069,1.328,1.041,0.76,0.76,3.073,1.229,1.346,0.34,9.927,3.863,4.425,53.47,31.64,18.71,81.23,28.53,9.43,1.9,57.97,33.65,25.24,40.04,0.446,0.598,0.267,42.98,0.185,0.447,34.78,29.02,117.38,123.14,0.78,0.42,0.541,3269,1374,1895,429,0,311,55,1100,0,-22,-9,-4,0,1087,-262,24.1,825,0,825,0,0.77,0.76,1065,305,1414,1199,2342,3541,1246,101,896,0,787,0,1784,850,7421,224,137,2801,3328,0,6266,-3426,2840,6347,4362,540,17372,437,71,1149,1657,1001,0,0,0,0,2658,3630,0,3630,225,469,0,0,6982,1741,0,29653,-532,1368,-21840,10390,825,0,825,305,223,-33,-16,139,313,23,60,0,-92,1434,-125,0,0,0,-937,475,0,0,96,-491,78,-698,0,0,-356,-74,-1050,-107,-125,1309,20.72,17.4,5.39,13.84,15.67,14.18,4.43,6.17,4.37,10.98,14.38,6.95,8.12,25.85,2.32,55963.306,57053.306,-3.29,0.42,-1.54,38.44,39.15,15,14.97,25.17,9.03,8,-2.81,0.641,-4.93,2.79,2.12,50,55.62,41.93,0.92,11.6,65.22,42.03,3.36,1050,1046.63,1.33,2/24/2015,2/23/2017
Mar-15,2.969,1.186,0.907,0.61,0.61,3.213,0.458,0.574,0.34,9.928,3.937,4.441,57.19,25.28,15.12,70.46,23.07,9.05,1.9,57.65,30.41,20.83,15.43,0.447,0.598,0.267,41.85,0.181,0.557,40.38,29.55,124.08,134.91,0.74,0.42,0.576,3150,1334,1816,439,0,338,81,958,0,-22,-22,4,0,940,-284,30.21,656,0,656,0,0.62,0.61,1061,296,1258,1242,2062,3304,1394,107,906,0,831,0,1844,1150,7692,232,0,0,0,0,6177,-3419,2758,6257,4362,407,17346,432,75,775,1282,1000,0,4,4,0,2286,3638,0,3638,253,800,0,0,6977,1741,0,29948,-531,1410,-22199,10369,656,0,656,296,-154,-60,54,-255,-415,1,78,0,-7,609,-123,0,0,0,-335,615,0,0,1,158,246,-670,0,0,-356,56,-724,43,-123,486,20.8,17.8,5.76,14.53,16.25,14.58,4.64,8.22,4.62,11.2,14.42,6.93,6.99,27.23,2.24,59729.808,61063.808,-3.52,0.68,-1.63,34.52,39.95,0,15.61,25.21,9.49,8,-2.77,0.674,-7.48,3.36,2.56,43.55,59.94,51.78,0.21,9.07,38.64,29.19,2.53,1046,1044.41,1.29,5/5/2015,5/4/2016
Jun-15,3.075,1.241,0.964,0.65,0.65,3.293,0.661,0.78,0.34,9.868,3.905,4.723,51.51,27.06,15.96,68.35,24.21,9.43,2.02,58.2,31.25,21.53,21.5,0.479,0.582,0.279,43.14,0.185,0.523,40.49,28.17,125.93,138.25,0.72,0.42,0.577,3232,1351,1881,470,0,320,81,1010,0,-24,-24,3,0,989,-293,29.63,696,0,696,0,0.66,0.65,1051,291,1304,1184,2122,3306,1434,112,940,0,833,0,1885,1435,8060,228,0,0,0,0,6097,-3412,2685,6167,4362,392,17532,417,117,906,1440,1750,0,3,3,0,3193,3134,0,3134,254,746,0,0,7327,1741,0,30286,-514,1504,-22812,10205,696,0,696,291,-40,-41,-5,-134,-220,-57,84,0,26,820,-125,0,0,0,-919,860,0,0,10,-174,51,-654,0,0,-354,253,-704,-58,-125,695,18.53,15.64,5.22,13.19,14.55,12.92,4.16,6.22,4.17,10.04,12.87,7.77,8.03,24.08,2.56,53266.491,54844.491,-3.89,0.71,-1.94,33.4,40.09,0,15.63,25.36,8.67,8,-2.92,0.679,-2.01,2.52,1.93,42.08,58.73,51.51,0.99,1.45,4.84,4.29,2.98,1038,1034.1,1.3,8/4/2015,8/4/2016
Sep-15,3.313,1.406,1.13,0.76,0.76,3.435,1.227,1.361,0.34,9.778,3.817,4.052,49.52,31.64,18.74,80.14,27.96,8.33,1.95,58.24,33.95,23.27,37.04,0.414,0.603,0.25,46.89,0.201,0.447,39.41,23.39,116.48,132.5,0.78,0.42,0.533,3429,1432,1997,434,0,316,83,1164,0,-22,-22,6,0,1148,-350,30.49,798,0,798,0,0.77,0.76,1035,285,1455,1133,1602,2735,1481,108,913,0,750,0,1771,1302,7289,216,0,0,0,0,5742,-3113,2629,6078,4362,328,16540,367,84,1046,1497,1000,0,3,3,0,2500,3132,0,3132,247,691,0,0,6570,1741,0,30731,-513,1562,-23551,9970,798,0,798,285,-47,114,40,183,290,-50,66,0,20,1409,-139,0,0,0,-459,980,0,0,7,389,35,-790,0,0,-348,-746,-1849,-51,-139,1270,17.81,14.42,5.06,12.97,13.85,12.19,3.99,4.13,3.97,9.55,12.2,8.2,9.94,22.82,2.75,50492.078,51889.078,-3.76,0.71,-1.8,34.74,40.26,15.85,15.45,26.4,9.2,8,-2.85,0.648,-7.13,2.92,2.21,52.91,52.08,43.52,1.4,1.63,0,1.59,4.31,1023,1019.63,1.16,11/5/2015,11/3/2016
Dec-15,3.111,1.387,1.133,0.8,0.8,3.658,1.361,1.521,0.38,9.835,3.911,4.074,54.81,33.58,20.41,87.79,30.19,9.64,2.13,58.51,35.81,26.22,43.74,0.414,0.613,0.254,45.55,0.195,0.475,33.34,26.62,119.39,126.11,0.76,0.41,0.543,3189,1323,1866,405,0,306,13,1142,0,-22,-8,5,0,1139,-303,26.6,836,0,836,0,0.81,0.8,1025,261,1422,1000,2218,3218,1165,109,846,0,736,0,1691,1000,7074,221,127,2789,2549,0,5465,-2869,2596,5991,4362,348,16230,386,95,1074,1555,1000,0,0,0,0,2555,3120,0,3120,196,413,0,0,6284,1741,0,31176,-532,1629,-24068,9946,836,0,836,261,318,80,5,82,485,51,58,0,-132,1559,-164,0,0,0,-1054,437,0,0,106,-675,64,-627,0,0,-386,-68,-1017,-133,-164,1395,19.44,14.98,5.57,14.01,14.79,12.94,4.4,3.13,4.33,10.36,13.08,7.65,11.51,25.13,2.55,55427.709,56329.709,-3.03,0.78,-1.33,36.35,40.4,17.54,15.75,27.32,9.99,8,-2.95,0.656,-6.83,2.77,2.11,51.91,58.98,48.44,0.82,1.37,5.26,4.44,6.22,1012,1011.27,1.34,2/24/2016,2/23/2017
Mar-16,2.943,1.195,0.951,0.69,0.69,3.725,0.518,0.639,0.38,9.718,3.839,4.091,57.42,28.83,17.82,76.69,26.84,8.89,2.14,60.8,32.71,23.64,17.59,0.421,0.624,0.263,45.85,0.188,0.551,38.5,29.95,135.29,143.84,0.67,0.39,0.581,3008,1179,1829,441,0,322,82,984,0,-22,-22,-12,0,950,-239,25.16,711,0,711,0,0.7,0.69,1022,249,1221,1281,1519,2800,1269,105,888,0,812,0,1805,785,6659,220,0,0,0,0,5290,-2736,2554,5918,4362,335,15686,387,67,717,1171,1249,0,0,0,0,2420,2869,0,2869,195,420,0,0,5904,1741,0,31457,-531,1558,-24443,9782,711,0,711,249,-100,-114,43,-232,-403,24,72,0,0,653,-124,0,0,0,-200,900,0,0,-3,573,68,-630,0,0,-383,0,-945,281,-124,529,19.8,15.41,5.91,14.96,15.24,13.35,4.62,2.31,4.6,10.94,13.7,7.3,13.55,25.76,2.51,57797.249,59115.249,-3.08,0.75,-1.24,36.39,40.31,24.88,15.83,27.38,10.73,8,-2.97,0.684,-9.65,2.75,2.01,44.73,58.37,48.03,0.46,-0.88,13.11,0.76,8.58,1007,1006.57,1.28,5/4/2016,5/3/2017
Jun-16,3.221,1.344,1.105,0.76,0.76,3.969,0.792,0.948,0.38,9.929,4.11,3.6,62.65,31.56,19.86,84.79,28.54,8.72,2.17,61.2,34.13,23.8,24.6,0.363,0.635,0.23,51.07,0.209,0.5,37.58,29.89,132.24,139.93,0.69,0.39,0.562,3273,1270,2003,460,0,345,81,1117,0,-21,-21,6,0,1102,-323,29.31,779,0,779,0,0.77,0.76,1016,242,1365,1235,1304,2539,1348,104,946,0,826,0,1876,926,6689,224,0,0,0,0,5152,-2595,2557,5838,4362,385,15693,416,58,880,1354,637,0,0,0,0,1991,2975,0,2975,193,572,0,0,5731,1741,0,31850,-536,1681,-24774,9962,736,0,736,242,-76,-71,-8,98,-57,-59,76,0,25,963,-158,0,0,0,-993,1210,0,0,6,65,257,-527,0,-501,-382,79,-1074,-46,-158,805,20.81,15.78,6.31,15.24,16.07,14.02,4.98,1.88,4.96,11.7,14.44,6.93,15.76,29.16,2.36,62859.878,63932.878,-3.18,0.95,-1.24,37.98,40.79,33.26,16.68,28.46,11.53,7,-2.91,0.703,-11.55,3.36,2.42,53.19,63.3,56.43,0.32,4.75,16.92,8.3,11.05,1004,1003.35,1.29,8/4/2016,8/4/2016
Sep-16,3.614,1.609,1.376,0.94,0.94,4.017,1.253,1.389,0.38,10.274,4.525,3.607,70.18,38.25,24.27,107.55,35.89,8.8,1.99,62.04,37.96,26.34,34.67,0.351,0.634,0.223,57.16,0.23,0.404,35.93,28,120.49,128.42,0.76,0.38,0.501,3675,1395,2280,448,0,356,81,1395,0,-18,-18,4,0,1381,-413,29.91,968,0,968,0,0.95,0.94,1017,237,1636,1369,1768,3137,1447,104,949,0,755,0,1808,789,7181,233,0,0,0,0,4982,-2437,2545,5756,4362,501,16216,428,68,1040,1536,634,0,0,0,0,2170,2977,0,2977,201,582,0,0,5930,1741,0,32432,-542,1757,-25102,10286,968,0,968,237,-98,68,95,205,270,-125,56,0,7,1413,-139,0,0,0,-978,515,0,0,-1,-603,159,-500,0,0,-382,47,-676,134,-139,1274,22,17.47,6.83,15.51,17.88,15.61,5.44,1.63,5.38,12.53,15.19,6.58,17.97,31.77,2.17,70258.602,70732.602,-2.79,1.25,-0.8,41.61,41.76,43.1,18.02,30.13,12.04,8,-2.86,0.686,-4.03,3.31,2.48,77.5,71.42,61.06,0.22,9.09,23.68,14.44,13.51,1003,1001.12,1.27,11/3/2016,11/3/2016
Dec-16,3.305,1.69,1.47,1.14,1.14,4.036,1.428,1.534,0.5,10.515,4.814,3.624,72.97,45.47,28.92,122.76,38.95,9.65,2.44,62.48,38.64,34.56,43.2,0.345,0.637,0.22,52.27,0.209,0.439,33.86,28.21,128.15,133.8,0.71,0.38,0.527,3414,1281,2133,411,0,343,60,1319,0,-22,-11,189,0,1497,-317,21.18,1180,0,1180,0,1.17,1.14,1033,227,1746,1154,2336,3490,1267,102,954,0,734,0,1790,910,7457,235,127,2753,2043,0,4923,-2411,2512,5678,4362,549,16431,396,83,1154,1633,631,0,0,0,0,2264,2978,0,2978,129,587,0,0,5958,1741,0,33107,-526,1674,-25523,10473,1180,0,1180,227,166,18,-211,370,343,-42,48,0,-171,1585,-110,0,0,0,-1332,765,0,0,-8,-685,-12,-475,0,0,-499,-129,-1115,-215,-110,1475,20.67,18.08,6.94,15.16,18.28,16.18,5.58,1.32,5.44,12.2,14.52,6.89,20.12,32.18,2.25,72676.661,72795.661,-2.48,1.51,-0.63,44.44,42.39,55.32,19.55,31.48,12.34,7,-2.73,0.653,-1.98,3.29,2.5,59.95,74.87,67.6,0.51,6.24,42.5,21.85,15.67,1000,995.98,1.28,2/23/2017,2/23/2017
Mar-17,3.339,1.475,1.249,0.97,0.97,4.261,0.656,0.78,0.5,10.663,4.988,3.366,80.56,37.78,24.61,100.69,36.94,9.48,2.07,63.02,36.8,29.31,19.64,0.316,0.666,0.21,52.92,0.21,0.515,35.86,31.12,131.76,136.5,0.69,0.37,0.534,3402,1258,2144,439,0,369,84,1252,0,-18,-18,21,0,1255,-258,20.56,997,0,997,0,0.99,0.97,1019,230,1503,1073,1976,3049,1337,102,1017,0,724,0,1843,811,7040,241,0,0,0,0,4833,-2332,2501,5662,4362,534,15978,429,77,718,1224,378,0,0,0,0,1602,2980,0,2980,97,660,0,0,5339,1741,0,33595,-527,1597,-25767,10639,997,0,997,230,-68,-53,-71,-285,-477,9,68,0,-32,795,-127,0,0,0,-757,1120,0,0,31,267,161,-550,0,-250,-500,-4,-1143,-81,-127,668,21.14,18.91,7.56,16.15,19.51,17.32,5.98,1.25,5.86,12.91,15.18,6.59,20.97,34.34,2.18,80377.129,80686.129,-2.3,1.7,-0.37,47.13,43.67,64.58,20.68,33.26,14.34,8,-2.71,0.666,0.78,4.39,3.24,69.56,82.2,72.92,-0.18,13.46,40.58,23.43,16.95,998,997.73,1.25,5/3/2017,5/3/2017
Mar-17,3.339,1.475,1.249,0.97,0.97,4.261,0.656,0.78,0.5,10.663,4.988,3.366,80.56,37.78,24.61,100.69,36.94,9.48,2.07,63.02,36.8,29.31,19.64,0.316,0.666,0.21,52.92,0.21,0.515,35.86,31.12,131.76,136.5,0.69,0.37,0.534,3402,1258,2144,439,0,369,84,1252,0,-18,-18,21,0,1255,-258,20.56,997,0,997,0,0.99,0.97,1019,230,1503,1073,1976,3049,1337,102,1017,0,724,0,1843,811,7040,241,0,0,0,0,4833,-2332,2501,5662,4362,534,15978,429,77,718,1224,378,0,0,0,0,1602,2980,0,2980,97,660,0,0,5339,1741,0,33595,-527,1597,-25767,10639,997,0,997,230,-68,-53,-71,-285,-477,9,68,0,-32,795,-127,0,0,0,-757,1120,0,0,31,267,161,-550,0,-250,-500,-4,-1143,-81,-127,668,21.14,18.91,7.56,16.15,19.51,17.32,5.98,1.25,5.86,12.91,15.18,6.59,20.97,34.34,2.18,80377.129,80686.129,-2.3,1.7,-0.37,47.13,43.67,64.58,20.68,33.26,14.34,8,-2.71,0.666,0.78,4.39,3.24,69.56,82.2,72.92,-0.18,13.46,40.58,23.43,16.95,998,997.73,1.25,7/15/2017,7/15/2017
