Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep2013,3.733,1.207,1.05,0.87,0.87,4.071,1.308,1.446,0.35,21.417,17.542,0,67.32,16.3,13.01,244.33,22.15,8.22,0,58.12,24.5,23.16,35.03,0,0.793,0,32.64,0.14,0.402,30.16,52.25,50.92,28.83,1.79,0.42,0.234,6481,2714,3767,657,0,1349,173,1588,168,-1,167,67,0,1822,-321,17.62,1501,0,1501,0,0.88,0.87,1736,273,2096,6142,8824,14966,2142,2,631,0,669,0,1302,1145,19555,14440,212,1733,3525,480,6168,-3173,2995,6529,3976,1997,45516,1554,0,839,2393,0,501,0,501,2319,5213,0,0,0,0,3666,-1,550,9428,0,0,25461,753,9874,0,36088,1501,0,1501,273,-235,399,0,-291,520,0,274,0,-58,2510,-240,0,-13,0,-2493,7159,0,0,-4,4409,561,-3321,0,0,-592,40,-3312,3609,-240,2270,17.17,16.54,3.14,3.84,15.26,13.44,4.75,0.7,3.96,10.66,11.98,8.35,29.05,30.62,1.78,113434.2,98467.2,3.29,6.01,4.63,57.97,79.56,96.08,39.33,34.03,9.52,7,-2.3,0.451,-0.76,3.75,3.5,1588,70.09,59.39,2.15,33.7,19.18,17.07,24.51,1700,1685,0.93,11/06/13,11/06/13
Dec2013,3.846,1.18,1.022,1.09,0.84,4.691,1.493,1.615,0.35,21.951,17.978,0,74.25,20.52,16.34,253.37,24.02,8.87,0,59.14,22.55,28.31,38.83,0,0.8,0,34.13,0.144,0.417,18.29,46.37,39.89,11.81,2.29,0.41,0.179,6622,2706,3916,623,0,1328,472,1493,156,-3,153,111,1,1757,-313,17.81,1444,430,1875,0,1.11,1.09,1722,272,2032,8292,8988,17280,1327,4,434,0,626,0,1064,914,20585,14330,213,1598,3629,193,5862,-3300,2562,6702,4212,2103,46282,1375,0,706,2081,0,470,0,470,2762,5313,0,0,0,0,3566,0,376,9255,0,0,26737,784,9506,0,37027,1874,0,1874,272,788,237,0,-148,505,0,282,0,-152,2781,-210,0,-315,0,-2840,2941,0,0,869,445,441,-1002,0,0,-590,78,-1073,2150,-210,2571,18.94,15.83,3.38,4.13,15.17,13.51,5.09,0.78,4.24,12.42,14.13,7.08,30.45,32.55,1.75,125245.643,107965.643,4.76,6.72,5.66,61.49,81.85,91.75,38.53,36.88,10.42,7,-2.91,0.434,-6.17,3.87,3.67,497.67,74.25,65.71,-0.11,11.9,0,-19.78,26.04,1688,1686.81,0.97,01/29/14,01/29/14
Mar2014,3.704,1.492,1.323,1.14,1.14,4.452,0.714,1.055,0.35,22.689,18.582,0,78.86,20.82,16.64,354.43,33.16,7.8,0,61.02,31.25,30.77,19.27,0,0.799,0,33.01,0.135,0.307,31.77,57.02,40.64,15.39,2.25,0.39,0.174,6367,2482,3885,539,0,1356,0,1990,167,-3,164,118,1,2272,-314,13.82,1958,0,1959,0,1.16,1.14,1719,289,2564,6337,10291,16628,2217,2,505,0,640,0,1147,1016,21008,15425,214,1597,3768,166,5989,-3416,2573,6925,4226,1944,47875,1551,0,739,2290,0,625,0,625,2986,5901,0,0,0,0,3367,-1,354,9621,0,0,28097,810,9347,0,38254,1959,0,1959,289,-884,-84,0,183,-500,0,250,0,-184,1814,-587,0,-32,0,-6801,4536,0,0,-19,-2903,512,-1002,0,0,-589,211,-868,-1955,-587,1227,19.72,17.71,3.48,4.24,17.47,14.9,5.32,0.79,4.52,13.12,14.96,6.68,30.41,33.13,1.78,132957.96,116328.96,4.16,6.75,5.48,63.01,83.14,93.75,39.6,35.75,10.57,7,-2.62,0.467,-3.97,3.56,3.37,663.33,79.28,71.12,0.05,6.62,7.55,10.03,26.56,1688,1686,0.84,04/23/14,04/23/14
Jun2014,3.971,1.627,1.457,1.31,1.31,4.982,1.467,1.56,0.42,23.116,19.069,0,79.2,23.24,18.61,389.55,35.19,7.65,0,59.74,30.49,32.88,36.95,0,0.802,0,33.8,0.141,0.321,27.94,63.28,38.83,3.49,2.35,0.4,0.171,6806,2740,4066,582,0,1429,-20,2075,139,0,139,283,1,2497,-260,10.41,2237,0,2238,0,1.33,1.31,1714,292,2789,7944,10209,18153,2084,2,480,0,703,0,1185,986,22408,14563,220,1587,3822,196,6070,-3515,2555,6791,4183,2038,48355,1900,0,740,2640,0,705,0,705,2676,6021,0,0,0,0,3168,-2,379,9566,0,0,29618,825,8346,0,38789,2237,0,2237,292,139,-37,0,286,72,0,274,0,-202,2673,-158,0,-100,0,-3762,4886,0,0,40,906,194,-1350,0,0,-705,-115,-1976,1607,-158,2515,17.96,15.9,3.43,4.15,15.9,13.95,5.19,0.76,4.37,12.1,13.73,7.28,28.98,31.7,1.86,132897.6,114742.6,5.12,7.65,6.4,66.81,85.57,103.75,42.25,38.21,10.71,8,-2.78,0.431,-10.47,3.72,3.52,No Debt,81.32,77.61,0.47,12.27,45.56,32.17,24.94,1683,1678,0.85,07/23/14,07/23/14
Sep2014,3.932,0.774,0.599,1.12,1.12,4.538,0.816,0.951,0.42,23.469,19.234,0,74.77,19.44,15.63,161.84,31.73,7.82,0,58.8,29.77,28.3,20.76,0,0.806,0,32.48,0.138,0.375,32.89,72.25,43.74,4.38,2.09,0.41,0.197,6692,2757,3935,545,0,1364,34,1992,126,-1,125,135,0,2252,-358,15.9,1894,0,1894,0,1.13,1.12,1702,297,1317,7907,9658,17565,2412,1,656,0,801,0,1458,978,22413,14457,225,1456,3551,201,5680,-3193,2487,7068,4488,2149,48574,2183,0,802,2985,0,785,0,785,2243,6013,0,0,0,0,2967,-3,428,9405,0,0,30799,634,7736,0,39169,1894,0,1894,297,-324,-271,0,298,-695,0,253,0,-130,1619,-230,0,-436,0,-3473,4048,0,0,4,-87,292,-1195,0,0,-702,42,-1563,-37,-230,1389,16.05,16.48,3.19,3.89,16.65,14.43,4.84,0.76,4.05,12.32,14.2,7.04,26.72,28.97,2.06,124791.13,107223.13,4.89,7.79,6.41,68.64,86.69,98.7,43.69,39.3,10.4,7,-2.56,0.447,1.48,3.73,3.48,1992,81.6,72.49,0.54,5.33,28.74,-35.87,22.38,1674,1669,0.88,11/05/14,11/05/14
Dec2014,4.211,1.534,1.364,1.17,1.17,4.301,1.252,1.402,0.42,23.432,19.262,0,74.33,20.23,16.26,366.52,33.22,8.33,0,57.08,29.07,27.78,29.74,0,0.801,0,33.41,0.146,0.359,28.78,74.33,48.2,2.65,1.89,0.43,0.227,7099,3047,4052,567,0,1352,69,2064,134,-1,133,101,1,2298,-327,14.23,1971,0,1972,0,1.19,1.17,1686,287,2586,6325,11463,17788,2239,1,753,0,1007,0,1761,973,22761,13815,0,0,0,0,0,0,2531,6910,4413,2430,48447,2482,0,786,3268,0,885,0,885,2252,6405,0,0,0,0,2763,-4,460,9624,0,0,32061,428,6334,0,38823,1971,0,1971,287,173,-303,0,268,-55,0,273,0,-112,2364,-253,0,-98,0,-6268,4874,0,0,9,-1736,116,-1664,0,0,-697,42,-2203,-1582,-253,2111,15.68,17.28,3.17,3.86,17.49,14.96,4.7,0.83,3.91,11.38,13.02,7.68,23.43,28.2,2.17,123151.431,105359.431,4.93,7.93,6.47,67.43,88.74,89.68,45.32,41.03,10.2,7,-2.04,0.433,7.04,3.55,3.28,2064,78.51,69.26,0.73,9.49,7.34,30,18.92,1661,1656.82,1.03,01/28/15,01/28/15
Mar2015,4.136,1.106,0.924,0.63,0.63,2.721,-0.512,-0.395,0.42,23.171,18.964,0.671,69.34,10.99,8.81,238.48,17.34,9.75,0.73,61.88,20.42,15.27,-12.39,0.029,0.802,0.023,35.69,0.144,0.667,27.24,58.44,62.88,31.68,1.45,0.38,0.263,6894,2628,4266,545,0,1375,938,1408,138,-1,137,-6,1,1539,-487,31.64,1052,0,1053,0,0.64,0.63,1667,304,1844,5492,10063,15555,2058,1,903,0,957,0,1861,1266,20740,14055,0,0,0,0,0,0,2523,6870,4388,2985,47173,1683,0,744,2427,1096,778,0,778,1868,6169,0,0,0,0,2667,-5,503,9334,4956,0,32411,472,0,0,37839,1052,0,1052,304,165,-100,0,-776,-2307,0,249,0,44,-658,-196,0,-80,0,-3185,4467,0,0,40,1046,301,-1947,0,1094,-688,27,-1213,-833,-196,-854,16.39,25.48,2.99,3.66,22.94,19.71,4.27,1.04,3.59,11.57,13.43,7.45,20.21,26.06,2.42,113232.22,98768.22,3.81,6.98,5.32,64.93,91.16,66.45,42.48,40.05,9.79,6,-2.49,0.482,2.18,3.36,3.06,1408,74.51,62.46,1.44,11.66,-44.74,-25.87,15.71,1645,1633,1.3,04/22/15,04/22/15
Jun2015,3.58,1.06,0.878,0.73,0.73,2.186,1.074,1.299,0.48,21.132,16.89,6.946,62.63,13.33,9.52,219.62,18.11,10.76,2.13,57.97,21.18,20.3,30.01,0.329,0.635,0.209,27.19,0.117,0.658,30.68,52.57,64.11,42.22,1.42,0.42,0.295,5832,2451,3381,577,0,1407,162,1235,128,-32,96,67,1,1398,-215,15.38,1183,0,1184,0,0.74,0.73,1629,297,1727,9987,11344,21331,1961,1,755,0,827,0,1583,1053,25928,13894,0,0,0,0,0,0,2574,6664,4259,3235,52295,1412,0,697,2109,1000,680,0,680,2294,6083,9913,0,9913,0,2576,-6,527,19093,0,0,32699,503,0,0,33202,1184,0,1184,297,100,281,0,-261,198,0,271,0,166,2116,-366,0,-130,0,-4699,3564,0,0,101,-1530,154,-5405,0,9841,-757,71,3904,4495,-366,1750,17.16,28.65,2.96,3.71,23.81,19.23,3.95,1.31,3.32,11.77,13.99,7.15,18.33,23.03,2.78,98404.256,87980.256,1.42,4.35,2.86,65.4,88.97,47.96,37.24,38.87,5.4,4,-3,0.483,5.68,4.26,4,38.59,71.06,62.62,3.78,-9.85,-44.27,-34.85,13.14,1608,1571.2,1.42,07/22/15,07/22/15
Sep2015,3.469,1.047,0.84,0.69,0.69,2.318,0.957,1.071,0.48,20.617,14.567,7.198,53.73,13.15,8.24,206.89,16.17,10.53,2.56,58.72,20.89,19.46,27.58,0.349,0.619,0.216,24.86,0.106,0.696,32.85,52.68,62.3,42.47,1.46,0.41,0.282,5456,2252,3204,655,0,1357,52,1140,127,-70,57,54,1,1251,-190,15.19,1061,0,1062,0,0.69,0.69,1573,326,1647,7560,9761,17321,1964,1,550,0,941,0,1492,1322,22099,13626,212,1544,3792,72,5894,-3360,2534,9221,5479,3316,50796,1300,0,861,2161,1000,583,0,583,2356,6100,9969,0,9969,0,2496,-7,817,19375,0,0,31226,195,0,0,31421,1061,0,1061,326,112,215,0,-139,217,0,233,0,-153,1684,-179,0,-2689,0,-2408,3833,0,0,91,-1352,216,-2230,0,1,-738,2,-2749,-2427,-179,1505,16.69,23.18,2.61,3.69,19.39,15.91,3.49,1.56,2.99,9.68,11.46,8.73,16.92,19.53,3.35,81884.52,75525.52,-1.35,1.79,0.11,67.34,86.37,34.49,32.49,37.97,4.7,4,-3.19,0.479,6.57,3.62,3.38,16.29,65.14,52.43,3,-11.78,-38.39,35.27,10.71,1558,1524,1.46,11/04/15,11/04/15
Dec2015,3.807,1.416,1.176,0.99,0.99,2.903,1.721,1.806,0.48,20.236,13.72,7.327,49.99,19.43,11.86,284.42,23.72,10.55,2.7,56.12,29.18,25.94,45.21,0.362,0.602,0.218,25.66,0.114,0.485,20.9,48.94,48.76,20.72,1.87,0.44,0.234,5775,2534,3241,578,0,1352,-374,1685,136,-74,-74,99,2,1710,-214,12.51,1496,0,1498,0,1,0.99,1517,364,2148,6913,9615,16528,1323,1,458,0,757,0,1216,1271,20338,14063,0,0,0,0,0,0,2484,9737,5669,3607,50229,1359,0,895,2254,1000,639,0,639,2610,6503,9950,0,9950,0,2630,-8,913,19988,0,0,30172,69,0,0,30241,1496,0,1496,364,646,291,0,50,1114,0,247,0,-482,2739,-128,0,-450,0,-3886,3434,232,0,82,-716,99,-2050,0,-1,-717,4,-2665,-647,-128,2611,16.44,17.22,2.47,3.64,15.43,13.22,3.33,1.97,2.89,9.38,11.38,8.79,15.46,17.98,3.72,74707.556,69121.556,-2.32,0.23,-1.24,71.59,84.11,25.41,30.63,39.35,4.29,4,-3.47,0.485,2.92,3.13,2.94,22.77,60.87,46.83,1.94,-9.59,-15.38,-7.69,8.36,1502,1494.45,1.45,01/27/16,01/27/16
Mar2016,3.706,1.278,1.029,0.78,0.78,3.869,0.409,0.492,0.48,20.208,13.696,8.14,51.14,15.55,9.29,253.05,17.99,9.08,2.52,61.43,25.49,20.97,11.03,0.403,0.592,0.239,27.2,0.111,0.615,28.57,61.88,56.32,23.01,1.62,0.39,0.238,5551,2141,3410,619,0,1301,75,1415,158,-72,-72,127,0,1470,-306,20.82,1164,0,1164,0,0.78,0.78,1498,372,1914,5775,10627,16402,1738,5,573,0,849,0,1427,590,20157,13582,0,0,0,0,0,0,2391,9553,5657,4377,50060,1452,0,785,2237,1949,791,0,791,2049,7026,9993,0,9993,0,2526,-8,878,20415,0,0,29485,160,0,0,29645,1164,0,1164,372,-392,-212,0,87,-1084,0,247,0,38,737,-125,0,-173,0,-4066,3578,0,0,67,-719,172,-1548,0,949,-710,-20,-1157,-1138,-125,612,16.03,13.22,2.53,3.73,12.29,10.96,3.51,2.49,3.12,9.49,11.61,8.61,13.54,17.97,3.75,75022.38,70554.38,-2.74,-0.18,-1.36,72.06,81.69,20.54,31.35,39.46,4.2,4,-3.42,0.501,3.89,2.87,2.67,19.65,53.3,42.96,1.84,-10.4,23.81,15.55,6.44,1487,1467,1.29,04/20/16,04/20/16
Jun2016,4.067,1.429,1.19,0.97,0.97,3.926,1.147,1.238,0.53,20.806,14.475,7.993,53.57,19.16,11.46,298.9,21.5,8.94,2.53,58.07,26.34,23.89,28.19,0.384,0.603,0.232,27.84,0.12,0.546,29.27,56.61,49.78,22.44,1.83,0.42,0.229,6044,2534,3510,620,0,1268,30,1592,0,-75,-75,176,1,1693,-250,14.77,1443,0,1444,0,0.98,0.97,1486,356,2124,5885,11225,17110,1939,3,694,0,641,0,1338,592,20979,13922,0,0,0,0,0,0,2341,9326,5657,4218,50786,1572,0,874,2446,1749,535,0,535,2113,6843,10024,0,10024,0,2426,-9,855,20139,169,0,30134,344,0,0,30647,1443,0,1443,356,-215,90,0,126,-110,0,236,0,-85,1840,-136,0,-40,0,-5185,4520,0,0,47,-794,151,-100,0,-200,-781,-13,-943,110,-136,1704,15.62,13.64,2.57,3.7,12.65,11.63,3.56,2.91,3.22,9.39,11.47,8.72,12.19,18.31,3.68,78908.61,73562.61,-2.06,0.57,-0.61,71.53,84.42,18.38,33.42,41.34,4.38,5,-2.69,0.505,3.44,3.07,2.87,21.23,55.98,50.03,-0.41,13.6,32.88,34.81,5.36,1471,1473,1.33,07/20/16,07/20/16
Sep2016,4.145,1.59,1.365,1.07,1.07,4.079,1.296,1.397,0.53,21.53,15.311,7.965,68.5,20.49,12.4,350.51,23.46,10.02,2.58,58.94,29.17,25.86,31.27,0.37,0.607,0.225,28.27,0.12,0.495,32.74,66.78,52,17.96,1.75,0.41,0.234,6184,2539,3645,568,0,1229,44,1804,0,-76,535,-379,0,1960,-361,18.42,1599,0,1599,0,1.08,1.07,1492,336,2372,5946,12702,18648,2219,1,847,0,708,0,1556,558,22981,13702,192,1545,3957,92,6040,-3734,2306,9179,5679,4191,52359,1858,0,934,2792,1749,509,0,509,2261,7311,10008,0,10008,0,2377,-10,895,20581,0,0,30936,428,414,0,31778,1599,0,1599,336,-271,-218,0,278,-73,0,213,0,9,2084,-150,0,-149,0,-5055,4083,0,0,12,-1259,246,-225,0,1,-782,3,-757,61,-150,1934,17.98,16.79,3.18,4.47,14.98,13.89,4.36,3.68,4,11.01,13.21,7.57,10.42,22.69,2.95,101106,94205,-1.31,1.63,0.35,70.34,88.22,24.88,36.23,42.89,5.03,6,-2.54,0.49,3.42,3.14,2.93,23.74,68.5,51.94,-0.2,19.49,55.07,51.86,4.89,1475,1476,1.51,11/02/16,11/02/16
Dec2016,4.013,0.862,0.642,0.46,0.46,2.945,0.836,0.922,0.53,21.111,15.008,7.902,65.2,8.66,5.21,167.83,8.55,10.27,3.07,59.28,12.97,11.37,20.84,0.374,0.596,0.223,27.16,0.115,1.152,31.71,61.56,64.73,34.88,1.41,0.41,0.289,5999,2443,3556,591,0,1311,876,778,167,-90,77,15,1,870,-189,21.72,681,0,682,0,0.46,0.46,1495,329,1289,6885,3927,10812,2085,0,1016,0,894,0,1910,972,15779,18973,0,0,0,0,0,0,2270,9024,5686,6320,52366,1648,0,865,2513,1749,487,0,487,3245,7994,9935,0,9935,0,2278,-9,953,21151,214,0,30815,186,0,0,31215,681,0,681,329,131,-354,0,-208,254,0,239,0,-124,1379,-129,0,-57,0,-4117,6891,0,0,-1907,681,131,-444,0,0,-784,-7,-1104,939,-129,1250,19.88,22.14,3.09,4.34,17.68,16.1,4.09,5.12,4.09,12.63,15.42,6.49,9.66,21.59,3.17,96404.72,97267.72,-6.99,-3.63,-5.29,67.14,89.37,19.25,33.28,36.74,4.59,6,-2,0.613,1.8,1.97,1.73,8.64,70.09,64.16,-0.18,5.41,-53.54,-39.12,3.88,1478,1478.6,1.44,01/25/17,01/25/17
Mar2017,3.369,0.877,0.647,0.5,0.5,3.117,0.465,0.547,0.53,21.221,14.058,8.082,57.34,9.58,5.53,144.55,7.8,10.39,3.62,55.98,14.53,14.93,13.82,0.381,0.559,0.213,20.71,0.093,1.06,76.42,53.27,82.16,105.31,1.11,0.44,0.396,5016,2208,2808,615,0,1386,78,729,153,-107,46,82,0,857,-108,12.6,749,0,749,0,0.51,0.5,1489,342,1306,7124,2858,9982,4201,73,1018,0,975,0,2066,659,16908,18876,0,0,0,0,0,0,3065,10581,6497,6649,56079,1289,0,2790,4079,1998,513,0,513,3555,10145,9939,0,9939,0,2220,-10,2441,24735,346,0,30768,230,0,0,31344,750,0,750,342,-1822,109,0,-469,-423,0,246,0,-100,815,-122,0,-1325,0,-4685,6255,0,0,-44,79,159,-283,0,249,-783,-8,-666,239,-122,693,19.11,18.4,2.7,4.08,15.32,13.97,3.68,7.41,3.73,12.22,15.13,6.61,9.04,18.81,3.7,84691.18,86636.18,-9.99,-5.3,-7.16,61.61,87.48,0,30.8,35.28,3.72,5,-1.26,0.636,-0.63,1.67,1.46,6.81,66.88,52.66,0.11,-9.09,-35.9,-31.38,2.58,1477,1477,1.51,04/19/17,04/19/17
Mar2017,3.369,0.877,0.647,0.5,0.5,3.117,0.465,0.547,0.53,21.221,14.058,8.082,57.34,9.58,5.53,144.55,7.8,10.39,3.62,55.98,14.53,14.93,13.82,0.381,0.559,0.213,20.71,0.093,1.06,76.42,53.27,82.16,105.31,1.11,0.44,0.396,5016,2208,2808,615,0,1386,78,729,153,-107,46,82,0,857,-108,12.6,749,0,749,0,0.51,0.5,1489,342,1306,7124,2858,9982,4201,73,1018,0,975,0,2066,659,16908,18876,0,0,0,0,0,0,3065,10581,6497,6649,56079,1289,0,2790,4079,1998,513,0,513,3555,10145,9939,0,9939,0,2220,-10,2441,24735,346,0,30768,230,0,0,31344,750,0,750,342,-1822,109,0,-469,-423,0,246,0,-100,815,-122,0,-1325,0,-4685,6255,0,0,-44,79,159,-283,0,249,-783,-8,-666,239,-122,693,19.11,18.4,2.7,4.08,15.32,13.97,3.68,7.41,3.73,12.22,15.13,6.61,9.04,18.81,3.7,84691.18,86636.18,-9.99,-5.3,-7.16,61.61,87.48,0,30.8,35.28,3.72,5,-1.26,0.636,-0.63,1.67,1.46,6.81,66.88,52.66,0.11,-9.09,-35.9,-31.38,2.58,1477,1477,1.51,07/15/17,07/15/17
