Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,25.568,4.216,3.24,1.79,1.79,5.388,0.986,3.056,0.63,38.742,38.742,4.874,86.04,18.8,9.14,23.92,17.15,7.53,1.02,27.31,12.67,7,3.86,0.126,0.487,0.061,35.62,0.326,0.352,26.98,0,19.03,46.01,4.8,0.73,0.152,112372,81685,30687,3150,0,0,13296,14241,0,-52,-52,0,-199,14189,-6120,43.13,8069,0,7870,0,1.79,1.79,4395,4287,18528,5310,0,5310,33230,4038,0,0,12829,0,16867,5896,61303,37048,0,0,0,0,0,0,240981,0,0,8232,347564,0,7600,51260,58860,13889,0,0,0,0,72749,7404,0,7404,25319,39506,6233,27108,178319,0,0,381832,-13051,10062,-209598,169245,8069,0,8069,4287,0,0,0,0,286,0,0,0,789,13431,-9098,0,0,0,-180,0,0,0,336,-8942,37,-3044,0,1921,-2770,-33,-3889,701,-9098,4333,11.23,15.97,2.22,2.22,30.46,8.02,0.87,1.34,0.9,5.11,6.53,15.31,12.85,11.79,2.79,375866.6,398082.6,-39.6,-26.79,-31.97,84.8,97.07,64.11,81.71,41.58,4.61,5,-2.69,0.56,6.54,0.84,0.61,273.87,95.2,86.04,0.75,2.08,-14.35,-9.51,8.37,4395,4368.51,0.86,11/5/2013,11/5/2014
Dec-13,25.415,4.343,3.339,1.91,1.91,5.085,0.409,2.34,0.63,40.139,40.139,5.236,101.2,19.46,9.62,24.04,17.55,8.07,-2.76,28.38,13.14,7.53,1.61,0.13,0.502,0.065,36.25,0.319,0.33,21.4,35.53,18.96,4.83,4.81,0.72,0.149,110860,79400,31460,3341,0,0,13555,14564,0,152,152,0,-293,14716,-6073,41.27,8643,0,8350,0,1.91,1.91,4362,4380,18944,4644,0,4644,25993,4018,0,0,12117,0,16135,12536,59308,36328,0,0,0,0,434517,-190867,243650,0,0,7522,346808,30920,11714,6695,55916,15808,0,0,0,0,71724,6891,0,6891,20646,40530,6492,26522,172805,0,0,387432,-10725,10077,-212781,174003,8643,0,8643,4380,0,0,0,0,-2044,0,0,0,-771,10208,-8426,0,0,0,-791,0,0,0,2505,-6712,4,-3302,0,1915,-2750,-45,-4178,-666,-8426,1782,13.73,19.9,2.52,2.52,39.89,9.96,1.02,1.37,1.06,6.18,8.03,12.45,13.58,13.74,2.43,438702,463249,-38.79,-26.18,-32.43,86.06,97.22,73.92,81.58,39.86,4.86,5,-2.7,0.571,6.31,0.83,0.6,0,101.51,85.16,0.77,0.62,-13.18,-10.03,10.03,4362,4335,0.89,2/26/2014,2/24/2016
Mar-14,24.567,4.502,3.534,2.1,2.1,4.959,1.796,3.49,0.63,41.077,41.077,4.976,97.68,20.78,10.4,24.99,18.87,7.9,1.2,29.11,14.32,8.56,7.31,0.121,0.5,0.061,35.39,0.304,0.3,27.87,0,21.01,48.88,4.34,0.71,0.163,106325,75370,30955,3132,0,0,12596,15227,0,-66,-66,66,-270,15227,-5857,38.46,9370,0,9100,0,2.1,2.1,4328,4192,19485,5601,0,5601,32480,4129,0,0,14439,0,18568,5215,61864,37169,0,0,0,0,0,0,245897,0,0,8103,353033,0,8776,52109,60885,9223,0,0,0,0,70108,12144,0,12144,20215,40783,6493,26892,176635,0,0,393800,-11040,10276,-216638,176398,9370,0,9370,4192,0,0,0,0,2452,0,0,0,-911,15103,-7328,0,0,1111,-457,0,0,0,368,-6306,2,-3860,0,-1168,-2732,-58,-7816,957,-7328,7775,13.29,19.7,2.38,2.38,32.86,9.2,0.98,1.16,1.01,5.95,7.76,12.89,15.3,12.96,2.58,419474.062,441733.062,-39.83,-26.73,-31.99,84.37,97.62,84.3,82.42,42,4.73,4,-2.68,0.573,4.59,0.88,0.62,230.71,101.07,89.52,0.94,1.68,-0.94,0.09,11.47,4328,4294.37,0.91,5/7/2014,5/6/2015
Jun-14,25.88,4.305,3.308,2.05,2.05,5.892,0.386,2.374,0.69,42.478,42.478,5.104,100.68,19.64,9.87,22.87,18.21,7.44,1.19,27.56,12.78,7.9,1.49,0.12,0.505,0.061,34.46,0.313,0.337,28.05,0,20.81,48.86,4.38,0.72,0.165,111208,80559,30649,3169,0,0,13265,14215,0,-64,-64,0,-337,14151,-5034,35.57,9117,0,8780,0,2.05,2.05,4297,4285,18500,6083,0,6083,34182,4233,0,0,0,13944,18177,5571,64013,35110,0,0,0,0,0,0,251353,0,0,8110,358586,0,7218,52363,59581,9948,0,0,0,0,69529,11817,0,11817,20161,41000,6976,27948,177431,0,0,399614,-9311,10487,-219635,181155,9117,0,9117,4285,0,0,0,0,-2449,0,0,0,-751,10202,-8542,0,0,0,-221,0,0,0,4586,-4177,7,-3003,0,432,-2966,-66,-5596,482,-8542,1660,12.83,17.09,2.37,2.37,28.15,8.94,0.99,1.05,1.03,5.99,7.75,12.9,15.9,13.06,2.56,429368.989,452026.989,-40.18,-26.59,-32.04,86.24,99.4,96.32,86.62,43.81,4.76,5,-2.7,0.577,3.15,0.92,0.66,222.11,104.38,96.72,0.69,7.56,32.26,10.58,12.27,4297,4264.69,0.87,8/6/2014,8/5/2015
Sep-14,25.107,4.186,3.163,1.89,1.89,5.536,0.984,2.905,0.69,42.646,42.646,5.156,94.05,17.85,9.08,21.48,16.47,8.04,1.61,27.62,12.6,7.53,3.92,0.121,0.512,0.062,33.28,0.301,0.365,26.37,0,21.15,47.52,4.32,0.72,0.168,107130,77538,29592,3169,0,0,12925,13498,0,-88,-88,0,-276,13410,-5064,37.76,8346,0,8070,0,1.89,1.89,4267,4362,17860,4962,0,4962,30963,4320,0,0,13441,0,17761,4909,58595,35012,0,0,0,0,0,0,251406,0,0,7751,352764,0,6469,49272,55741,10243,0,0,0,0,65984,11591,0,11591,19268,41132,6908,27294,172177,0,0,404738,-12196,10681,-222636,180587,8346,0,8346,4362,0,0,0,0,-463,0,0,0,151,12396,-8198,0,0,0,-591,0,0,0,1144,-7645,1,-3002,0,312,-2946,-38,-5673,-1121,-8198,4198,11.83,16.99,2.21,2.21,26.31,8.47,0.93,0.99,0.97,5.64,7.33,13.64,16.16,12.08,2.81,398257.547,422037.547,-39.49,-26.82,-31.91,88.98,98.95,94.92,87.34,43.04,4.74,5,-2.73,0.57,3.18,0.89,0.62,153.39,104.37,94.05,0.71,-1.8,5.59,-0.71,11.94,4267,4234.53,0.98,11/5/2014,11/4/2015
Dec-14,20.599,3.155,2.103,1.56,1.56,4.341,-0.347,1.75,0.69,41.514,41.514,6.932,92.45,14.81,7.48,14.11,13.34,8.23,1.07,28.15,10.21,7.53,-1.68,0.167,0.499,0.083,27.99,0.249,0.442,19.39,36.8,25.06,7.65,3.64,0.72,0.197,87276,62706,24570,3128,0,0,12532,8910,0,-68,-68,0,-212,8842,-2060,23.3,6782,0,6570,0,1.56,1.56,4237,4458,13368,4616,0,4616,18541,4294,0,0,12384,0,16678,13075,52910,35239,0,0,0,0,446789,-194121,252668,0,0,8676,349493,25286,8228,0,47165,17468,0,0,0,0,64633,11653,0,11653,25802,39230,6665,27111,175094,0,0,408384,-18957,10792,-225820,174399,6782,0,6782,4458,0,0,0,0,-4472,0,0,0,647,7415,-8884,0,0,0,-362,0,0,0,399,-8847,20,-3318,0,7390,-2924,29,1197,-346,-8884,-1469,12.16,21.3,2.23,2.23,32.8,8.79,0.96,1.3,1.02,6.06,8.08,12.38,13.42,12,2.92,388382.45,419552.45,-40.58,-29.08,-35.29,80.79,94.23,70.98,84.25,39.5,4.6,5,-2.92,0.583,4.11,0.82,0.56,131.03,96.81,86.41,0.79,-18.95,-18.32,-27.35,9.34,4237,4201,1.08,2/25/2015,2/22/2017
Mar-15,16.057,2.618,1.597,1.17,1.17,2.642,0.274,1.899,0.69,40.953,40.953,7.838,85,11.43,5.71,10.63,10.02,8.23,1.14,30.55,9.94,7.31,1.71,0.191,0.499,0.096,23.87,0.195,0.59,33.78,0,31.85,65.63,2.87,0.69,0.242,67618,46958,20660,2713,0,0,11224,6723,0,-88,-88,0,-135,6635,-1560,23.51,5075,0,4940,0,1.17,1.17,4211,4300,11023,5184,0,5184,25031,4310,0,0,11792,0,16102,4341,50658,34471,0,0,0,0,0,0,249497,0,0,8335,342961,0,4512,38144,42656,13277,0,0,0,0,55933,19494,0,19494,24632,38935,6219,26521,171734,0,0,410414,-22595,11006,-227598,171227,5075,0,5075,4300,0,0,0,0,-509,0,0,0,-868,7998,-6844,0,0,484,-282,0,0,0,290,-6352,0,-1781,0,3877,-2910,-40,-854,568,-6844,1154,12.74,32.17,2.08,2.08,65.54,9.52,0.97,2.3,1.04,6.41,8.98,11.14,9.95,11.08,3.25,355394.35,389200.35,-39.83,-28.96,-33.42,70.5,85.89,36.89,78.4,37.82,4.4,6,-2.85,0.587,5.06,0.91,0.62,76.4,93.37,83.58,0.47,-34.64,-44.29,-41.85,5.53,4211,4181.11,1.13,5/6/2015,5/4/2016
Jun-15,17.646,2.736,1.676,1,1,2.042,0.401,2.093,0.73,41.413,41.413,8.116,83.2,9.75,4.85,11.06,8.35,8.1,1.02,29.15,9.5,5.65,2.27,0.196,0.496,0.097,25,0.214,0.73,31.96,0,28.47,60.43,3.21,0.71,0.221,74113,52512,21601,2831,0,0,11731,7039,0,-85,-85,0,-72,6954,-2692,38.71,4262,0,4190,0,1,1,4200,4451,11490,4343,0,4343,25957,4364,0,0,0,12299,16663,4684,51647,34162,0,0,0,0,0,0,253653,0,0,8798,348260,0,4049,39914,43963,14409,0,0,0,0,58372,19431,0,19431,25039,39419,6330,27001,175592,0,0,411538,-21493,11224,-228601,172668,4262,0,4262,4451,0,0,0,0,-1024,0,0,0,1103,8792,-7109,0,0,629,-81,0,0,0,70,-6491,0,-1003,0,923,-3066,-48,-3194,-841,-7109,1683,14.8,40.74,2.01,2.01,63.41,9.62,1.05,8.97,1.14,7.12,10.58,9.45,5.9,10.8,3.37,346898.24,382725.24,-41.07,-29.73,-34.4,70.34,77.82,0,72.36,36.38,4.12,5,-2.9,0.608,4.74,0.88,0.6,82.81,89.11,82.82,0.28,-31.82,-51.22,-36.45,1.65,4200,4169.45,1.05,8/5/2015,8/3/2016
Sep-15,16.073,2.475,1.391,1.01,1.01,1.4,0.662,2.189,0.73,41.01,41.01,8.242,74.35,9.88,4.92,9.14,8.56,6.81,0.92,30.65,8.65,6.3,4.12,0.201,0.501,0.101,23.97,0.196,0.723,30.02,0,32.48,62.5,2.81,0.69,0.247,67344,46703,20641,2967,0,0,11847,5827,0,-78,-78,0,-144,5749,-1365,23.74,4384,0,4240,0,1.01,1.01,4190,4542,10369,4296,0,4296,22157,4335,0,0,12249,0,16584,4197,47234,34315,0,0,0,0,0,0,250583,0,0,8530,340662,0,3674,36681,40355,14473,0,0,0,0,54828,19839,0,19839,24422,38210,6116,26524,169939,0,0,412718,-24336,11443,-229102,170723,4384,0,4384,4542,0,0,0,0,496,0,0,0,-248,9174,-6401,0,0,491,-49,0,0,0,302,-5657,0,-501,0,198,-3060,-39,-3402,-47,-6401,2773,15.69,53.11,1.81,1.81,75.1,9.37,1.06,0,1.17,7.47,12.13,8.24,2.4,9.77,3.82,309514.589,345646.589,-39.79,-29.48,-33.81,69.92,68.97,0,66.13,34.58,3.91,5,-2.97,0.594,4.08,0.86,0.56,74.71,83.14,68.71,0.16,-35.98,-46.56,-40.87,-2.33,4190,4162.94,0.88,11/4/2015,11/3/2016
Dec-15,14.304,1.78,0.643,0.67,0.67,0.968,-0.42,1.048,0.73,41.1,41.1,9.309,77.95,6.51,3.28,4.23,5.53,7.77,0.66,29.62,4.49,4.65,-2.94,0.226,0.507,0.115,20.92,0.177,1.09,20.21,39.18,35.58,16.61,2.56,0.7,0.274,59807,42095,17712,2990,0,0,12034,2688,0,-60,-60,0,-50,2628,202,-7.69,2830,0,2780,0,0.67,0.67,4181,4755,7443,3705,0,3705,13243,4208,0,0,12037,0,16245,9430,42623,34245,0,0,0,0,447337,-195732,251605,0,0,8285,336758,18074,5739,0,35214,18762,0,0,0,0,53976,19925,0,19925,22647,36818,5999,26582,165947,0,0,412444,-23511,11612,-229734,170811,2830,0,2830,4755,0,0,0,0,-2076,0,0,0,-1129,4380,-6136,0,0,785,-195,0,0,0,222,-5324,0,-754,0,4257,-3054,-41,413,-591,-6136,-1756,20.25,80.53,1.9,1.9,85.01,10.78,1.22,0,1.36,9.05,16.38,6.11,-2.27,10.53,3.69,323960.2,364941.2,-39.04,-29.67,-34.69,68.76,62.8,0,59.67,29.01,3.86,5,-3.01,0.622,2.86,0.79,0.49,44.8,86.85,74.06,0.17,-30.56,-57.05,-43.58,-6.43,4181,4156,1.02,2/24/2016,2/22/2017
Mar-16,11.658,1.573,0.433,0.43,0.43,0.263,0.051,1.152,0.73,41.525,41.525,10.396,83.59,4.22,2.13,2.81,3.47,6.66,0.75,41.96,3.71,3.72,0.43,0.25,0.502,0.126,24.06,0.143,1.698,37.12,0,52.4,89.52,1.74,0.58,0.333,48707,28268,20439,2593,0,0,16039,1807,0,-77,-77,0,29,1730,51,-2.95,1781,0,1810,0,0.43,0.43,4178,4765,6572,4846,0,4846,19814,4386,0,0,11837,0,16223,3368,44251,34915,0,0,0,0,0,0,255257,0,0,8366,342789,0,2892,32294,35186,13540,0,0,0,0,48726,29568,0,29568,22401,36293,6311,27303,170602,0,0,411200,-20384,11825,-230454,172187,1781,0,1781,4765,0,0,0,0,-399,0,0,0,-1335,4812,-4601,0,0,177,-234,0,0,0,309,-4349,5,-726,0,4341,-3054,-42,524,1141,-4601,211,26.88,317.83,2.01,2.01,120.45,12.9,1.4,0,1.56,10.9,22.53,4.44,-6.69,11.37,3.49,346615.13,391188.13,-39.97,-30.47,-34.43,66.39,58.49,0,53.9,22.53,3.78,6,-2.94,0.644,2.24,0.91,0.58,23.47,84.53,73.18,0.23,-27.4,-63.25,-39.92,-10.34,4178,4146.61,0.9,5/4/2016,5/3/2017
Jun-16,13.809,1.745,0.591,0.41,0.41,-0.409,0.059,1.082,0.75,41.139,41.139,10.725,93.74,3.97,1.98,3.81,3.2,6.37,0.69,29.56,4.28,2.95,0.43,0.261,0.498,0.13,19.91,0.168,1.829,34.52,0,36.03,70.55,2.53,0.7,0.278,57694,40641,17053,2646,0,0,11936,2471,0,-75,-75,0,19,2396,-715,29.84,1681,0,1700,0,0.41,0.41,4178,4821,7292,4358,0,4358,21827,4332,0,0,11543,0,15875,3768,45828,34182,0,0,0,0,0,0,254062,0,0,8401,342473,0,2731,33801,36532,14972,0,0,0,0,51504,29499,0,29499,21583,36012,6284,27000,171882,0,0,409767,-20744,12019,-230451,170591,1681,0,1681,4821,0,0,0,0,-1326,0,0,0,-657,4519,-4271,0,0,1029,-77,0,0,0,172,-3147,2,-1,0,1400,-3133,-43,-1775,-488,-4271,248,37.2,0,2.28,2.28,266.31,17.13,1.68,0,1.86,13.74,34.01,2.94,-11.12,12.9,3.14,388706.971,435103.971,-40.4,-30.4,-34.54,64.81,54.73,0,48.3,12.58,3.82,6,-2.87,0.633,1.79,0.89,0.58,32.95,93.74,82.21,0,-21.74,-59,-36.22,-13.98,4178,4146.65,0.9,8/3/2016,8/3/2016
Sep-16,14.044,1.9,0.798,0.63,0.63,-0.804,0.467,1.282,0.75,41.141,41.141,11.131,87.28,6.21,3.11,5.17,5.49,6,0.94,29.82,5.68,4.52,3.32,0.271,0.503,0.136,20.53,0.172,1.19,31.71,0,34.59,66.3,2.64,0.7,0.266,58677,41181,17496,2736,0,0,11428,3332,0,-106,-106,0,-239,3226,-337,10.45,2889,0,2650,0,0.63,0.63,4178,4605,7937,5093,0,5093,20388,4361,0,0,10981,0,15342,2122,42945,35553,0,0,0,0,0,0,251923,0,0,8965,339386,0,2755,30027,32782,17239,0,0,0,0,50021,28916,0,28916,21019,34857,6413,27563,168789,0,0,409284,-20466,12228,-230449,170597,2889,0,2889,4605,0,0,0,0,-661,0,0,0,-1478,5355,-3404,0,0,976,-1087,0,0,0,280,-3235,-1,0,0,1875,-3133,-37,-1296,735,-3404,1951,40.79,0,2.12,2.12,555.92,19.12,1.62,0,1.82,14,39.76,2.52,-14.21,12.14,3.39,361923.103,409398.103,-39.48,-30.35,-33.94,63.55,52.74,0,44.51,10.73,3.71,5,-2.74,0.637,1.75,0.86,0.55,31.43,95.12,82.54,0,-12.62,-37.62,-23.23,-17.16,4178,4146.69,0.83,11/3/2016,11/3/2016
Dec-16,14.618,2.139,0.195,0.41,0.41,0.821,0.841,1.772,0.75,40.339,40.339,10.309,90.26,3.98,2.01,1.29,4.94,6.77,1.75,30.7,1.33,2.75,5.75,0.256,0.507,0.129,22.38,0.182,1.829,23.98,38.42,32.83,18.39,2.78,0.69,0.249,61016,42283,18733,2824,0,0,15097,812,0,-195,-195,0,-344,617,1407,-228.04,2024,0,1680,0,0.41,0.41,4174,8117,8929,3657,0,3657,16033,4203,0,0,10877,0,15080,6646,41416,35102,0,0,0,0,453915,-209691,244224,0,0,9572,330314,17801,5268,0,33808,13830,0,0,0,0,47638,28932,0,28932,20680,34041,6505,25193,162989,0,0,407831,-22239,12157,-230424,167325,2024,0,2024,8117,0,0,0,0,994,0,0,0,-3739,7396,-3887,0,0,2093,-19,0,0,0,141,-1672,0,-250,0,-3323,-3133,-40,-6746,-1436,-3887,3509,48.01,109.94,2.24,2.24,63.65,17.07,1.67,0,1.86,13.67,49.87,2.01,-16.57,12.86,3.3,374398.48,420008.48,-38.41,-29.31,-33.7,62.27,53.05,0,41.31,20.56,3.85,6,-2.49,0.627,-0.56,0.87,0.55,4.16,92.58,83.32,-0.03,2.2,-38.81,20.17,-19.28,4174,4148,0.82,2/22/2017,2/22/2017
Mar-17,14.986,2.506,1.436,0.95,0.95,1.855,1.251,1.935,0.75,41.808,41.808,10.291,82.01,9.31,4.76,9.61,7.7,5.74,1.35,39.63,9.58,6.34,8.35,0.246,0.515,0.127,29.75,0.188,0.789,31.49,0,35.77,67.26,2.55,0.6,0.237,63287,38204,25083,2599,0,0,16420,6064,0,-146,-146,0,-80,5918,-1828,30.89,4090,0,4010,0,0.95,0.95,4223,4519,10583,4897,0,4897,21842,4187,0,0,10686,0,14873,1519,43131,38268,0,0,0,0,0,0,253147,0,0,9663,344209,0,2822,32069,34891,18483,0,0,0,0,53374,25124,0,25124,20584,34772,6620,26584,167058,0,0,408707,-20679,14415,-225292,177151,4090,0,4090,4519,0,0,0,0,793,0,0,0,-1229,8173,-2890,0,0,687,-1738,0,0,0,180,-3761,0,-501,0,433,-3134,-44,-3246,1240,-2890,5283,34.17,44.21,1.96,1.96,31.33,13.51,1.43,0,1.63,11.31,30.98,3.23,-17.2,11.73,3.66,347498.513,392828.513,-38.27,-29.25,-32.65,61.71,56.31,0,47.51,19.58,3.7,5,-2.57,0.674,-1.04,0.81,0.53,41.53,90.89,80.93,-2.15,28.55,120.93,59.31,-20.37,4223,4237.27,0.64,5/3/2017,5/3/2017
Mar-17,14.986,2.506,1.436,0.95,0.95,1.855,1.251,1.935,0.75,41.808,41.808,10.291,82.01,9.31,4.76,9.61,7.7,5.74,1.35,39.63,9.58,6.34,8.35,0.246,0.515,0.127,29.75,0.188,0.789,31.49,0,35.77,67.26,2.55,0.6,0.237,63287,38204,25083,2599,0,0,16420,6064,0,-146,-146,0,-80,5918,-1828,30.89,4090,0,4010,0,0.95,0.95,4223,4519,10583,4897,0,4897,21842,4187,0,0,10686,0,14873,1519,43131,38268,0,0,0,0,0,0,253147,0,0,9663,344209,0,2822,32069,34891,18483,0,0,0,0,53374,25124,0,25124,20584,34772,6620,26584,167058,0,0,408707,-20679,14415,-225292,177151,4090,0,4090,4519,0,0,0,0,793,0,0,0,-1229,8173,-2890,0,0,687,-1738,0,0,0,180,-3761,0,-501,0,433,-3134,-44,-3246,1240,-2890,5283,34.17,44.21,1.96,1.96,31.33,13.51,1.43,0,1.63,11.31,30.98,3.23,-17.2,11.73,3.66,347498.513,392828.513,-38.27,-29.25,-32.65,61.71,56.31,0,47.51,19.58,3.7,5,-2.57,0.674,-1.04,0.81,0.53,41.53,90.89,80.93,-2.15,28.55,120.93,59.31,-20.37,4223,4237.27,0.64,7/15/2017,7/15/2017
