Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Jul-13,35.535,2.751,2.075,1.24,1.23,4.193,0.99,1.932,0.47,21.942,16.038,17.521,77.94,22.94,8.07,31.77,14.74,3.98,4.12,25.22,5.81,3.48,2.79,0.799,0.357,0.285,58.52,0.58,0.382,4.68,38.29,44.83,11.22,2.04,0.75,0.367,116945,87455,29490,22697,0,0,0,6793,36,-589,-553,0,-146,6240,-2025,32.45,4215,10,4069,0,1.25,1.24,3291,2223,9052,9016,0,9016,5996,0,0,0,0,42793,42793,2197,60002,0,0,0,0,0,113362,-57855,55507,19280,19280,66180,200969,36701,116,18616,58574,13640,0,0,0,0,72214,40678,2907,43585,0,7989,5025,495,129308,327,0,70791,-2889,3432,0,71661,4215,0,4215,2223,-122,-15,0,-457,-594,347,0,0,166,6357,-3098,77,0,0,0,0,0,0,221,-2800,0,-1850,0,471,-1543,-454,-3376,161,-3098,3259,15.19,18.59,3.55,4.86,22.01,10.3,0.55,1.62,0.65,8.36,10.94,9.14,13.76,20.17,2.23,254552.04,307786.04,-36.83,-21.22,-28.9,61.58,70.89,48.14,42.94,62.2,4.42,9,-1.72,0.618,2.27,0.83,0.24,11.53,79.86,73.03,0.64,5.65,5.08,5.32,9.42,3278,3266,0.27,9/5/2013,9/5/2013
Oct-13,35.368,2.6,1.933,1.14,1.14,3.481,-0.419,0.633,0.47,22.624,16.542,19.057,76.75,20.62,7.28,29.28,13.29,3.94,3.98,25.07,5.45,3.23,-1.19,0.842,0.35,0.295,56.47,0.563,0.412,4.9,41.29,48.67,12.28,1.88,0.75,0.4,115688,86687,29001,22691,0,0,0,6310,12,-592,-580,0,-147,5730,-1860,32.46,3870,15,3738,0,1.15,1.14,3271,2183,8505,8736,0,8736,6206,0,0,0,0,49673,49673,2527,67142,0,0,0,0,0,176635,-59408,117227,19729,19729,5778,209876,39221,255,18606,59655,17279,0,0,0,87,77021,41702,2841,44543,0,8298,5129,1492,136483,324,0,72888,-2183,2364,0,73393,3885,0,3847,2183,-254,-6799,0,2304,-4749,119,0,0,669,2069,-3440,409,0,0,0,0,0,0,-115,-3146,0,-1710,0,4347,-1533,-222,882,-280,-3440,-1371,14.79,22.05,3.39,4.64,26.91,11.08,0.54,1.56,0.65,8.28,10.85,9.22,13.56,19.57,2.36,248982.373,307197.373,-39.38,-21.37,-30.29,61.01,71.72,49.11,43.91,61.99,4.23,6,-2.55,0.655,3.05,0.87,0.23,10.66,78.77,71.87,0.67,4.9,5.56,6.51,9.48,3257,3244.07,0.27,12/6/2013,12/6/2013
Jan-14,39.873,2.965,2.267,1.36,1.34,3.662,1.945,3.055,0.47,23.586,17.552,17.52,74.68,23.69,8.55,25.09,14.99,4.39,3.92,24.47,5.66,3.42,4.88,0.743,0.372,0.277,61.23,0.626,0.351,4.7,34.85,44.02,13.87,2.07,0.76,0.364,129706,97971,31735,24388,0,0,0,7347,27,-581,-554,0,-219,6793,-2249,33.11,4544,106,4431,0,1.37,1.36,3253,2270,9644,7281,0,7281,6677,0,0,0,0,44858,44858,2369,61185,0,26184,95488,45756,5661,178678,-60771,117907,19510,19510,6149,204751,37415,3520,16239,57174,12082,0,0,0,89,69345,41771,2788,44559,0,8017,5084,1491,128496,323,0,76566,-2996,2362,0,76255,4650,0,4544,2270,-757,4563,0,-283,3523,-873,0,0,473,9937,-3609,206,0,0,0,0,0,0,47,-3356,0,-877,0,-5141,-1514,-250,-7782,-1455,-3609,6328,15.3,20.39,3.17,4.25,24.12,10.53,0.51,1.66,0.62,8.24,10.95,9.13,14.17,18.77,2.52,241440.44,295884.44,-37.49,-20.82,-29.01,63.51,72.6,45.11,43.76,65.01,4.37,5,-2.68,0.623,2.47,0.88,0.24,12.65,81.21,74.1,0.34,4.61,-18.56,-8.18,9.3,3239,3233,0.35,3/21/2014,3/21/2014
Apr-14,35.394,2.607,1.914,1.11,1.1,3.749,1.164,1.829,0.96,22.648,16.601,17.212,79.71,19.25,7.05,21.11,12.65,4.45,4.22,24.57,5.39,3.13,3.29,0.76,0.36,0.274,55.45,0.564,0.873,4.84,38.25,47.44,14.03,1.92,0.75,0.392,114960,86714,28246,22053,0,0,0,6193,24,-592,-568,0,-133,5625,-1914,34.03,3711,15,3593,0,1.11,1.11,3248,2250,8467,6012,0,6012,6096,0,0,0,0,45315,45315,2264,59687,0,0,0,0,0,180260,-62617,117643,19515,19515,5901,202746,36347,1966,17807,60768,7104,0,0,0,70,67942,45699,2742,48441,0,8164,5111,0,129658,323,0,73366,-2712,2111,0,73088,3726,0,3711,2250,613,-423,0,-781,-591,26,0,0,543,5939,-2157,48,0,0,0,0,0,0,-12,-2121,0,-626,0,-1184,-1547,-1820,-5177,-1269,-2157,3782,16.44,21.26,3.52,4.8,21.66,10.7,0.55,1.87,0.65,8.74,11.66,8.58,13.1,19.43,2.97,257235.329,311879.329,-38.31,-21.68,-29.88,63.18,73.09,42.52,42.39,66.28,4.44,5,-2.69,0.624,1.46,0.88,0.21,10.46,79.76,72.66,0.18,2.85,-2.63,-0.5,8.84,3233,3227.14,0.36,6/6/2014,6/6/2014
Jul-14,37.064,2.792,2.089,1.26,1.21,3.682,0.927,1.839,0.48,24.092,17.97,16.788,73.58,21.71,8.05,22.92,13.75,4.19,4.16,25.07,5.61,3.41,2.5,0.697,0.381,0.266,59.23,0.591,0.397,4.67,37.34,46.01,13.34,1.98,0.75,0.378,120125,90010,30115,23375,0,0,0,6740,32,-570,-538,0,-266,6202,-2113,34.07,4089,270,4093,0,1.27,1.26,3241,2277,9049,6184,0,6184,6146,0,0,0,0,45451,45451,1851,59632,0,0,0,177975,0,183524,-64801,118723,19758,19758,5872,203985,36828,511,18237,58676,8476,0,0,0,0,67152,43004,2695,45699,0,8311,5077,0,126239,323,0,77172,-1957,2208,0,77746,4359,0,4089,2277,91,20,0,-693,-582,53,0,0,124,5961,-2956,42,0,0,0,0,0,0,695,-2219,0,-307,0,-1249,-1547,-475,-3578,172,-2956,3005,15.11,19.98,3.05,4.09,20.34,10,0.5,1.87,0.6,8.15,10.89,9.18,12.99,17.72,3.23,237442.66,290510.66,-37.2,-20.64,-28.73,63.76,73.85,39.28,44.01,67.65,4.4,5,-2.81,0.645,1.37,0.89,0.21,11.82,79.7,73.58,0,4.3,1.61,1.49,8.2,3230,3227,0.32,9/5/2014,9/5/2014
Oct-14,36.729,2.666,1.94,1.15,1.15,4.375,0.136,1.102,0,24.515,18.662,17.255,76.27,18.93,7.21,21.29,12.96,3.26,4.92,25,5.26,3.12,0.37,0.704,0.381,0.268,57.79,0.578,0,4.67,40.55,49.56,13.68,1.84,0.75,0.407,119001,89247,29754,23489,0,0,0,6265,20,-676,-656,0,-115,5609,-1783,31.79,3826,0,3711,0,1.15,1.15,3240,2354,8639,6718,0,6718,6091,0,0,0,0,51501,51501,1531,65841,0,0,0,0,0,183126,-65634,117492,18888,18888,5668,207889,39656,383,18773,60365,11195,0,0,0,0,71560,41720,2767,44487,0,7789,4944,0,128780,323,0,80814,-4251,2223,0,79109,3826,0,3826,2354,-245,-6526,0,4548,-2223,-312,0,0,-75,3570,-3130,369,0,0,0,0,0,0,-56,-2817,0,-82,0,1827,-1545,-303,-103,534,-3130,440,15.63,17.43,3.11,4.09,18.28,9.75,0.51,2.14,0.62,8.38,11.26,8.88,11.88,18.16,2.5,246123.29,300031.29,-37.83,-19.5,-28.43,64.93,74.53,35.66,44.89,68.37,4.41,6,-2.71,0.652,0.45,0.92,0.2,9.27,78.29,73.34,0,3.85,0.88,2.54,7.43,3229,3227,0.17,12/1/2014,12/1/2014
Jan-15,40.569,3.169,2.463,1.54,1.53,5.544,2.825,4.038,0.48,25.215,19.607,15.607,84.98,24.75,9.65,27.29,17.22,3.29,4.7,24.66,6.04,3.77,6.96,0.619,0.4,0.247,63.07,0.639,0.314,4.7,35.36,44.49,13.83,2.05,0.75,0.367,131565,99115,32450,24501,0,0,0,7949,37,-623,-586,0,-222,7363,-2175,29.54,5188,0,4966,0,1.54,1.54,3243,2292,10278,9135,0,9135,6778,0,0,0,0,45141,45141,2224,63278,0,26261,97496,47851,5787,182634,-65979,116655,18102,18102,5671,203706,38410,3613,16560,58583,6689,0,0,0,0,65272,41086,2606,43692,0,8805,4543,0,122312,323,0,85777,-7168,2462,0,81394,5188,0,5188,2292,-1028,5700,0,1019,5691,-270,0,0,193,13094,-3931,111,0,0,0,0,0,0,-148,-3968,0,0,0,-4412,-1546,-255,-6213,2417,-3931,9163,16.79,15.33,3.37,4.33,16.82,9.65,0.57,2.56,0.66,8.79,11.74,8.52,11.32,20.32,2.26,274315.44,320104.44,-35.06,-18.29,-26.49,66.07,74.88,33.23,46.92,72.97,4.75,8,-2.77,0.612,-0.53,0.97,0.28,12.76,90.47,76.28,-0.03,1.75,13.24,6.88,6.66,3227,3228,0.28,4/1/2015,4/1/2015
Apr-15,35.407,2.472,1.757,1.03,1.03,5.254,0.692,1.371,0.98,23.74,18.305,15.573,78.05,16.92,6.61,19.62,12.31,3.55,6.7,24.68,4.95,2.91,1.95,0.656,0.381,0.25,56.06,0.568,0.951,4.62,39.28,48.25,13.59,1.89,0.75,0.398,114826,86483,28343,22663,0,0,0,5680,19,-843,-824,0,58,4856,-1573,32.39,3283,0,3341,0,1.03,1.03,3243,2319,8018,7759,0,7759,5813,0,0,0,0,46310,46310,2251,62133,0,0,0,0,0,183493,-67808,115685,17531,17531,5398,200747,37224,1707,18685,62357,7267,0,0,0,0,69624,38867,4097,42964,0,8169,3416,0,124173,323,0,82492,-8595,2354,0,76574,3283,0,3283,2319,782,-1475,0,-543,-1236,-159,0,0,239,4446,-2203,68,0,0,0,0,0,0,22,-2113,0,-280,0,-1613,-1579,-223,-3695,-1376,-2203,2243,15.67,14.86,3.29,4.26,17.04,9.35,0.52,2.69,0.61,8.27,11.13,8.98,10.46,18.34,2.49,251750.275,297638.275,-36.09,-19.23,-27.56,62.87,74.88,28.98,45.02,73.4,4.61,9,-2.81,0.601,0.08,0.89,0.23,6.74,87.33,77.88,0.08,0.04,-7.21,-5.18,5.89,3231,3225.5,0.26,6/5/2015,6/5/2015
Jul-15,37.211,2.61,1.886,1.08,1.08,5.106,0.871,1.751,0.49,24.532,18.996,15.258,71.98,17.88,6.96,20.99,12.88,6.07,4.57,25.1,5.05,2.89,2.34,0.622,0.397,0.247,60.44,0.602,0.454,4,37.72,46.26,12.54,1.97,0.75,0.38,120229,90056,30173,24104,0,0,0,6069,24,-567,-543,0,-160,5526,-1891,34.22,3635,0,3475,0,1.08,1.08,3231,2339,8432,5751,0,5751,5275,0,0,0,0,45007,45007,2099,58132,0,0,0,178899,0,186093,-69582,116511,17799,17799,6178,198620,37225,373,18290,59050,6212,0,0,0,0,65262,38581,4262,42843,0,8391,3253,0,119749,321,0,84959,-8388,1979,0,78871,3635,0,3635,2339,-99,1248,0,-1523,-374,-237,0,0,293,5656,-2841,219,0,0,0,0,0,0,133,-2489,0,-1003,0,-1230,-1578,-1268,-5079,-2008,-2841,2815,15,14.1,2.93,3.79,15.91,8.71,0.48,2.97,0.57,7.86,10.67,9.37,10.36,16.65,2.71,231415.7,277972.7,-35.46,-19.17,-27.23,61.98,74.96,24.24,45.25,74.22,4.59,7,-2.89,0.625,0.06,0.89,0.2,10.7,79.92,70.93,0.33,0.4,-14.29,-6.52,5.06,3221,3215,0.75,9/9/2015,9/9/2015
Oct-15,36.473,2.516,1.782,1.03,1.03,5.519,0.536,1.523,0,24.788,19.477,16.343,57.24,16.68,6.55,19.65,11.93,4.58,4.52,25.52,4.87,2.81,1.47,0.659,0.388,0.256,59.37,0.582,0,3.9,42.32,49.94,11.52,1.83,0.74,0.408,117408,87446,29962,24248,0,0,0,5714,21,-573,-552,0,-110,5162,-1748,33.86,3414,0,3304,0,1.03,1.03,3219,2365,8100,6990,0,6990,5012,0,0,0,0,50706,50706,2404,65112,0,0,0,0,0,187608,-70652,116956,17051,17051,6025,205144,40553,587,19499,62228,8264,0,0,0,0,70492,38617,5581,44198,0,7824,3059,0,125573,321,0,87903,-10659,2006,0,79571,3414,0,3414,2365,100,-6410,0,6331,-397,-591,0,0,112,4903,-3179,75,0,0,0,0,0,0,139,-2965,0,-437,0,1999,-1571,-476,-485,1239,-3179,1724,12.23,10.37,2.31,2.94,11.62,6.59,0.38,2.94,0.48,6.67,9.1,10.99,10.47,13.14,3.41,183740.4,232271.4,-36.94,-18.84,-27.87,61.63,74.83,0,45.24,74.46,4.22,7,-2.97,0.645,-0.72,0.92,0.2,9.97,73.51,57.24,0.16,-0.7,-10.43,-5.63,4.17,3210,3210,0.47,12/2/2015,12/2/2015
Jan-16,40.84,2.863,2.097,1.44,1.44,5.401,2.876,3.9,0.49,25.473,20.193,15.824,66.36,22.85,9.04,22.82,16.36,3.15,4.41,25.19,5.12,3.53,7.04,0.621,0.404,0.251,64.57,0.641,0.34,3.96,36.21,44.77,12.52,2.04,0.75,0.367,129667,96999,32668,26026,0,0,0,6642,17,-565,-548,0,-174,6094,-1346,22.09,4748,0,4574,0,1.44,1.44,3175,2431,9090,8705,0,8705,5624,0,0,0,0,44469,44469,1441,60239,0,25624,96845,49950,4539,188054,-71538,116516,16695,16695,6131,199581,38487,3065,17063,58615,6004,0,0,0,0,64619,38214,5816,44030,0,7321,3065,0,119035,317,0,90021,-11597,1805,0,80546,4748,0,4748,2431,-802,5934,0,-954,4124,315,0,0,766,12384,-3254,273,0,0,0,0,0,0,-127,-3108,0,-2392,0,-2314,-1566,-591,-6863,1715,-3254,9130,14.49,12.29,2.61,3.29,13.34,7.77,0.44,4.66,0.53,7.56,10.51,9.51,9.49,15.09,2.95,209830.32,254224.32,-34.89,-18.59,-26.53,62.27,74.97,0,45.62,79.63,4.48,5,-2.97,0.609,-1.01,0.93,0.24,11.76,66.36,56.42,1.5,0.67,-6.49,-9.66,3.11,3165,3162,0.19,3/30/2016,3/30/2016
Apr-16,36.748,2.437,1.68,0.98,0.98,6.026,1.263,1.964,0.5,23.953,18.616,15.937,66.87,15.82,6.18,18.19,11.74,2.96,4.68,25.33,4.55,2.66,3.44,0.665,0.378,0.252,58.97,0.582,0.51,4.08,40.06,46.91,10.93,1.95,0.75,0.384,115904,86544,29360,24085,0,0,0,5275,24,-585,-561,0,-137,4714,-1498,31.78,3216,0,3079,0,0.98,0.98,3154,2388,7687,7597,0,7597,5187,0,0,0,0,44513,44513,1800,59097,0,0,0,0,0,189963,-73469,116494,16751,16751,6363,198705,37997,1328,19605,63653,6629,0,0,0,0,70282,37151,6242,43393,0,7272,2575,0,123522,313,0,84145,-10995,1720,0,75183,3216,0,3216,2388,494,264,0,-14,744,-122,0,0,-33,6193,-2209,89,0,0,0,0,0,0,1,-2119,0,-2735,0,-821,-1573,-303,-5432,-1108,-2209,3984,14.76,11.1,2.79,3.59,12.06,7.32,0.44,6.65,0.53,7.65,10.72,9.33,8.27,14.98,2.21,209889.55,254889.55,-36.93,-20.53,-28.6,61.97,75.64,0,43.56,80.28,4.37,6,-2.95,0.602,-2.02,0.84,0.21,9.02,69.86,64.12,0.73,3.79,-4.85,-1.42,2.22,3144,3138.77,0.19,6/3/2016,6/3/2016
Jul-16,38.748,2.791,1.984,1.21,1.21,7.341,2.029,2.802,0.5,24.709,19.434,15.335,72.97,19.9,7.61,21.34,14.33,2.53,4.82,25.96,5.1,3.12,5.24,0.621,0.387,0.24,63.28,0.609,0.413,3.98,40.69,44.85,8.14,2.03,0.74,0.364,120854,89485,31369,25204,0,0,0,6165,22,-588,-566,0,-116,5599,-1710,30.54,3889,0,3773,0,1.21,1.21,3119,2517,8704,7676,0,7676,5275,0,0,0,0,43453,43453,1828,58232,0,0,0,178596,0,190140,-74730,115410,16339,16339,7905,197886,39902,720,19651,63374,4748,0,0,0,0,68122,36673,6070,42743,0,7877,2619,0,121361,310,0,85972,-11672,1915,0,76525,3889,0,3889,2517,-51,791,0,1765,2505,155,0,0,-328,8738,-2410,171,0,0,0,0,0,0,-58,-2297,0,-2117,0,-1932,-1560,-173,-5782,79,-2410,6328,15.66,9.94,2.95,3.75,10.88,7.16,0.48,10.44,0.55,7.99,11.24,8.9,7.61,16.12,2.04,225988.09,268422.09,-36.71,-20.38,-28.42,62.27,76.4,0,45.14,83.07,4.51,6,-2.92,0.599,-3.54,0.85,0.22,10.48,74.06,63.15,1.33,4.13,12.04,6.93,1.5,3109,3097,0.16,8/31/2016,8/31/2016
Oct-16,38.122,2.455,1.659,0.98,0.98,7.403,0.604,1.52,0.5,25.233,19.455,16.241,70.02,15.74,6,17.85,11.88,2.47,5,25.97,4.33,2.57,1.58,0.644,0.376,0.242,60.67,0.584,0.51,4.13,44.84,48.65,7.94,1.88,0.74,0.395,118179,87484,30695,25576,0,0,0,5119,24,-609,-585,0,-168,4534,-1332,29.38,3202,0,3034,0,0.98,0.98,3100,2469,7612,5939,0,5939,5344,0,0,0,0,49822,49822,2296,63401,0,0,0,179667,0,191149,-76061,115088,17792,17792,10576,206857,42990,459,21243,66233,7897,0,0,0,0,74130,36178,5930,42108,0,10144,2782,0,129164,308,0,87636,-12335,2084,0,77693,3202,0,3202,2469,-172,-6571,0,4677,-2066,1134,0,0,-26,4713,-2840,523,0,0,0,0,0,0,-4317,-6634,0,-1402,0,3149,-1549,-119,79,-1737,-2840,1873,15.19,9.46,2.77,3.6,10.34,6.87,0.45,18.52,0.54,7.93,11.27,8.87,7,15.24,2.84,215591.58,262439.58,-40.02,-21.36,-30.63,64.1,77.23,0,44.92,83.35,4.25,7,-2.76,0.629,-1.65,0.86,0.18,8.41,74.3,67.39,0.58,4.52,-4.85,-2.42,0.82,3089,3079,0.08,12/1/2016,12/1/2016
Jan-17,42.567,2.907,2.027,1.22,1.22,7.374,2.837,3.864,0.5,25.524,19.935,15.072,66.74,19.33,7.41,21.76,14.34,2.49,4.88,25.35,4.74,2.87,6.66,0.59,0.391,0.231,65.46,0.646,0.41,4.07,38.68,43.35,8.74,2.1,0.75,0.355,130936,97743,33193,26988,0,0,0,6205,30,-585,-555,0,-229,5650,-1664,29.45,3986,0,3757,0,1.23,1.22,3076,2706,8941,6867,0,6867,5835,0,0,0,0,43046,43046,1941,57689,0,24801,98547,51843,4301,191129,-76951,114178,17037,17037,9921,198825,41433,3737,17838,63008,3920,0,0,0,0,66928,36015,6003,42018,0,9344,2737,0,121027,305,0,89354,-14232,2371,0,77798,3986,0,3986,2706,-673,6537,0,-857,5007,-406,0,0,593,11886,-3160,-327,0,0,0,0,0,0,550,-2937,0,-2044,0,-3987,-1534,-229,-7794,928,-3160,8726,15.2,9.05,2.61,3.35,9.91,6.58,0.43,58.46,0.5,7.44,10.73,9.32,7.61,14.36,3,203423.52,245231.52,-37.45,-20.78,-28.96,65,78.09,0,44.37,85.79,4.41,7,-2.82,0.578,-1.96,0.86,0.22,10.61,71.82,65.66,1.01,4.23,-15.28,1.54,0.26,3062,3048,-0.03,3/31/2017,3/31/2017
Apr-17,38.576,2.567,1.73,1,1,7.257,1.114,1.767,0.51,24.308,18.511,15.338,75.18,16.05,6.1,18.47,11.99,2.64,5.18,25.4,4.46,2.59,2.89,0.631,0.369,0.233,59.93,0.59,0.51,4.08,43.05,44.96,5.99,2.03,0.75,0.368,117542,87688,29854,24617,0,0,0,5237,35,-598,-563,0,-113,4674,-1522,32.56,3152,0,3039,0,1,1,3047,2551,7823,6545,0,6545,5252,0,0,0,0,43361,43361,2178,57336,0,0,0,0,0,192929,-78760,114169,17575,17575,10638,199718,41367,2018,19708,67721,6472,0,0,0,0,74193,33774,6251,40025,0,9386,2423,0,126027,302,0,84120,-12954,2223,0,73691,3152,0,3152,2551,726,66,0,-942,-150,2,0,0,-170,5385,-1990,196,-88,0,0,0,0,0,8,-1874,0,-2185,0,-31,-1549,-207,-3972,-322,-1990,3395,17.05,10.36,3.09,4.06,11.42,7.55,0.48,0,0.55,8.17,11.84,8.45,6.12,16.11,2.67,227912.681,270287.681,-39.41,-22.66,-30.96,66.53,79.01,0,42.86,86.53,4.39,7,-2.81,0.584,-1.69,0.77,0.19,8.76,75.44,66.23,0.54,4.97,2.04,5.33,-0.14,3035,3031.56,0.03,6/2/2017,6/2/2017
Apr-17,38.576,2.567,1.73,1,1,7.257,1.114,1.767,0.51,24.308,18.511,15.338,75.18,16.05,6.1,18.47,11.99,2.64,5.18,25.4,4.46,2.59,2.89,0.631,0.369,0.233,59.93,0.59,0.51,4.08,43.05,44.96,5.99,2.03,0.75,0.368,117542,87688,29854,24617,0,0,0,5237,35,-598,-563,0,-113,4674,-1522,32.56,3152,0,3039,0,1,1,3047,2551,7823,6545,0,6545,5252,0,0,0,0,43361,43361,2178,57336,0,0,0,0,0,192929,-78760,114169,17575,17575,10638,199718,41367,2018,19708,67721,6472,0,0,0,0,74193,33774,6251,40025,0,9386,2423,0,126027,302,0,84120,-12954,2223,0,73691,3152,0,3152,2551,726,66,0,-942,-150,2,0,0,-170,5385,-1990,196,-88,0,0,0,0,0,8,-1874,0,-2185,0,-31,-1549,-207,-3972,-322,-1990,3395,17.05,10.36,3.09,4.06,11.42,7.55,0.48,0,0.55,8.17,11.84,8.45,6.12,16.11,2.67,227912.681,270287.681,-39.41,-22.66,-30.96,66.53,79.01,0,42.86,86.53,4.39,7,-2.81,0.584,-1.69,0.77,0.19,8.76,75.44,66.23,0.54,4.97,2.04,5.33,-0.14,3035,3031.56,0.03,7/15/2017,7/15/2017
