Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
13-Sep,21.24,5.683,4.613,3.68,3.77,11.11,2.406,3.422,0.95,18.305,-13.821,33.32,185.18,85.9,13.87,108.54,38.05,6.04,1.1,48.97,21.44,17.32,11.33,1.82,0.169,0.307,39.24,0.2,0.252,45.15,47.99,18.7,15.86,4.88,0.51,0.105,23338,11908,11429,5130,300,1165,-170,5004,13,-97,-84,52,0,4972,-832,16.73,4139,-98,4041,0,3.7,3.68,1098.8,1175,6244,10072,160,10232,11548,0,1964,0,528,0,2492,23261,47533,4718,0,0,0,0,40808,-26931,13877,34884,30882,16833,117845,6263,4746,8853,19862,7702,11658,0,11658,0,39222,28478,0,28478,17994,4087,131,8056,97968,51203,0,124885,-24971,0,-131240,19877,4041,0,4041,1175,0,0,0,0,-1477,0,150,0,-129,3760,-985,75,-2383,235,-583,1276,-131,0,-51,-2547,169,-1917,0,1958,-1037,0,-827,514,-1116,2644,12.87,16.67,10.12,0,15.76,11.99,2.08,1.36,2.29,8.67,10.52,9.51,15.59,18.94,1.94,201077.703,227156.703,-80.8,-46.45,-71.68,154.08,162.65,135.9,0,129.49,4.25,5,-2.63,0.399,6.23,1.21,1.15,51.59,197.99,182.16,0.87,-1.36,10.51,2.23,9.17,1090.9,1085.85,0.71,10/29/13,10/28/14
13-Dec,25.355,7.804,6.68,5.67,5.7,13.873,4.956,6.044,0.95,21.616,-11.63,37.67,187.57,115.94,20.27,142.62,50.96,6.01,1.19,52.35,25.92,22.58,19.55,1.743,0.181,0.315,46.99,0.224,0.167,40.15,52.18,16.79,4.76,5.43,0.48,0.088,27385,13048,14337,6342,323,1251,-677,7098,18,-113,-169,173,0,7102,-885,12.46,6216,-32,6184,0,5.71,5.67,1080.069,1214,8429,10716,350,11066,12049,0,1866,0,444,0,2310,25925,51350,310,706,9680,28169,0,40475,-26654,13821,35055,31184,25687,126223,7461,4633,8641,20735,6863,12557,0,12557,-1,40154,32856,0,32856,16242,5849,137,8193,103431,51594,0,130042,-21602,0,-137242,22792,6184,0,6184,1214,0,0,0,0,675,0,159,0,-1704,6528,-1064,116,-494,50,-890,838,-111,0,-1348,-2903,248,-5797,0,3561,-1025,0,-3013,644,-1175,5353,12.54,13.52,8.68,0,15.44,11.79,2.09,1.44,2.29,9.1,11.2,8.93,15.26,18.35,1.97,197771.932,226561.932,-87.6,-49.39,-77.93,172.8,164.49,129.84,0,134.07,4.01,6,-2.58,0.438,5.01,1.28,1.22,62.81,187.57,172.8,2.9,4.13,11.18,-8.85,8.61,1072.546,1054.39,0.64,2/25/14,2/23/16
14-Mar,21.344,4.251,3.156,2.29,2.43,13.789,2.27,3.193,0.95,16.407,-18.085,43.451,192.49,48.41,7.66,64.15,19.58,5.9,1,47.79,14.21,10.72,10.64,2.648,0.135,0.359,34.16,0.179,0.391,46.5,53.97,18.73,11.26,4.87,0.52,0.107,22236,11608,10627,6125,338,1195,-191,3160,22,-105,-83,106,0,3183,-653,20.52,2530,-146,2384,0,2.3,2.29,1041.8,1141,4429,9409,295,9704,11332,0,1984,0,472,0,2456,24467,47959,5030,0,0,0,0,40478,-26795,13683,34912,31214,21062,122646,6865,2245,8956,18066,9312,13681,0,13681,0,41059,34668,0,34668,16031,4042,133,10106,106039,51943,0,131431,-21156,0,-145612,16607,2384,0,2384,1141,0,0,0,0,-162,0,124,0,-161,3326,-849,74,-264,391,-477,608,-112,0,664,35,270,-8166,0,4213,-990,0,-4673,-1307,-961,2365,13.23,13.96,11.73,0,16.6,12.4,2.13,1.62,2.34,9.36,11.57,8.64,14.35,18.42,1.97,194834.528,229243.528,-95.18,-57.38,-85.57,164.69,165.44,118.92,0,135.19,4,6,-2.61,0.404,4.34,1.17,1.11,30.1,195.04,172.84,4,2.49,-15.19,-1.55,8.03,1035.2,1012.18,0.68,4/29/14,4/28/15
14-Jun,23.925,6.616,5.456,4.12,4.23,15.005,2.548,3.561,1.1,17.419,-17.819,46.583,181.27,97.39,13.4,103.4,31.91,5.59,1.2,50.09,21.96,17.2,10.65,2.674,0.14,0.374,39.02,0.195,0.26,43.48,47.67,18.22,14.03,5.01,0.5,0.1,24047,12003,12044,5432,347,1170,-186,5281,22,-136,-114,181,0,5348,-1096,20.49,4251,-115,4137,0,4.14,4.12,1005.1,1166,6650,9715,5,9720,11457,0,1889,0,449,0,2338,24667,48182,5369,0,0,0,0,40936,-27188,13748,35153,31568,21862,124314,6271,2335,8774,17380,12463,12591,0,12591,-1,42433,34008,0,34008,15984,4152,136,10224,106937,52163,0,134483,-20369,0,-148900,17377,4137,0,4137,1166,0,0,0,0,-1601,0,142,0,-265,3579,-908,109,-339,17,-359,634,-110,0,-44,-1000,131,-3662,0,2367,-1096,0,-2260,307,-1018,2561,11.5,12.08,10.41,0,14.88,11.18,1.97,1.46,2.24,8.45,10.34,9.67,14.39,16.73,2.18,180833.139,217720.139,-97.45,-58.9,-87.67,171.46,168.11,124.04,0,140.64,3.92,6,-2.56,0.442,4.8,1.14,1.08,38.83,197.77,180.37,1.44,6.49,41.58,36.47,7.69,999.6,997.59,0.67,7/29/14,7/28/15
14-Sep,22.449,5.639,4.497,0.02,3.46,11.57,2.76,3.913,1.1,14.404,-20.374,46.174,189.83,0.46,0.06,86.55,26.51,6.47,1.09,48.55,19.57,0.08,12.3,3.206,0.12,0.384,35.77,0.184,0.318,43.15,46.37,18.59,15.37,4.91,0.51,0.105,22397,11523,10874,5084,306,1209,-108,4383,21,-126,-105,83,0,4361,-906,20.78,3455,-3437,18,0,0.02,0.02,997.7,1139,5626,9561,4,9565,10591,0,1848,0,508,0,2356,24651,47163,5126,0,0,0,0,39950,-28882,11068,34418,31045,21136,118911,5855,2475,9753,18083,12876,11346,0,11346,1,42306,32821,0,32821,15093,3683,140,10613,104656,52446,0,133403,-20978,0,-150616,14255,18,0,18,1139,0,0,0,0,-912,0,150,0,3509,3904,-1036,142,-47,81,-677,523,-114,0,328,-800,148,-1719,0,-158,-1090,-1,-2820,-155,-1150,2754,15.69,16.41,13.18,0,15.15,11.36,2.04,1.65,2.33,8.92,10.95,9.13,13.64,17.7,2.16,187867.158,224139.158,-96.08,-58.09,-86.87,167.25,170.32,114.85,0,142.98,4.07,5,-2.79,0.406,0.05,1.11,1.06,34.79,195.78,184.3,0.79,5.69,-99.46,-0.77,7.26,991.8,989.66,0.85,10/28/14,10/27/15
14-Dec,24.227,8.297,7.246,5.46,5.5,10.977,5.029,6.088,1.1,11.982,-22,41.112,160.44,167.91,18.57,164.57,37.44,6.31,1.08,53.34,23.67,22.74,20.76,3.431,0.101,0.347,43.57,0.204,0.2,45.4,55.67,18.08,7.81,5.05,0.47,0.092,24113,11251,12862,5831,316,1121,-113,5707,25,-117,-182,1570,0,7095,-1579,22.26,5514,-31,5483,0,5.49,5.46,995.302,1046,8258,8476,0,8476,11996,0,1674,-1,430,-1,2103,24802,47377,5520,667,9524,28844,0,39035,-28263,10771,33659,30556,19944,117271,6864,5084,10025,21973,5731,11877,0,11877,0,39581,34991,0,34991,18261,3691,146,8733,105403,52666,0,137793,-27875,0,-150715,11868,5483,0,5483,1046,0,0,0,0,909,0,96,0,-1475,6059,-947,79,-6,1868,-825,728,-107,0,-2026,-1236,160,-132,0,-4639,-1089,1,-5699,-1085,-1054,5005,13.49,14.62,13.39,0,12.73,9.58,1.74,1.5,2.06,7.66,9.35,10.7,14.63,14.64,2.65,158919.029,191311.029,-97.85,-58.58,-87.71,174.1,168.26,107.15,0,147.3,4,5,-2.79,0.372,-1.57,1.2,1.14,48.78,189.36,151.41,-0.09,-4.45,-3.7,6.32,6.86,990.39,990.52,0.91,2/24/15,2/28/17
15-Mar,19.742,4.109,3.133,2.35,2.44,10.763,2.66,3.638,1.1,12.329,-21.042,39.429,160.5,77.57,8.12,75.98,22.06,5.91,1.09,48.25,15.14,11.88,13.48,3.198,0.108,0.347,32.98,0.171,0.451,53.78,56.83,18.33,15.28,4.98,0.52,0.104,19590,10138,9452,5200,313,1125,-151,2965,19,-108,-89,125,0,3001,-585,19.49,2415,-88,2328,0,2.36,2.35,992.3,968,4077,8796,8,8804,11546,0,1599,0,371,0,1970,23996,46316,5466,0,0,0,0,38303,-27793,10509,32862,29871,16884,112037,6314,3539,9093,18946,4532,12162,0,12162,0,35640,34295,0,34295,17211,3811,148,8791,99896,52928,0,139030,-27842,0,-151975,12141,2328,0,2328,968,0,0,0,0,-165,0,127,0,352,3610,-857,47,-148,19,-819,816,-113,0,1615,560,161,-1165,0,-1310,-1088,0,-3402,319,-970,2640,13.43,14.91,13.02,0,12.35,9.33,1.78,1.62,2.09,7.65,9.28,10.78,13.99,14.47,2.74,158049.165,188220.165,-92.5,-54.41,-82.71,157.05,165.33,99.25,0,150.61,4.2,7,-2.77,0.361,-2.42,1.3,1.24,27.45,164.83,151.55,0.58,-7.51,2.62,-3.34,6.35,988.1,984.73,0.88,4/28/15,4/26/16
15-Jun,21.094,5.371,4.397,3.5,3.58,11.032,2.88,3.936,1.3,13.97,-20.204,39.476,162.66,106.84,12.28,102.59,31.34,6.41,1.19,49.92,19.4,16.57,13.65,2.826,0.121,0.343,36.98,0.185,0.363,48.32,52.03,16.99,13.28,5.37,0.5,0.093,20813,10423,10390,5034,341,1172,-195,4038,18,-115,-97,283,0,4224,-698,16.52,3526,-77,3449,0,3.51,3.5,986.7,961,5300,8393,367,8760,11022,0,1548,0,364,0,1912,23492,45186,5377,0,0,0,0,38639,-27936,10702,33474,30535,17990,112729,5943,3639,9292,18874,5329,11332,0,11332,0,35535,33339,0,33339,17298,3892,153,8828,99045,53059,0,141218,-27432,0,-153162,13684,3449,0,3449,961,0,0,0,0,-494,0,130,0,-162,3884,-865,135,-560,62,-897,648,-177,0,-277,-1931,60,-1138,0,-211,-1278,-1,-2568,-402,-1042,2842,14.36,14.74,11.64,0,12.2,9.26,1.86,1.98,2.18,8.14,9.89,10.11,13.06,14.25,2.83,159330.35,189391.35,-92.17,-54.98,-82.76,150.56,160.15,82.24,0,152.27,4.15,6,-2.86,0.39,-2.46,1.27,1.22,35.11,174.4,159.18,0.53,-11.83,-15.05,-18.82,5.49,982.3,979.53,0.91,7/28/15,7/26/16
15-Sep,19.694,4.774,3.818,3.01,3.02,14.72,3.238,4.326,1.3,13.704,-20.366,40.883,144.97,87.48,10.66,88.12,27.02,5.87,1.19,48.94,18.69,15.3,16.44,2.983,0.122,0.365,34.1,0.174,0.43,42.21,47.89,16.34,10.66,5.59,0.51,0.091,19280,9844,9436,4633,315,1099,-215,3604,16,-117,-101,118,0,3621,-659,18.2,2962,-12,2950,0,3.03,3.01,979,936,4674,9480,88,9568,8918,0,1224,0,388,1,1613,22013,42112,5586,0,0,0,0,29229,-18568,10661,33051,30275,17239,108649,5166,2883,7687,15736,7539,10458,0,10458,-1,33732,32122,0,32122,17012,3593,157,8739,95355,53220,0,142898,-28155,0,-154669,13294,2950,0,2950,936,0,0,0,0,-205,0,112,0,442,4235,-948,132,-113,-569,-385,661,-117,0,-4,-1343,50,-1543,0,913,-1270,2,-1848,1087,-1065,3170,10.12,9.85,10.58,0,10.5,8.06,1.71,2.27,2.04,7.66,9.29,10.76,13.02,12.49,3.31,140636.847,170886.847,-88.43,-54.88,-80.7,147.81,155.11,0,0,153.21,4.15,7,-2.85,0.386,0.34,1.25,1.2,30.8,173.22,140.96,0.96,-12.27,14950,-15.34,4.39,975.1,970.11,0.88,10/27/15,10/25/16
15-Dec,22.676,6.391,5.373,4.57,4.57,11.131,4.323,5.427,1.3,14.768,-21.999,41.305,137.62,129.57,16.29,122.12,39.66,4.81,1.29,51.71,23.03,20.23,19.06,2.797,0.129,0.361,41.64,0.201,0.284,39.44,51.64,13.55,1.35,6.73,0.48,0.072,22059,10652,11406,5030,322,1169,-195,5080,20,-128,-108,127,0,5099,-638,12.51,4460,2,4463,0,4.59,4.57,972.801,990,6217,7686,508,8194,9534,0,1199,0,352,0,1551,23225,42504,5187,558,6552,22231,0,29341,-18616,10727,35507,32021,16570,110495,6028,2847,7913,16788,6461,11021,0,11021,-1,34269,33428,0,33428,16504,3771,162,8099,96233,53262,0,146124,-29607,0,-155518,14262,4463,0,4463,990,0,0,0,0,-1580,0,99,0,1307,5279,-909,56,-2528,87,-972,717,-165,0,-1731,-5445,51,-763,0,627,-1261,-2,-1348,-1794,-1074,4205,10.25,12.36,9.32,0,10.5,7.94,1.65,3.55,2.02,8.13,10.04,9.96,12.22,11.75,3.63,132903.763,164760.763,-91.16,-55.64,-82.96,148.3,152.27,0,0,150.82,4,6,-2.83,0.424,3.93,1.24,1.2,39.69,152.39,131.75,0.45,-6.4,-16.3,-22.97,2.85,969.578,965.73,0.63,2/23/16,2/28/17
16-Mar,19.374,2.286,1.225,2.09,2.09,13.408,4.594,5.734,1.3,15.548,-24.761,47.457,151.45,55.2,7.03,29.96,24.34,5.33,1.38,46.49,7.67,10.78,23.71,3.052,0.126,0.383,30.3,0.163,0.622,49.25,48.39,14.79,15.65,6.17,0.54,0.087,18684,9999,8686,5816,348,1241,-152,1433,24,-147,-123,-276,0,1034,983,-95.07,2016,-3,2014,0,2.09,2.09,964.4,1024,2205,14354,515,14869,10084,0,1296,0,393,1,1690,20980,47623,5223,0,0,0,0,29627,-18717,10910,38695,34322,16405,118856,5302,2203,9248,16753,5303,12609,0,12609,-1,34664,40254,0,40254,16939,3662,147,8265,103931,53439,0,146888,-28998,0,-156404,14925,2014,0,2014,1024,0,0,0,0,2187,0,133,0,172,5530,-956,129,-2590,47,-1041,1169,-144,0,1500,-1886,59,-966,0,4964,-1250,-1,2806,6668,-1100,4430,11.5,11.3,9.74,0,10.07,7.8,1.83,10.98,2.18,9.58,12.17,8.22,9.58,12.72,3.43,145385.942,176220.942,-92.78,-58.66,-84.02,151.62,151.59,0,0,163.35,3.78,6,-2.83,0.414,3.83,1.37,1.33,9.75,151.45,117.85,0.6,-1.86,-11.06,-44.37,1.04,961.7,959.96,0.79,4/26/16,4/25/17
16-Jun,21.07,4.497,3.348,2.61,2.61,12.986,2.641,3.704,1.4,16.46,-27.031,46.582,151.78,65.34,8.46,86.91,22.38,5.07,1.48,47.94,16.07,12.37,12.54,2.83,0.133,0.377,32.76,0.171,0.536,44.69,47.5,14.62,11.81,6.24,0.52,0.083,20238,10536,9702,5187,361,1100,-199,3253,29,-167,-138,-66,0,3049,-544,17.84,2505,0,2504,0,2.62,2.61,960.5,1103,4319,10017,600,10617,9912,0,1271,0,414,0,1685,21310,43524,5259,0,0,0,0,30136,-19044,11092,41570,36422,16611,118056,5484,2275,9430,17189,4887,11508,0,11508,1,33585,39638,0,39638,16723,3837,156,8384,102323,53565,0,148071,-28604,0,-157298,15733,2504,0,2504,1103,0,0,0,0,-172,0,128,0,-5,3558,-870,43,-2815,-12,-1345,859,-151,0,-373,-4664,56,-809,0,-1035,-1340,0,-3128,-4338,-1021,2537,12.36,11.69,9.22,0,10.26,7.91,1.83,0,2.23,10.29,13.41,7.46,7.77,12.51,3.49,145077.395,179141.395,-95.94,-61.52,-87.28,152.48,151.55,0,0,158.11,3.76,7,-2.8,0.419,5.65,1.3,1.25,19.48,155.35,143.5,0.43,-0.11,-25.43,-16.27,-0.82,957.4,955.84,0.78,7/26/16,7/26/16
16-Sep,20.084,4.751,3.574,2.98,2.98,13.554,3.446,4.401,1.4,17.889,-25.527,44.679,158.85,69.71,9.77,90.2,24,5.25,1.45,46.88,17.75,14.84,17.16,2.498,0.147,0.367,30.86,0.165,0.47,43.49,47.09,15.25,11.65,5.98,0.53,0.089,19226,10213,9013,4628,341,869,-237,3412,22,-158,-136,-13,0,3263,-409,12.53,2854,-1,2853,0,2.99,2.98,957.3,1127,4548,9039,929,9968,9164,0,1297,0,433,-1,1729,20572,41433,5075,0,0,0,0,30842,-19738,11104,41282,36401,16712,115606,5271,2137,9304,16712,6920,10815,0,10815,0,34447,35563,0,35563,16688,3611,149,8138,98596,53759,0,149585,-28164,0,-158170,17010,2853,0,2853,1127,0,0,0,0,159,0,142,0,-68,4213,-768,62,-40,0,-1635,1473,-146,0,4,-1050,51,-857,0,-2041,-1337,2,-4182,-978,-914,3299,12.97,11.72,8.88,0,10.59,8.25,1.91,0,2.29,10.63,14.08,7.1,5.87,12.84,3.4,151042.523,183706.523,-93.21,-60.12,-85.07,154.62,152.26,0,0,158.28,3.87,5,-2.68,0.421,5.45,1.2,1.15,21.59,163.53,151.68,0.52,1.98,-1,-0.48,-2.45,954,950.85,0.78,10/25/16,10/25/16
16-Dec,22.85,6.58,5.397,4.71,4.72,14.467,2.668,3.838,1.4,19.29,-23.938,44.581,165.99,102.13,15.45,126.69,35.59,6.5,1.48,50.04,23,20.68,11.68,2.311,0.155,0.359,37.39,0.187,0.297,42.92,52.09,13.77,4.6,6.63,0.5,0.075,21770,10877,10893,4847,276,910,-147,5007,32,-157,-125,103,0,4985,-480,9.63,4506,-5,4501,0,4.73,4.71,952.756,1127,6269,7826,701,8527,10239,0,0,0,0,1553,1553,23569,43888,4585,506,6326,23302,0,30134,-19303,10830,40888,36199,17279,117470,6209,3235,8282,17726,7513,11035,0,11035,1,36275,34655,0,34655,17070,3600,146,7478,99224,53935,0,152759,-29398,0,-159050,18246,4501,0,4501,1127,0,0,0,0,-943,0,141,0,-1169,3657,-973,190,-234,-489,-1896,2191,-142,0,-2023,-3376,38,-870,0,875,-1329,-1,-1287,-1212,-1115,2542,13.4,11.47,8.6,0,12.43,9.39,1.99,0,2.39,11,14.72,6.79,4.14,13.2,3.31,157004.961,190791.961,-95.89,-58.5,-86.95,151.46,152.58,0,0,155.62,3.89,5,-2.58,0.45,5.01,1.21,1.17,31.89,168.51,149.63,0.52,0.77,3.06,2.96,-3.79,948.59,945.87,0.9,2/28/17,2/28/17
17-Mar,19.155,2.804,1.645,1.85,1.85,13.099,3.248,4.173,1.4,19.507,-23.862,45.536,174.14,38.28,5.96,38.56,14.72,6.39,1.27,42.81,8.44,9.64,16.95,2.334,0.156,0.364,26.46,0.155,0.757,47.78,46.79,13.89,14.88,6.57,0.57,0.087,18155,10383,7772,5006,363,1088,-218,1533,30,-135,-105,-4,0,1424,329,-23.1,1753,-3,1750,0,1.86,1.85,947.8,1099,2658,10096,599,10695,9507,0,1186,0,423,0,1609,21078,42889,4549,0,0,0,0,30681,-19816,10865,40745,36307,18447,117495,5324,2747,7719,15790,8340,12351,0,12351,0,36481,34441,0,34441,16967,3557,121,7601,99168,54104,0,153292,-28710,0,-160359,18327,1750,0,1750,1099,0,0,0,0,964,0,129,0,13,3955,-740,58,-109,-1,-1273,981,-137,0,1571,350,54,-1343,0,476,-1321,0,-2134,2270,-877,3078,14.33,13.29,8.93,0,14.51,10.81,2.09,0,2.47,11,14.68,6.81,2.64,13.67,3.22,163604.53,195811.53,-94.17,-59.9,-85.72,153.04,152.18,0,0,157.83,3.93,5,-2.62,0.43,4.23,1.18,1.13,11.36,181.95,165.52,0.67,-1.13,-11.48,22.66,-4.73,942.4,939.5,0.87,4/25/17,4/25/17
17-Jun,20.529,3.946,2.756,2.48,2.48,13.028,2.893,3.69,1.5,19.605,-23.712,48.614,154.13,50.75,7.84,67.64,18.75,6.3,1.33,45.59,13.04,12.08,14.09,2.48,0.153,0.379,29.56,0.162,0.605,44.44,44.57,13.97,13.84,6.53,0.54,0.083,19289,10495,8794,5160,0,1119,0,2515,0,-147,-147,75,0,2443,-111,4.54,2332,-1,2331,0,2.49,2.48,939.6,1118,3708,11696,599,12295,9395,0,0,0,0,1604,1604,21719,45013,4759,0,0,0,0,0,0,10903,40696,0,19124,120495,5126,2779,0,7905,8061,11541,0,11541,8459,35966,37612,0,37612,17320,3617,125,7436,102076,54235,0,154234,-28189,0,-161860,18419,2331,0,2331,1118,0,0,0,0,-281,0,136,0,163,3467,-749,0,-60,30,0,0,0,0,-926,-1705,0,-1432,0,2279,-1403,1,-609,1600,-749,2718,12.82,11.83,7.86,0,12.58,9.57,1.87,0,2.27,10.38,14.03,7.13,2.65,12.04,3.7,144805.135,178308.135,-95.56,-60.74,-87.21,153.84,151.19,0,0,155.68,3.73,5,-2.66,0.442,1.6,1.25,1.21,17.11,174.52,150.37,0,-2.57,-4.98,-12.25,-5.69,934.9,939.5,0,7/18/17,7/18/17
