Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,2.644,1.177,0.78,0.58,0.58,2.445,0.562,1.124,0.225,11.151,7.953,2.716,22.92,21.59,13.39,42.98,18.35,6.9,1.66,62.4,25.99,21.88,21.25,0.244,0.612,0.149,38.2,0.153,0.388,25.17,53.93,81.68,52.92,1.12,0.38,0.337,13483,5069,8414,1970,0,2742,198,3504,24,-56,-32,452,0,3924,-974,24.82,2950,0,2950,0,0.59,0.58,5100,2021,6001,4881,6492,11373,3719,505,2259,0,1769,0,4533,11725,31350,8097,0,0,0,0,71628,-41282,30346,15901,10467,4857,90551,2996,0,8436,11432,350,2093,0,2093,0,13875,13157,0,13157,0,4384,0,3683,35099,21113,0,33291,1048,0,0,55452,2950,0,2950,2021,-237,10,0,693,985,-162,268,0,-331,5731,-2866,0,-498,0,-6336,6023,0,0,354,-3323,268,-544,0,87,-1121,4,-1306,1103,-2866,2865,12.39,9.37,2.06,2.88,11.4,5.62,2.23,0.58,2.22,5.74,9.56,10.46,28.35,14.49,3.93,113981.16,116115.16,-4.77,-0.75,-3.75,33.7,29.07,39.66,18.19,16.8,3.73,5,-3.16,0.672,9.04,2.26,1.93,62.57,24.25,21.92,0.16,1.26,0,4.07,21.44,4981,4973,0.79,10/28/2013,10/29/2014
Dec-13,2.711,1.09,0.707,0.52,0.52,2.381,0.598,1.183,0.225,11.729,8.575,2.707,25.96,18.47,11.48,42.28,19.22,7.92,1.63,61.96,25.65,18.97,22.08,0.231,0.631,0.146,37.49,0.151,0.433,23.63,51.48,75.46,47.61,1.21,0.38,0.315,13834,5263,8571,2006,0,2826,190,3549,31,-55,-24,26,0,3551,-926,26.08,2625,0,2625,0,0.53,0.52,5103,1956,5562,5674,14413,20087,3582,458,1998,0,1716,0,4172,4243,32084,7694,21098,0,40540,11778,73416,-41988,31428,15663,10513,5489,92358,2969,0,8222,11191,281,2096,0,2096,0,13568,13165,0,13165,0,4397,0,2972,34102,21536,0,35477,1243,0,0,58256,2625,0,2625,1956,140,358,0,332,1506,-387,263,0,75,6038,-2948,0,-43,0,-6452,5607,0,0,-85,-3921,280,-541,0,-69,-1121,129,-1322,793,-2984,3054,13.74,10.9,2.21,3.03,13.2,6.37,2.51,0.63,2.32,5.86,9.51,10.52,28.04,16.29,3.47,128943.32,122302.32,-2.82,-0.41,-1.86,33.92,29.26,41.11,19.1,19.39,4.08,4,-3.06,0.57,7.49,2.36,2.06,64.53,25.96,22.48,0.12,2.53,8.33,13.19,21.75,4973,4967,0.9,2/14/2014,2/12/2016
Mar-14,2.494,0.921,0.529,0.38,0.38,2.167,0.159,0.684,0.225,11.669,8.537,2.656,25.81,13.28,8.38,30.52,12.86,7.58,1.11,59.64,19.66,15.12,6.36,0.228,0.631,0.144,33.05,0.139,0.592,25.06,53.32,70.28,42.02,1.3,0.4,0.311,12764,5151,7613,2047,0,2846,210,2510,35,-37,-2,162,0,2670,-740,27.72,1930,0,1930,0,0.39,0.38,5117,2007,4714,4777,5234,10011,3505,463,1803,0,1497,0,3763,13275,30554,7850,0,0,0,0,75293,-42791,32502,15580,10617,5446,91932,3010,0,8335,11345,36,2171,0,2171,0,13552,13172,0,13172,0,4302,0,2868,33894,22166,0,34716,1156,0,0,58038,1930,0,1930,2007,78,405,0,-1324,-776,-25,283,0,82,3501,-2689,0,-108,0,-5878,5780,0,0,146,-2749,479,-572,0,-245,-1119,-193,-1650,-897,-2689,812,13.8,11.91,2.21,3.02,15.03,6.59,2.49,0.67,2.49,6.26,10.08,9.92,26.82,15.99,3.49,128370.939,131567.939,-4.8,-0.67,-3.9,33.56,29.31,38.3,18.95,17.99,4.07,5,-3.04,0.663,5.46,2.25,1.98,67.84,26.67,23.52,-0.13,0.73,-5,2.11,20.48,4974,4973.69,0.9,4/25/2014,4/27/2015
Jun-14,2.7,1.199,0.775,0.55,0.55,2.243,0.512,1.064,0.225,11.974,8.878,2.667,30.9,19.07,12.17,38.8,17.38,7.25,1.48,64.47,27.79,20.22,18.98,0.223,0.645,0.144,38.83,0.151,0.409,23.02,54.97,71.55,39.6,1.28,0.36,0.279,13831,4914,8917,2061,0,2859,153,3844,38,-49,-11,89,0,3922,-1126,28.71,2796,0,2796,0,0.56,0.55,5123,2170,6141,3049,4491,7540,3489,503,2071,0,1369,0,3943,14034,29006,11498,0,0,0,0,77145,-44030,33115,15318,10621,2856,91793,2960,0,7106,10066,14,2171,0,2171,0,12251,13180,0,13180,0,4187,0,2928,32546,22475,0,35652,1120,0,0,59247,2796,0,2796,2170,11,-170,0,408,384,-181,303,0,-19,5453,-2828,0,-29,0,-7175,5728,0,0,38,-4266,526,-2352,0,-22,-1126,59,-2915,-1728,-2828,2625,15.22,13.78,2.58,3.48,16.88,7.62,2.93,0.82,2.94,7.07,11.12,8.99,24.26,18.72,2.91,152893.2,158547.2,-5.05,-0.72,-4.13,34.17,29.85,37.62,20.14,8.92,4.68,5,-3.04,0.706,4.18,2.37,2.05,78.45,30.93,25.82,0.52,7.61,41.03,29.06,18.53,4981,4948,0.87,7/25/2014,7/27/2015
Sep-14,2.885,1.348,0.912,0.66,0.66,2.143,0.644,1.128,0.225,11.545,8.47,2.732,34.82,23.01,14.55,48.79,22.32,8.02,1.6,64.99,31.19,22.79,22.32,0.237,0.619,0.146,41.48,0.16,0.341,22.87,46.5,72.14,48.51,1.26,0.35,0.277,14554,5096,9458,1979,0,2842,97,4540,35,-53,-18,28,0,4550,-1233,27.1,3317,0,3317,0,0.68,0.66,5045,2198,6801,3143,12451,15594,3647,496,2292,0,1327,0,4115,4153,27509,12029,0,0,0,0,78503,-45368,33135,14935,10556,3008,90616,2597,0,8954,11551,1164,2189,0,2189,0,14904,12103,0,12103,0,3551,0,3985,34543,21894,0,33233,946,0,0,56073,3317,0,3317,2198,-165,-176,0,216,96,-141,281,0,-58,5693,-2445,0,-56,0,-4851,6215,0,0,151,-986,561,-4182,0,65,-1095,44,-4607,94,-2445,3248,16.5,16.25,3.02,4.11,18.2,8.58,3.23,1.1,3.03,7.18,11.2,8.93,20.21,20.73,2.58,169120.74,166793.74,-3.9,-1.45,-2.91,34.85,30.54,31.65,20.05,10.59,4.77,6,-3.04,0.586,2.1,1.85,1.57,85.66,35.33,30.79,1.84,9.11,13.79,14.53,15,4880,4857,1.01,10/29/2014,10/28/2015
Dec-14,2.981,1.394,0.954,0.73,0.73,2.122,0.735,1.168,0.225,11.766,8.542,2.876,36.29,26.16,16.05,56.79,25.63,7.1,1.57,65.36,30.25,24.87,24.65,0.244,0.608,0.149,42.17,0.161,0.308,27.44,49.17,75.04,53.31,1.22,0.35,0.285,14721,5100,9621,2049,0,2990,129,4453,33,-53,-20,226,0,4659,-998,21.42,3661,0,3661,0,0.76,0.73,4939,2174,6886,2561,11493,14054,4427,462,2375,0,1436,0,4273,4976,27730,9120,22989,0,44441,12279,79709,-46471,33238,15307,10861,6505,91900,2748,0,9462,12210,1596,2205,0,2205,0,16011,12059,0,12059,0,3775,0,4190,36035,21781,0,33418,666,0,0,55865,3661,0,3661,2174,-785,-157,0,455,197,-356,281,0,-186,5771,-2143,0,-741,0,-4877,5613,0,0,244,-1904,94,-3686,0,437,-1069,-215,-4439,-582,-2143,3628,15.64,17.1,3.08,4.25,17.7,8.97,3.28,1.41,3.08,7,10.75,9.3,16.17,21.41,2.48,172304.92,171905.92,-4.63,-1.75,-3.48,36.96,31.3,25.68,21.12,10.28,4.71,7,-2.75,0.612,1.3,1.73,1.47,84.02,37.67,30.85,2.24,9.96,40.38,27.89,11.07,4769,4748,0.9,2/13/2015,2/17/2017
Mar-15,2.601,0.98,0.553,0.41,0.41,2.263,0.486,0.898,0.24,11.582,8.424,2.79,31.27,14.38,8.78,32.64,14.24,7.02,1.25,60.48,20.46,15.59,18.7,0.241,0.613,0.148,34.08,0.141,0.585,23.17,50.13,78.5,51.54,1.16,0.4,0.34,12781,5051,7730,1953,0,2995,167,2615,32,-42,-10,68,0,2673,-681,25.48,1992,0,1992,0,0.42,0.41,4914,2099,4814,4244,9874,14118,3246,528,2190,0,1700,0,4418,4684,26466,11598,0,0,0,0,81286,-47990,33296,14977,10766,3229,89566,2775,0,8943,11718,1121,2196,0,2196,0,15035,12112,0,12112,0,3462,0,4033,34642,22395,0,32461,68,0,0,54924,1992,0,1992,2099,1167,-137,0,-1730,76,-171,368,0,51,4415,-2025,0,-57,0,-2892,4520,0,0,5,-449,341,-801,0,-486,-1137,-191,-2274,1683,-2025,2390,13.31,13.82,2.7,3.71,13.16,7.34,2.8,1.65,2.64,5.98,9.21,10.86,14.04,18.46,2.93,148287.969,147402.969,-4.33,-1.72,-3.35,36.99,31.6,18.99,21.1,9.75,4.44,7,-3.07,0.588,-2.19,1.76,1.47,62.26,36.91,29.89,0.12,4.29,7.89,6.41,8.08,4741,4742.18,0.94,4/27/2015,5/2/2016
Jun-15,2.688,1.065,0.618,0.55,0.55,1.801,0.341,0.701,0.24,12.139,8.927,2.784,30.42,19.22,12.02,36.57,18.92,7.86,1.6,62.51,21.95,20.51,12.68,0.229,0.638,0.146,36.65,0.147,0.436,26.69,43.51,85.18,68.36,1.07,0.37,0.35,13195,4947,8248,1949,0,3087,316,2896,28,-53,-25,112,0,2983,-277,9.29,2706,0,2706,0,0.57,0.55,4909,2191,5227,4454,9416,13870,3860,490,2668,0,1660,0,4818,4162,26710,12440,0,0,0,0,82328,-49645,32683,15263,11037,3396,90492,2359,0,7970,10329,1118,2082,0,2082,0,13529,12116,0,12116,0,3251,0,3901,32797,22625,0,34425,645,0,0,57695,2706,0,2706,2191,-594,-352,0,122,-1319,-554,332,0,84,3440,-1767,0,-467,0,-4212,4887,0,0,264,-1295,133,-646,0,-6,-1146,-280,-1945,210,-1767,1673,12.94,16.89,2.51,3.41,13.79,7.81,2.73,2.23,2.61,6.07,9.55,10.47,11.8,17.64,3.06,144586.26,143950.26,-3.98,-1.28,-2.87,32.93,31.57,13.65,21.73,9.39,4.51,7,-2.79,0.637,-3.33,1.97,1.62,54.64,34.46,30.39,-0.23,-0.44,0,-11.18,5.81,4759,4753,1.02,7/27/2015,8/1/2016
Sep-15,2.967,1.363,0.896,0.64,0.64,1.866,0.929,1.176,0.24,12.071,8.89,4.479,30.14,21.67,13.16,52.86,21.41,6.41,2.7,62.99,28.98,21.49,31.31,0.371,0.579,0.215,38.56,0.153,0.375,25.87,41.74,83.37,67.5,1.09,0.37,0.338,14465,5354,9111,1910,0,2927,82,4192,31,-116,-85,146,0,4253,-1144,26.9,3109,0,3109,0,0.65,0.64,4876,2275,6644,7065,13778,20843,4101,557,2690,0,1718,0,4965,6296,36205,12027,0,0,0,0,83002,-51405,31597,15048,11026,3675,98552,2449,0,9342,11791,1129,2160,0,2160,0,15080,20059,0,20059,0,2502,0,3814,41455,23001,0,34431,-335,0,0,57097,3109,0,3109,2275,-241,-151,0,305,562,-368,309,0,-152,5735,-1206,0,-14,0,-10225,4251,0,0,-1973,-9167,222,-1029,0,8005,-1140,-15,6043,2611,-1206,4529,12.94,16.15,2.5,3.39,12.1,7.64,2.68,2.71,2.59,6.06,9.64,10.37,11.14,17.22,3.14,142562.2,142907.2,-4.36,-1.11,-3.18,32.67,31.8,0,21.59,9.68,3.87,8,-2.86,0.635,4.99,2.4,2.07,36.14,30.56,25.87,0.48,2.84,-3.03,1.11,4.78,4747,4730,0.81,10/28/2015,10/31/2016
Dec-15,3.059,1.348,0.908,0.74,0.74,1.751,0.636,1.113,0.24,12.928,9.697,4.798,34.45,24.46,14.45,54.62,24.92,6.96,2.3,64.3,28.83,24.23,20.78,0.371,0.602,0.223,38.36,0.149,0.324,29.29,35.36,86.83,80.76,1.05,0.36,0.34,14914,5324,9590,2118,0,3119,54,4299,33,-126,-93,97,0,4303,-690,16.04,3613,0,3613,0,0.77,0.74,4876,2146,6575,15308,10005,25313,4787,532,2893,0,1742,0,5167,3053,38320,12374,25578,0,48459,9359,83396,-51538,31858,15265,11332,3642,101459,2063,0,8705,10768,2634,2188,0,2188,56,15646,20036,0,20036,0,954,0,3738,40374,23411,0,37614,60,0,0,61085,3613,0,3613,2146,-687,-124,0,280,-400,-177,296,0,-51,5427,-2328,0,-375,0,-4426,7972,0,0,1885,2728,170,-525,0,1489,-1133,87,88,8243,-2328,3099,14.72,19.67,2.66,3.55,14.4,8.86,3.04,3.72,2.89,6.88,11.01,9.08,9.66,19.58,2.79,162776.25,160133.25,-3.19,-0.43,-1.88,32.99,32.02,0,22.6,10.37,4.23,5,-2.85,0.593,0.58,2.45,2.12,34.12,35.44,30,0.11,2.62,1.37,-3.3,3.96,4721,4725,0.87,2/12/2016,2/17/2017
Mar-16,2.811,0.97,0.557,0.42,0.42,1.708,0.556,0.832,0.26,12.968,7.015,5.378,32.35,13.39,7.91,33.69,12.9,7.55,3.46,59.33,18.74,14.93,19.77,0.415,0.58,0.241,31.43,0.132,0.619,28.08,51.8,89.4,65.68,1.02,0.41,0.398,13702,5572,8130,2226,0,3246,90,2568,52,-208,-156,96,0,2508,-462,18.42,2046,0,2046,0,0.43,0.42,4875,2015,4731,3061,12030,15091,4216,628,2980,0,2143,0,5751,2339,27397,14000,0,0,0,0,84843,-52199,32644,28082,16942,3344,105467,3163,0,8137,11300,3594,2632,0,2632,0,17526,21775,0,21775,0,1247,0,3745,44293,24088,0,36526,560,0,0,61174,2046,0,2046,2015,942,-57,0,-873,-389,-43,448,0,-22,4055,-1346,0,-14569,0,-7562,7307,0,0,650,-15520,343,-793,0,956,-1228,-60,-782,-12247,-1346,2709,13.77,18.94,2.49,4.61,13.14,8.46,2.81,4.03,2.89,7.03,11.19,8.94,9.44,18.06,3.03,152607.89,162885.89,-6.19,-3.58,-4.91,31.48,32.62,0,19.26,7.72,3.65,6,-2.49,0.704,15.24,1.56,1.24,12.35,33.99,28.22,0.16,8.07,2.44,-1.02,3.42,4722,4717.4,1.06,5/2/2016,4/27/2017
Jun-16,2.781,0.776,0.382,0.27,0.27,1.62,0.32,0.79,0.26,12.979,7.097,6.052,32.8,8.68,4.94,22.36,5.84,7.26,2.77,58.92,9.74,9.83,11.52,0.466,0.559,0.261,29.63,0.126,0.963,29.84,56.13,94.79,68.5,0.96,0.41,0.427,13533,5560,7973,2007,0,3145,1503,1318,51,-187,-136,488,0,1670,-340,20.36,1330,0,1330,0,0.28,0.27,4866,1917,3774,3885,13804,17689,4426,651,3218,0,1931,0,5800,3273,31188,13753,0,0,0,0,87117,-53313,33804,27813,16992,3273,109831,3420,0,7924,11344,4560,2807,0,2807,0,18711,24053,0,24053,0,1293,0,4407,48464,24317,0,37130,-80,0,0,61367,1330,0,1330,1917,-208,-47,0,-411,-802,114,364,0,922,3845,-2286,0,-50,0,-5999,4084,0,0,81,-4170,184,-804,0,3194,-1233,-192,1149,824,-2286,1559,15.85,20.25,2.53,4.62,13.44,8.39,2.82,5.72,2.93,7.64,12.42,8.05,8.76,18.04,3.05,155078.4,166002.4,-6.51,-3.65,-5.19,29.85,32.88,0,18.18,6.83,3.45,5,-2.79,0.685,15.63,1.67,1.36,7.05,32.99,29.63,-0.22,3.46,-50.91,-27.14,2.77,4729,4728,1.06,8/1/2016,8/1/2016
Sep-16,3.235,1.318,0.922,0.69,0.69,1.559,0.676,1.181,0.26,13.318,8.382,5.827,37.75,21.71,12.17,51.09,19.23,7.85,2.56,63.27,28.28,21.41,20.88,0.438,0.562,0.246,35.97,0.142,0.377,28.64,50.09,91.19,69.74,1,0.37,0.367,15778,5795,9983,2006,0,3069,446,4462,56,-180,-124,-20,0,4318,-940,21.77,3378,0,3378,0,0.71,0.69,4877,1928,6426,4752,13017,17769,4952,688,3443,0,1652,0,5783,7712,36216,14876,0,0,0,0,88767,-54060,34707,23392,13868,3026,112217,3181,0,9734,12915,3573,1724,0,1724,1881,20093,24043,0,24043,0,1211,0,3755,49102,25070,0,37645,400,0,0,63115,3378,0,3378,1928,-834,-14,0,-402,26,-259,324,0,361,5758,-2463,0,-532,0,-5247,5197,0,0,362,-2683,497,-457,0,-990,-1231,-27,-2208,867,-2463,3295,17.81,24.21,2.83,4.5,17.25,9.64,3.18,8.56,3.26,8.78,13.98,7.15,7.49,20.09,2.7,178897.25,188744.25,-6.61,-2.72,-5.22,30.29,33.64,0,20,7.55,3.74,3,-2.62,0.664,9.74,1.8,1.51,24.79,37.75,32.68,-0.23,9.03,7.81,-3.3,2.08,4734,4739,1.14,10/31/2016,10/31/2016
Dec-16,3.353,1.337,0.941,0.73,0.73,2.075,0.946,1.669,0.26,14.001,9.013,5.345,36.27,22.03,12.63,48.69,19.71,8.63,2.39,61.71,27.64,21.75,28.22,0.382,0.584,0.223,35.84,0.145,0.356,26.14,36.03,82.5,72.61,1.11,0.38,0.346,16374,6269,10105,2158,0,3280,141,4526,63,-158,-95,9,0,4440,-878,19.77,3562,0,3562,0,0.75,0.73,4884,1930,6528,5560,11539,17099,4690,695,3190,0,1668,0,5553,8166,35508,15322,26627,0,52608,10870,90105,-53934,36171,23593,14099,2733,113327,2475,0,9555,12030,4634,1718,0,1718,1920,20302,20649,0,20649,0,1730,0,4420,47101,25373,0,40747,106,0,0,66226,3562,0,3562,1930,165,237,0,273,1833,445,308,0,72,8150,-3530,0,-319,0,-3661,3825,0,0,241,-3444,84,-533,0,-1941,-1233,-275,-3898,808,-3530,4620,17.19,17.48,2.59,4.02,14.52,8.11,2.98,10.11,3.03,8.38,13.15,7.6,7.47,18.88,2.87,171557.1,179741.1,-6.34,-2.45,-5.01,30.93,34.47,0,20.69,7.82,3.77,4,-2.88,0.663,12.64,1.75,1.48,28.65,38.1,33.61,0.19,9.61,-1.35,-0.82,1.7,4736,4730,1.16,2/17/2017,2/17/2017
Mar-17,3.031,1.21,0.812,0.61,0.61,2.122,0.375,0.799,0.26,14.169,9.239,5.458,36.07,17.82,10.36,40.44,14.94,8.26,2.29,61.82,24.32,20.03,12.37,0.385,0.578,0.223,31.96,0.129,0.426,30.35,52.03,91.7,70.02,1,0.38,0.384,14796,5649,9147,2104,0,3326,118,3599,76,-146,-70,286,0,3815,-851,22.31,2964,0,2964,0,0.63,0.61,4881,1946,5907,4934,12361,17295,4921,786,3412,0,1603,0,5801,8041,36058,16713,0,0,0,0,92084,-55173,36911,23256,14099,2710,115648,3221,0,9567,12788,5073,1698,0,1698,1746,21305,20678,0,20678,0,2285,0,4536,48804,25890,0,40091,863,0,0,66844,2964,0,2964,1946,-105,-232,0,-1089,-1451,212,397,0,-170,3898,-1952,0,0,0,-5243,4372,-115,0,160,-2778,329,-1242,0,435,-1229,-39,-1746,-626,-2067,1831,15.68,17,2.55,3.9,15.57,8.13,2.91,8.3,2.95,7.89,11.98,8.35,7.52,18.33,2.88,170166.357,178622.357,-6.68,-2.7,-5.28,31.09,35.09,0,21.87,8.19,3.68,5,-2.79,0.664,2.3,1.69,1.42,24.65,37.98,35.04,0.26,7.83,45.24,24.74,1.89,4723,4717.67,1.12,4/27/2017,4/27/2017
Mar-17,3.031,1.21,0.812,0.61,0.61,2.122,0.375,0.799,0.26,14.169,9.239,5.458,36.07,17.82,10.36,40.44,14.94,8.26,2.29,61.82,24.32,20.03,12.37,0.385,0.578,0.223,31.96,0.129,0.426,30.35,52.03,91.7,70.02,1,0.38,0.384,14796,5649,9147,2104,0,3326,118,3599,76,-146,-70,286,0,3815,-851,22.31,2964,0,2964,0,0.63,0.61,4881,1946,5907,4934,12361,17295,4921,786,3412,0,1603,0,5801,8041,36058,16713,0,0,0,0,92084,-55173,36911,23256,14099,2710,115648,3221,0,9567,12788,5073,1698,0,1698,1746,21305,20678,0,20678,0,2285,0,4536,48804,25890,0,40091,863,0,0,66844,2964,0,2964,1946,-105,-232,0,-1089,-1451,212,397,0,-170,3898,-1952,0,0,0,-5243,4372,-115,0,160,-2778,329,-1242,0,435,-1229,-39,-1746,-626,-2067,1831,15.68,17,2.55,3.9,15.57,8.13,2.91,8.3,2.95,7.89,11.98,8.35,7.52,18.33,2.88,170166.357,178622.357,-6.68,-2.7,-5.28,31.09,35.09,0,21.87,8.19,3.68,5,-2.79,0.664,2.3,1.69,1.42,24.65,37.98,35.04,0.26,7.83,45.24,24.74,1.89,4723,4717.67,1.12,7/15/2017,7/15/2017
