Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Sep-13,8.783,0.56,0.56,0.31,0.31,0.446,0.551,0.938,0.1,5.14,5.118,27.781,16.87,25.67,2.56,11.25,4.63,2.68,0.75,14.41,4.86,3.54,6.28,5.405,0.102,0.55,10.44,0.181,0.323,215.88,0,25.18,241.06,3.62,0.86,0.236,35976,30792,5184,3436,0,0,0,1748,50,-204,-154,497,-1,2091,-818,39.12,1273,0,1272,0,0.32,0.31,4096,0,2295,14752,22890,37642,85111,4191,0,-983,5591,0,8799,0,131552,24425,0,0,0,0,0,0,26836,86,0,18172,201071,0,0,5810,27450,15959,3232,0,3232,7377,54018,94663,0,94663,20820,3140,43,7920,180604,40,0,21014,-21509,21378,-456,20467,1272,0,1273,0,0,0,0,0,0,0,0,0,2567,3840,-1582,0,0,0,-26841,27337,0,0,-3171,-4257,0,-77,0,2034,-394,104,1667,1390,-1582,2258,12.05,37.83,3.28,3.3,21.71,7.06,0.47,0,0.96,22.45,22.45,4.45,-14.23,0,2.07,67176.34,140199.34,-35.9,-12.32,-18.77,15.05,11.88,0,12.7,6.48,1.66,3,-2.47,0.476,6.43,2.44,2.27,8.57,17.66,15.74,-0.3,8.43,-24.39,-30.69,-21.33,3942,3982,1.41,10/31/2013,10/31/2013
Dec-13,9.055,0.289,0.289,1.92,1.92,0.803,-0.397,0.077,0.1,6.622,6.622,28.787,15.43,51.89,6.03,5.58,7.51,4.66,0.75,9.92,1.6,8.21,-4.38,4.347,0.131,0.568,7.29,0.184,0.052,215.11,0,22.57,237.68,4.04,0.9,0.223,37036,33362,3674,3080,0,0,0,594,48,-212,-164,538,10,968,2061,-212.91,3029,0,3039,0,1.99,1.92,4090,0,1180,14468,22100,36568,87309,3613,0,-963,5058,0,7708,0,131585,23663,440,10325,46093,2110,59092,-31476,27616,0,0,19162,202026,0,0,2682,22213,38063,2817,0,2817,11038,74131,76625,0,76625,15579,3132,33,6143,175643,40,0,23658,-18231,21422,-506,26383,3039,0,3029,0,0,0,0,0,0,0,0,0,-2714,315,-1938,0,0,0,-23379,24183,0,0,-3277,-4411,0,-49,0,4232,-395,3,3791,-284,-1938,-1623,5.27,19.22,2.33,2.33,16.41,6.04,0.43,0,0.95,17.83,17.83,5.61,-9.49,0,2.59,61473.12,139626.12,-34.91,-11.06,-17.5,14.82,11.87,0,20.89,10.04,1.57,6,-2.62,0.52,8.14,1.78,1.67,2.8,17.76,15.15,-0.05,-0.34,392.31,386.14,-17.11,3941,3984,1.36,2/18/2014,2/18/2014
Mar-14,8.763,0.358,0.358,0.24,0.24,0.643,0.172,0.542,0.125,6.774,6.774,29.602,15.6,14.88,1.93,6.7,2.39,4.52,0.72,11.64,2.24,2.76,1.96,4.37,0.129,0.565,8.17,0.175,0.521,228.56,0,23.87,252.43,3.82,0.88,0.231,35876,31699,4177,3372,0,0,0,805,81,-208,-127,581,0,1259,-270,21.45,989,0,989,0,0.25,0.24,4094,0,1467,12983,23546,36529,89861,4027,0,-971,5818,0,8874,0,135264,24006,0,0,0,0,0,0,28447,0,0,19365,207082,0,0,2650,24859,15888,2592,0,2592,11196,54535,101116,0,101116,15500,3106,34,6018,180309,40,0,23882,-18190,21547,-506,26773,989,0,989,0,0,0,0,0,0,0,0,0,1231,2220,-1516,0,0,0,-15291,13780,0,0,-2635,-5662,0,0,0,2463,-493,18,1988,-1485,-1516,704,5.63,24.26,2.3,2.3,10.96,5.12,0.43,0,0.97,20.4,20.4,4.9,-4.82,0,2.72,61659.156,142168.156,-36.38,-11.4,-18.2,15.32,11.86,9.92,20.55,13.18,1.66,4,-2.6,0.531,7.54,2.48,2.32,3.87,16.73,14.55,0.79,-0.35,-40,-37.41,-15.4,3946,3952.51,1.36,5/1/2014,5/1/2014
Jun-14,9.151,0.569,0.569,0.32,0.32,0.609,0.694,1.162,0.125,6.697,6.697,29.692,17.24,19.59,2.51,10.38,4.59,4.51,0.7,14.65,5.36,3.5,7.59,4.433,0.127,0.563,10.49,0.179,0.391,226.54,0,26.06,252.6,3.5,0.85,0.244,37411,31930,5481,3476,0,0,0,2005,10,-207,-188,301,-4,2118,-803,37.91,1315,0,1311,0,0.33,0.32,4088,0,2325,11573,24096,35669,92879,4055,0,-1018,6328,0,9365,0,137913,25425,0,0,0,0,0,0,29294,0,0,18313,210945,0,0,2976,25038,13769,4281,0,4281,11628,54716,104938,0,104938,15252,3229,31,6003,184169,40,0,24699,-18107,21605,-1461,26776,1311,0,1315,0,0,0,0,0,0,0,0,0,3435,4750,-1912,0,0,0,-11177,10617,0,0,-3551,-6023,0,-862,0,1179,-494,-9,-186,-1410,-1912,2838,6.18,28.31,2.57,2.57,16.9,6.34,0.48,0,1.04,20.92,20.92,4.78,6.56,0,2.61,68925.52,151994.52,-37.14,-11.57,-18.55,16.64,11.8,54.46,20.5,14.66,1.67,6,-2.65,0.53,7.51,2.52,2.35,9.69,17.28,15.46,-1.15,-1.9,6.67,14.72,-2.5,3940,3998,1.33,7/31/2014,7/31/2014
Sep-14,8.708,0.306,0.306,0.21,0.21,0.427,0.87,1.339,0.125,6.72,6.72,30.649,14.79,12.62,1.59,5.41,1.67,3.83,0.7,11.6,1.62,2.39,9.99,4.56,0.125,0.571,7.72,0.166,0.595,237.86,0,27.58,265.44,3.31,0.88,0.267,34920,30870,4050,3484,0,0,0,566,80,-207,-127,582,2,1021,-188,18.41,833,0,835,0,0.22,0.21,4010,0,1228,13320,20643,33963,91025,4199,0,-1029,6126,0,9296,0,134284,26113,0,0,0,0,0,0,30048,0,0,18390,208835,0,0,2888,24043,14863,4272,0,4272,11094,54272,104330,0,104330,14622,3198,29,6248,182699,40,0,25051,-18165,21680,-2470,26136,835,0,833,0,0,0,0,0,0,0,0,0,4536,5369,-1881,0,0,0,-11320,14756,0,0,-5464,-3909,0,-1102,0,2169,-483,27,611,1747,-1881,3488,5.5,34.64,2.2,2.2,11.05,4.74,0.41,0,0.98,23.03,23.03,4.34,0.88,0,3.21,57518.31,142777.31,-38.25,-12.45,-19.5,18.48,11.77,37.47,20.17,13.3,1.61,6,-2.73,0.528,6.48,2.47,2.3,2.73,17.84,14.79,2.73,-0.85,-32.26,-45.36,-9.04,3861,3889,1.22,10/31/2014,10/31/2014
Dec-14,8.65,0.03,0.03,-0.49,-0.49,-0.391,0.003,0.523,0.125,6.187,6.187,29.726,15.5,0.82,0.1,0.55,-1.15,2.95,0.61,11.58,1.03,0.14,0.04,4.804,0.119,0.571,7.96,0.172,0,236.12,0,24.69,260.81,3.7,0.88,0.239,35870,31716,4154,3785,0,0,0,369,139,-182,-43,-382,3,-56,105,187.5,49,0,52,0,-0.49,-0.49,4147,0,126,10757,20393,31150,92819,3822,0,-978,5022,0,7866,0,131835,26574,351,10601,46258,1719,59260,-29134,30126,0,0,19992,208527,0,0,2987,23022,39172,3923,0,3923,11024,77141,79999,0,79999,16861,3256,27,6438,183722,40,0,24556,-20032,21089,-848,24805,52,0,49,0,0,0,0,0,0,0,0,0,2119,2168,-2154,0,0,0,-10906,11111,0,0,-3581,-5530,0,0,0,1503,-482,-11,1010,-2563,-2154,14,55.36,0,2.51,2.51,8.91,4.35,0.44,0,1.04,29.19,29.19,3.43,-8.27,0,3.23,62139.5,150187.5,-38.06,-12.94,-19.71,19.63,11.64,0,6.24,2.97,1.45,4,-2.71,0.54,4.7,1.71,1.61,2.03,16.01,13.54,-3.09,-4.47,-125.52,-89.62,-16.08,4147,4009,0.86,2/13/2015,2/13/2015
Mar-15,8.473,0.395,0.395,0.29,0.29,-0.458,0.153,0.603,0.15,6.276,6.276,30.888,16.14,14.86,1.76,6.84,2.18,2.96,0.59,13.42,2.78,2.73,1.81,4.921,0.117,0.578,8.65,0.161,0.517,248.1,0,27.03,275.13,3.38,0.87,0.256,33900,29349,4551,3609,0,0,0,942,63,-177,-114,577,-1,1405,-480,34.16,925,0,924,0,0.29,0.29,4001,0,1582,12368,20732,33100,92172,4178,0,-990,6331,0,9519,0,134791,27542,0,0,0,0,0,0,29612,0,0,20429,212374,0,0,2211,24577,13492,4301,0,4301,10233,52603,109284,0,109284,16001,3272,27,6240,187427,41,0,24887,-20406,21273,-848,24947,924,0,925,0,0,0,0,0,0,0,0,0,1488,2413,-1800,0,0,0,-11711,11327,0,0,-2776,-4960,0,0,0,5426,-593,-249,4584,1611,-1800,613,48.91,0,2.57,2.57,9.38,4.45,0.46,0,1.08,29.24,29.24,3.42,-10.19,0,3.25,64154.24,153857.24,-38.83,-13.24,-20.24,19.51,11.54,0,6.83,1.35,1.58,6,-2.79,0.55,4.16,2.56,2.38,5.32,16.57,14.46,0.85,-3.31,20.83,10.34,-18.11,3963,3974.86,0.91,4/28/2015,4/28/2015
Jun-15,9.299,0.761,0.761,0.54,0.54,-0.346,0.868,1.3,0.15,6.534,6.534,30.652,15.01,29.41,3.52,13,5.27,3.08,0.58,16.25,6.27,5.06,9.33,4.691,0.122,0.572,11.3,0.174,0.278,233.83,0,27.71,261.54,3.29,0.84,0.254,37263,31209,6054,3718,0,0,0,2336,56,-180,-124,656,-1,2868,-982,34.24,1886,0,1885,0,0.54,0.54,4007,0,3048,12897,18405,31302,95487,4282,0,-995,6151,0,9438,0,136227,29617,0,0,0,0,0,0,30750,0,0,19451,216045,0,0,5159,27003,13450,5393,0,5393,7830,53676,110076,0,110076,16243,3403,21,6292,189711,41,0,26175,-20260,21317,-939,26334,1885,0,1886,0,0,0,0,0,0,0,0,0,3324,5210,-1733,0,0,0,-9571,11866,0,0,-4552,-3990,0,0,0,-125,-597,-121,-843,529,-1733,3477,27.29,0,2.3,2.3,7.93,3.99,0.43,0,1.08,25.52,25.52,3.92,-8.94,0,3.66,60490.3,152735.3,-39.31,-13.27,-20.37,19.32,11.59,0,8.99,-0.11,1.57,6,0,0.558,3.21,2.54,2.36,12.98,16.07,14.78,-1.39,1.62,68.75,33.74,-18.11,3974,4030,0.96,7/28/2015,7/28/2015
Sep-15,9.538,0.766,0.766,0.55,0.55,-0.114,1.158,1.614,0.15,7.015,7.015,32.292,13.57,28.39,3.51,12.65,5.17,2.77,0.66,15.88,6.1,5,12.14,4.603,0.125,0.576,11.13,0.175,0.273,235.83,0,26.92,262.75,3.39,0.84,0.248,38144,32085,6059,3731,0,0,0,2328,60,-206,-146,677,0,2859,-950,33.23,1909,0,1909,0,0.55,0.55,3999,0,3065,14686,17161,31847,98581,4280,0,-1006,6222,0,9496,0,139924,30412,0,0,0,0,0,0,30137,0,0,18958,219431,0,0,2226,24612,13091,4906,0,4906,10377,52986,113334,0,113334,16026,3403,19,6198,191966,41,0,27489,-20442,21354,-977,27465,1909,0,1909,0,0,0,0,0,0,0,0,0,4546,6455,-1825,0,0,0,-8211,9681,0,0,-7359,-7714,0,0,0,4053,-595,-62,3396,1789,-1825,4630,15.25,0,1.93,1.93,6.22,3.36,0.38,0,1.02,18.89,18.89,5.29,-6.06,0,4.24,53126.55,147723.55,-40.9,-13.29,-20.8,19.5,11.87,0,11.85,-0.76,1.6,6,0,0.565,4.88,2.64,2.46,11.3,15.21,12.9,2.85,9.53,161.9,150.33,-16.97,3969,3915,0.97,10/27/2015,10/27/2015
Dec-15,10.058,0.833,0.833,0.46,0.46,0.5,0.063,0.523,0.15,7.105,7.105,32.958,14.09,37.86,4.78,13.29,6.73,3.19,0.65,15.9,6.11,6.6,0.63,4.638,0.127,0.591,11.52,0.181,0.326,231.18,0,24.01,255.19,3.8,0.84,0.221,40251,33852,6399,3941,0,0,0,2458,147,-212,-62,724,4,3120,-469,15.03,2651,0,2655,0,0.47,0.46,4002,0,3332,14272,20904,35176,101975,4005,0,-940,5254,0,8319,0,145470,30317,344,9942,45451,1750,57629,-27466,30163,0,0,18975,224925,0,0,2385,22657,42998,4559,0,4559,11048,81262,89856,0,89856,10582,3335,15,11233,196283,41,0,14414,-6257,21421,-977,28642,2655,0,2651,0,0,0,0,0,0,0,0,0,-559,2092,-1838,0,0,0,-11786,7892,0,0,-3766,-9498,0,0,0,7794,-595,-14,7185,-414,-1838,254,7.66,28.18,1.98,1.98,6.28,3.49,0.38,0,1.03,14.01,14.01,7.14,-4.46,0,4.26,56796.79,154489.79,-39.97,-12.61,-19.96,20.12,12.33,0,17.15,-4.75,1.43,8,0,0.576,7.72,1.79,1.69,11.59,15.68,13.62,-2.96,16.28,193.88,2676.67,-14.13,3972,4031,1.18,2/11/2016,2/11/2016
Mar-16,9.439,0.964,0.964,0.61,0.61,0.848,0.646,1.024,0.15,7.435,7.435,35.259,13.5,33.68,4.24,14.91,6.19,3.13,0.59,17.97,7.84,6.5,6.84,4.743,0.125,0.592,11.73,0.163,0.246,255.31,0,26.68,281.99,3.42,0.82,0.24,37718,30939,6779,3823,0,0,0,2956,0,-200,204,491,-3,3651,-1196,32.76,2455,0,2452,0,0.62,0.61,3996,0,3851,15917,23556,39473,105532,4356,0,-953,6367,0,9770,0,154775,32054,0,0,0,0,0,0,31164,0,0,19295,237288,0,0,2383,25046,13264,5020,0,5020,11904,55234,127140,0,127140,15937,3545,16,5811,207683,41,0,15278,-6046,21454,-1122,29605,2452,0,2455,0,0,0,0,0,0,0,0,0,1637,4092,-1511,0,0,0,-8231,5679,0,0,-2912,-6975,0,-145,0,6071,-1588,-2,4336,1645,-1511,2581,6.25,15.92,1.82,1.82,4.94,3.03,0.35,0,1.01,11.64,11.64,8.59,0.63,0,4.44,53757.945,154704.945,-42.24,-13.29,-21.14,20.72,12.65,0,19.01,-5.9,1.58,8,0,0.58,8.1,2.8,2.63,14.78,13.97,11.17,1.21,11.4,110.34,144.05,-10.34,3970,3982.07,1.32,4/28/2016,4/28/2016
Jun-16,9.879,0.772,0.772,0.49,0.49,0.836,1.513,1.937,0.15,7.697,7.697,34.581,12.57,25.94,3.3,15.12,4.64,2.84,0.61,18.08,5.62,4.99,15.31,4.493,0.13,0.584,11.97,0.166,0.306,135.4,0,27.64,163.04,3.3,0.82,0.248,39485,32348,7137,2661,0,0,2258,2218,52,-212,-159,816,-2,2875,-903,31.41,1972,0,1970,0,0.5,0.49,3997,0,3087,17063,22234,39297,58588,4186,0,-928,6571,0,9829,3053,110767,32817,0,0,0,0,0,0,31940,0,0,64154,239678,0,0,2694,25778,44861,5639,0,5639,13130,89408,95053,0,95053,10302,4051,13,9710,208537,41,0,16652,-5976,21546,-1122,31141,1970,0,1972,0,0,0,0,0,0,0,0,0,5770,7742,-1695,0,0,0,-8526,9923,0,0,-4836,-5134,0,0,0,-667,-596,-28,-1291,1146,-1695,6047,5.96,15.04,1.63,1.63,3.72,2.47,0.32,0,0.97,11.36,11.36,8.8,7.27,0,4.77,50858.22,151488.22,-41.83,-24.16,-29.75,22.31,12.84,0,19.12,-6.59,1.18,8,0,0.555,7.48,1.24,1.13,10.46,14.09,12.16,-1.61,6.24,-9.26,1.45,-6.25,3973,4046,1.28,7/28/2016,7/28/2016
Sep-16,8.986,0.406,0.406,0.24,0.24,0.567,0.864,1.29,0.15,8.009,8.009,34.908,12.07,12.23,1.61,10.97,1.59,2.62,0.69,15.29,2.12,2.66,9.61,4.359,0.134,0.584,9.27,0.151,0.625,141.1,0,30.04,171.14,3.04,0.85,0.279,35943,30446,5497,2535,0,0,2200,762,50,-238,-179,804,-4,1387,-426,30.71,961,0,957,0,0.24,0.24,4000,0,1625,13340,20825,34165,55579,4335,0,-939,6823,0,10219,3552,103515,32991,0,0,0,0,0,0,32257,0,0,66200,234963,0,0,2534,24918,47273,4715,0,4715,12282,89188,89951,0,89951,10136,4216,15,9973,203479,41,0,17013,-6046,21598,-1122,31484,957,0,961,0,0,0,0,0,0,0,0,0,4199,5160,-1706,0,0,0,-5292,6750,0,0,-5701,-5949,0,0,0,-2267,-596,-14,-2877,-3723,-1706,3454,6.71,21.29,1.51,1.51,3.91,2.53,0.31,0,0.98,12.65,12.65,7.91,11.72,37.53,4.97,47447.17,150521.17,-43.07,-25.43,-31.17,22.6,12.66,0,18.01,-8.33,1.13,7,0,0.561,7.02,1.16,1.05,3.2,13.92,11.94,2.84,-5.79,-56.36,-47,-2.71,3974,3931,1.22,10/27/2016,10/27/2016
Dec-16,10.064,-0.226,-0.226,-0.2,-0.2,-0.335,0.187,0.728,0.15,7.421,7.421,36.37,12.13,-10.33,-1.32,-5.75,-3.51,3.04,0.71,13.31,-4.34,-2.03,1.86,4.901,0.123,0.601,8.7,0.163,0,135.43,0,26.03,161.46,3.51,0.87,0.247,38654,33509,5145,4438,0,0,2386,-1679,436,-249,179,383,-2,-1117,336,30.08,-781,0,-783,0,-0.19,-0.2,3841,0,-868,15905,22922,38827,57368,3843,0,-888,5943,0,8898,3368,108461,32133,391,10308,47007,2170,59876,-27804,32072,0,0,65285,237951,0,0,0,21296,49669,19316,0,19316,0,90281,93301,0,93301,0,25086,17,96,208781,41,0,15634,-7013,21630,-1122,29170,-783,0,-781,0,0,0,0,0,0,0,0,0,3579,2798,-2080,0,0,0,-9379,7002,0,0,-2837,-7294,0,0,0,7891,-596,-5,7290,2565,-2080,718,10.64,0,1.63,1.63,3.78,2.44,0.32,0,1,19.73,19.73,5.07,12.18,18.35,4.95,47683.03,151843.03,-43.23,-25.52,-31.16,23.31,12.66,0,13.8,-24.86,1.07,6,0,0.567,4.27,1.2,1.1,0,13.17,11.34,0,0.06,-143.48,-127.13,-1.42,3732,3931,1.29,2/9/2017,2/9/2017
Mar-17,9.789,0.631,0.631,0.4,0.4,-0.564,0.658,1.084,0.15,7.69,7.69,36.66,11.64,21.23,2.63,16.15,3.04,3.05,0.77,16.45,3.68,4.05,6.72,4.768,0.125,0.598,10.68,0.162,0.375,24.91,0,27.11,52.02,3.37,0.84,0.248,39146,32708,6438,2764,0,0,2232,1442,0,-279,-279,1080,-7,2243,-649,28.93,1594,0,1587,0,0.4,0.4,3999,0,2522,17823,22166,39989,10685,4240,0,-895,7190,0,10535,52019,113228,31556,0,0,0,0,0,0,32668,0,0,66642,244094,0,0,0,23257,49257,18790,0,18790,0,91304,96720,0,96720,0,25332,22,97,213475,41,0,16992,-6929,21637,-1122,30619,1587,0,1594,0,0,0,0,0,0,0,0,0,2742,4336,-1706,0,0,0,-8878,9707,0,0,-2762,-3639,0,0,0,2000,-795,-85,1120,1918,-1706,2630,12.52,0,1.51,1.51,3.61,2.31,0.3,0,0.99,23.93,23.93,4.18,15.3,16.04,5.15,46349.316,152359.316,-43.57,-25.18,-40.23,23.1,12.78,0,12.69,-25.21,1.05,4,0,0.574,2.34,1.24,1.12,5.17,13.17,11.46,-1.29,3.71,-34.43,-34.54,-0.52,3976,3981.9,1.36,4/27/2017,4/27/2017
Mar-17,9.789,0.631,0.631,0.4,0.4,-0.564,0.658,1.084,0.15,7.69,7.69,36.66,11.64,21.23,2.63,16.15,3.04,3.05,0.77,16.45,3.68,4.05,6.72,4.768,0.125,0.598,10.68,0.162,0.375,24.91,0,27.11,52.02,3.37,0.84,0.248,39146,32708,6438,2764,0,0,2232,1442,0,-279,-279,1080,-7,2243,-649,28.93,1594,0,1587,0,0.4,0.4,3999,0,2522,17823,22166,39989,10685,4240,0,-895,7190,0,10535,52019,113228,31556,0,0,0,0,0,0,32668,0,0,66642,244094,0,0,0,23257,49257,18790,0,18790,0,91304,96720,0,96720,0,25332,22,97,213475,41,0,16992,-6929,21637,-1122,30619,1587,0,1594,0,0,0,0,0,0,0,0,0,2742,4336,-1706,0,0,0,-8878,9707,0,0,-2762,-3639,0,0,0,2000,-795,-85,1120,1918,-1706,2630,12.52,0,1.51,1.51,3.61,2.31,0.3,0,0.99,23.93,23.93,4.18,15.3,16.04,5.15,46349.316,152359.316,-43.57,-25.18,-40.23,23.1,12.78,0,12.69,-25.21,1.05,4,0,0.574,2.34,1.24,1.12,5.17,13.17,11.46,-1.29,3.71,-34.43,-34.54,-0.52,3976,3981.9,1.36,7/15/2017,7/15/2017
