Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Aug-13,1.791,0.776,0.616,0.47,0.47,2.854,1.313,1.346,0.12,9.53,1.896,5.276,31.86,19.88,10.42,377.4,31.3,10.86,4.07,79.44,34.32,26.17,73.33,0.554,0.504,0.279,31.63,0.1,0.255,37.6,19.46,12.8,30.94,7.13,0.21,0.029,8372,1721,6651,1880,0,1237,661,2873,0,-217,-217,7,0,2663,-472,17.72,2191,0,2191,0,0.48,0.47,4674,745,3625,19664,19440,39104,3450,135,34,0,74,0,243,2660,45457,0,0,0,0,0,0,0,3052,34879,27965,3018,86406,367,571,1425,2363,1533,8524,0,8524,2106,14526,22575,0,22575,0,0,445,5319,42865,19055,0,24830,-344,0,0,43541,2191,0,2191,745,2707,5,366,-1307,3213,-101,200,0,44,6292,-153,0,-1314,0,-8549,6515,0,0,0,-3501,285,-2968,0,5566,-554,12,2341,5051,-153,6139,13.73,11.16,3.34,16.8,10.64,10.17,4.07,0.87,3.51,7.44,8.92,11.21,23,24.47,1.13,145568.34,131017.34,-0.82,0.57,-0.23,41.53,36.84,36.77,9.95,27.34,3.86,7,-2.85,0.354,6,3.13,3.11,13.24,34.4,29.96,1.66,8.15,14.63,5.43,15.85,4608,4569,1.5,9/20/2013,9/23/2014
Nov-13,2.016,0.905,0.746,0.56,0.56,2.98,0.222,0.249,0.12,9.668,1.947,5.363,35.29,23.45,11.9,450.89,36.09,9.54,3.81,80.52,36.77,27.53,11,0.555,0.511,0.284,34.81,0.108,0.214,41.24,20.6,12.04,32.68,7.58,0.19,0.026,9275,1807,7468,2139,0,1273,646,3410,65,-230,-165,-42,0,3203,-650,20.29,2553,0,2553,0,0.56,0.56,4600,729,4162,14894,22080,36974,4192,118,29,0,87,0,234,2852,44252,0,0,0,0,0,0,0,3039,34790,28269,3157,85238,408,543,1566,2517,1525,6667,0,6667,2401,13110,22641,0,22641,0,0,503,5421,41675,19403,0,24386,-226,0,0,43563,2553,0,2553,729,-718,8,-119,431,-2277,-106,182,0,65,1146,-126,0,-434,0,-10009,7440,0,0,0,-3129,480,-2833,0,0,-545,31,-2867,-4770,-126,1020,15.02,11.84,3.65,18.13,11.4,10.97,4.43,0.95,3.91,8.34,10.02,9.98,22.07,26.29,1.19,159016.74,146711.74,-1.04,0.57,-0.32,42.46,37.54,37.13,10.15,28.05,4.14,6,-2.78,0.362,6.31,3.38,3.36,14.83,35.29,32.02,1.38,7.92,5.66,5.11,15.8,4535,4506,1.25,12/20/2013,12/19/2014
Feb-14,2.034,0.915,0.76,0.56,0.56,2.957,0.63,0.662,0.12,9.973,1.969,5.397,39.11,23.25,11.94,456.67,35.5,9.01,3.77,80.93,38.33,27.56,30.94,0.541,0.516,0.279,35.07,0.108,0.214,39.91,20.36,11.85,31.4,7.7,0.19,0.025,9307,1775,7532,2080,0,1292,593,3567,67,-228,-161,-157,0,3249,-684,21.05,2565,0,2565,0,0.57,0.56,4575,710,4187,16832,20393,37225,4071,99,32,0,96,0,227,2881,44404,0,0,0,0,0,0,0,3052,35880,29322,3226,86562,396,438,1583,2417,1516,6473,0,6473,2686,13092,22677,0,22677,0,0,528,5558,41855,20336,0,24606,-235,0,0,44707,2565,0,2565,710,17,7,-66,-311,-438,-100,201,0,89,3027,-147,0,-1318,0,-6992,9155,0,0,0,698,754,-2040,0,0,-541,91,-1736,1938,-147,2880,16.36,13.23,3.92,19.86,12.67,12.16,4.8,1.05,4.3,9.17,10.98,9.11,21.54,28.01,0.92,175330.13,162826.13,-1.03,0.57,-0.33,43.5,38.35,37.38,10.29,29,4.35,5,-2.73,0.378,4.91,3.39,3.37,15.64,39.11,33.23,0.51,9.24,7.69,9.58,15.64,4496,4483,1.17,3/20/2014,3/19/2015
May-14,2.478,1.215,1.057,0.8,0.8,2.861,0.942,0.975,0.12,10.501,2.484,5.398,42.02,31.85,16.5,631.83,48.07,8.69,3.98,82.93,43.37,32.21,38,0.514,0.519,0.267,42.47,0.128,0.15,49.07,22.25,9.82,36.64,9.29,0.17,0.018,11320,1932,9388,2506,0,1348,625,4909,74,-240,-166,-155,0,4588,-942,20.53,3646,0,3646,0,0.81,0.8,4568,724,5552,17769,21050,38819,6087,74,28,0,87,0,189,3033,48128,0,632,2582,2999,26,6239,-3178,3061,35789,29652,3288,90266,471,416,1940,2827,1508,7269,0,7269,2785,14389,22589,0,22589,0,0,569,5841,43388,21077,0,25965,-164,0,0,46878,3646,0,3646,724,-1982,37,-324,915,-660,59,222,0,465,4456,-154,0,-422,0,-6766,5735,0,0,0,-1607,636,-1992,0,0,-538,88,-1806,937,-154,4302,17.58,14.69,4,16.92,13.52,13,5.05,1.15,4.53,9.9,11.86,8.43,20.97,28.64,1.14,187577.28,173424.28,-1.02,1.06,0.02,45.06,39.18,36.42,11.56,30.27,4.4,6,-2.71,0.378,3.96,3.34,3.33,20.45,42.2,37.5,0.42,7.69,0,0.08,15.24,4474,4464,1.13,6/26/2014,6/22/2016
Aug-14,1.89,0.81,0.655,0.48,0.48,2.949,1.435,1.479,0.12,10.67,2.713,7.338,41.53,18.54,9.2,387.7,30.92,7.94,3.68,80.44,34.47,25.41,75.93,0.688,0.475,0.327,29.12,0.09,0.25,37.7,22.96,9.99,24.73,9.14,0.2,0.021,8596,1681,6915,1982,0,1329,641,2963,89,-261,-172,-73,0,2718,-534,19.65,2184,0,2184,0,0.49,0.48,4548,707,3686,24179,27437,51616,3551,72,23,0,84,0,179,2848,58194,0,0,0,0,0,0,0,3086,35312,29707,3134,99726,423,425,1491,2339,0,8939,0,8939,2099,13377,32567,0,32567,0,0,577,5851,52372,21709,0,25838,-193,0,0,47354,2184,0,2184,707,2506,10,275,-1008,3599,-68,215,0,91,6728,-201,0,-37,0,-10340,3878,0,0,0,-6700,593,-2000,0,8445,-537,19,6520,6410,-201,6527,17.3,14.08,3.89,15.31,12.86,12.34,4.93,1.19,4.31,9.43,11.27,8.87,20.82,27.64,1.16,184310.14,165838.14,-0.17,1.31,0.45,47.31,39.65,34.92,12.1,32,3.89,6,-2.72,0.32,6.35,4.35,4.34,11.35,42.81,39.61,0.58,5.53,2.13,4.38,14.55,4451,4438,1.03,9/23/2014,9/18/2015
Nov-14,2.131,0.951,0.788,0.56,0.56,2.94,0.186,0.236,0.12,10.81,1.59,7.38,42.41,21.09,10.11,454.16,33.59,9.37,3.47,80.21,36.9,26.07,8.72,0.683,0.484,0.33,31.1,0.097,0.214,41.13,23.55,9.3,26.88,9.81,0.2,0.02,9598,1899,7699,2169,0,1389,599,3542,79,-282,-203,-70,0,3269,-767,23.46,2502,0,2502,0,0.57,0.56,4505,733,4284,16153,28580,44733,4326,66,34,0,108,0,208,2773,52040,0,0,0,0,0,0,0,3169,40550,33383,2546,98305,490,440,1546,2476,0,6816,0,6816,2693,11985,32456,0,32456,0,0,419,5902,50762,22039,0,25972,-468,0,0,47543,2501,0,2501,733,-693,4,164,338,-2233,-253,240,0,74,1062,-225,0,-5085,0,-7174,6275,0,0,0,-6209,314,-2094,0,0,-533,-141,-2454,-8026,-225,837,17.67,14.43,3.92,26.67,13.28,12.65,4.97,1.29,4.5,9.86,11.77,8.5,19.6,27.82,1.13,186519.18,174661.18,-1.37,0.29,-0.61,47.61,40.19,32.88,9.27,31.42,3.96,6,-2.67,0.358,9.6,4.34,4.32,12.56,42.41,37.56,0.9,5.7,0,5.08,13.7,4417,4398,1.34,12/19/2014,12/18/2015
Feb-15,2.075,0.918,0.762,0.56,0.56,2.758,0.422,0.504,0.12,10.998,1.584,7.376,43.82,20.87,10.13,421.03,29.49,8.49,3.37,79.63,36.27,26.75,20.32,0.671,0.487,0.326,30.14,0.095,0.214,40.88,30.06,11.84,22.66,7.71,0.2,0.026,9327,1900,7427,2091,0,1370,583,3383,82,-273,-191,-42,0,3150,-655,20.79,2495,0,2495,0,0.57,0.56,4494,704,4127,13701,30076,43777,4178,95,65,0,125,0,285,3054,51294,0,0,0,0,0,0,0,3335,41170,34328,3017,98816,626,318,1564,2508,1999,6443,0,6443,2842,13792,30258,0,30258,0,0,437,6234,50721,22694,0,26165,-764,0,0,48095,2496,0,2496,704,54,-92,-77,-903,-1084,-165,234,0,78,2263,-368,0,-1110,0,-5825,4889,0,0,0,-2414,549,-1996,0,0,-530,93,-1884,-2452,-368,1895,18.26,15.89,3.98,27.66,14.68,13.72,5.11,1.44,4.65,10.23,12.21,8.19,18.52,27.94,1.1,191624.86,180541.86,-1.59,0.13,-0.84,45.09,40.38,30.43,9.25,31.99,3.98,6,-2.65,0.377,13.41,3.72,3.7,12.39,46.23,39.95,0.57,2.02,0,0.33,12.68,4389,4373,1.2,3/19/2015,3/18/2016
May-15,2.398,1.062,0.901,0.62,0.62,2.843,0.88,1.014,0.15,11.205,1.881,9.661,43.49,22.8,10.52,458.4,32.23,8.29,3.51,80.82,37.19,25.75,36.71,0.862,0.439,0.378,33.01,0.102,0.242,47.88,35.82,13.31,25.37,6.85,0.19,0.028,10706,2053,8653,2490,0,1436,745,3982,99,-326,-227,-58,0,3697,-940,25.43,2757,0,2757,0,0.63,0.62,4464,717,4740,21716,32652,54368,5618,112,38,0,164,0,314,2220,62520,0,589,2721,3892,93,7295,-3609,3686,40493,34087,4204,110903,806,0,1839,2645,1999,7245,0,7245,3317,15206,39959,0,39959,0,0,435,6640,62240,23156,0,26503,-996,0,0,48663,2757,0,2757,717,-1659,-18,-749,2206,731,-62,244,0,140,4527,-597,0,-7,0,-8082,4962,0,0,0,-3724,360,-2011,0,0,-655,9730,7424,8015,-597,3930,19.59,15.3,3.88,23.12,14.88,13.45,5.12,1.78,4.63,10.51,12.66,7.9,17.12,26.81,1.17,188877.07,176902.07,-1.81,0.06,-0.81,47.29,40.01,24.42,9.69,32.47,3.43,5,-2.82,0.371,12.99,4.11,4.09,12.21,44.73,41.47,0.69,-3.23,-22.5,-12.59,11,4359,4343,1.17,6/25/2015,6/27/2017
Aug-15,1.915,0.76,0.608,0.4,0.4,2.648,1.232,1.333,0.15,10.999,1.637,9.82,37.09,14.59,6.34,283.2,22.83,7.92,3.56,78.1,31.42,20.68,64.33,0.893,0.429,0.383,23.93,0.077,0.375,37.53,20.81,13.93,30.65,6.55,0.22,0.033,8448,1850,6598,1988,0,1390,566,2654,117,-374,-257,-87,0,2310,-563,24.37,1747,0,1747,0,0.4,0.4,4412,671,3355,16739,39191,55930,3475,113,47,0,91,0,251,2466,62122,0,0,0,0,0,0,0,3896,40088,34133,3600,109706,422,0,1384,1806,2000,9078,0,9078,2507,15391,40050,0,40050,0,0,441,6727,62609,23272,0,24964,-1139,0,0,47097,1747,0,1747,671,2150,50,379,-1557,3093,-30,253,0,147,5881,-446,0,0,0,-11669,4644,0,0,0,-7471,296,-2916,0,0,-650,-25,-3295,-4977,-446,5435,17.33,14.01,3.37,22.66,13.64,12.01,4.35,1.87,3.82,8.81,10.63,9.41,16.82,22.48,1.46,158819.38,145380.38,-1.56,-0.11,-0.92,43.37,40.12,19.8,8.88,33.41,3.11,4,-2.66,0.303,14.21,4.04,4.02,7.1,44.91,35.45,1.4,1.32,-16.67,-6.17,9.25,4317,4282,1.11,9/18/2015,9/19/2016
Nov-15,2.084,0.858,0.711,0.51,0.51,2.571,0.074,0.12,0.15,10.913,1.462,9.967,38.97,18.89,8.13,316.66,27.97,7.94,3.81,79.4,32.86,24.43,3.57,0.913,0.431,0.394,26.42,0.083,0.294,40.14,20.44,12.04,31.74,7.58,0.21,0.027,8993,1853,7140,2230,0,1444,511,2955,123,-400,-277,-10,0,2668,-471,17.65,2197,0,2197,0,0.52,0.51,4316,633,3701,17411,34924,52335,3956,108,36,0,94,0,238,2089,58618,0,0,0,0,0,0,0,3855,39770,34171,4240,106483,415,0,1597,2012,2000,6998,0,6998,2744,13754,39940,0,39940,0,0,408,6457,60559,23426,0,23737,-1239,0,0,45924,2198,0,2198,633,-536,11,-240,230,-2593,-53,254,0,77,516,-195,0,-147,0,-5969,10444,0,0,0,4133,344,-3419,0,0,-636,-60,-3771,672,-195,321,18.65,15.16,3.57,26.66,14.94,13.12,4.6,2.54,4.11,9.67,11.67,8.57,14.23,23.15,1.46,163985.76,153998.76,-1.95,-0.46,-1.22,41.19,39.9,15.36,8.29,33.64,3.2,4,-2.77,0.328,5.15,4.26,4.24,7.39,40.62,35.44,1.73,-2.21,-8.93,-9.78,7.35,4239,4208,1.12,12/18/2015,12/19/2016
Feb-16,2.117,0.873,0.727,0.5,0.5,2.878,0.735,0.821,0.15,11.037,1.525,9.65,36.78,18.67,8.11,314.47,26.51,7,3.51,79.59,33.59,23.77,34.7,0.874,0.437,0.382,27.15,0.085,0.3,38.92,20.34,11.16,29.74,8.17,0.2,0.025,9012,1839,7173,2193,0,1419,534,3027,141,-360,-219,-76,0,2732,-590,21.6,2142,0,2142,0,0.51,0.5,4256,622,3714,15583,35184,50767,3844,102,23,0,87,0,212,2246,57069,0,0,0,0,0,0,0,4011,39533,34284,4281,104894,410,0,1536,1946,0,6912,0,6912,2967,11825,40106,0,40106,0,0,466,6627,59024,23526,0,23390,-1046,0,0,45870,2142,0,2142,622,132,26,-44,325,450,-60,261,0,80,3495,-368,0,-166,0,-3911,3757,0,0,0,-688,162,-2214,0,0,-632,-2000,-4684,-1828,-368,3127,18.12,12.78,3.33,24.12,12.59,11.19,4.32,3.25,3.84,9.2,11.09,9.02,13.16,21.43,1.63,152857.68,142662.68,-1.99,-0.47,-1.27,39.5,40.1,11.31,8.35,34.14,3.14,5,-2.84,0.335,2.07,4.83,4.81,8.41,39.23,33.94,1.24,2.02,-10.71,-4.9,5.57,4182,4156,1.03,3/18/2016,3/17/2017
May-16,2.501,1.104,0.966,0.66,0.66,2.756,0.853,0.895,0.15,11.447,1.878,10.616,40.2,24.17,10.37,408.84,33.62,7.76,3.45,81.73,37.46,26.56,34.1,0.927,0.422,0.391,31.91,0.098,0.227,46.38,23.76,9.99,32.61,9.13,0.18,0.02,10594,1936,8658,2629,0,1534,527,3968,156,-362,-206,-30,0,3732,-918,24.6,2814,0,2814,0,0.68,0.66,4236,583,4677,20152,35973,56125,5385,95,31,0,86,0,212,2591,64313,0,744,2754,4501,97,8096,-4096,4000,39533,34590,4334,112180,504,0,1966,2470,3750,7655,0,7655,3333,17208,40105,0,40105,0,0,501,7077,64891,24217,0,23888,-816,0,0,47289,2814,0,2814,583,-1650,1,-185,1302,120,38,269,0,-31,3793,-180,0,-337,0,-3013,2402,0,0,0,-1128,623,-1980,0,0,-623,3750,1770,4569,-180,3613,19.42,14.59,3.51,21.41,13.89,12.69,4.67,4.54,4.16,9.99,11.93,8.38,11.39,22.7,1.49,166066.2,154297.2,-2.12,-0.14,-1.12,41.75,40.59,0,9.35,34.57,3.05,5,-2.72,0.339,0.33,3.74,3.73,10.96,41.61,37.76,0.6,4.3,6.45,3.95,4.28,4146,4131,1.17,6/22/2016,6/27/2017
Aug-16,2.036,0.787,0.661,0.43,0.43,2.717,1.321,1.392,0.15,11.553,1.703,13.165,41.22,15.47,6.23,275.19,23.63,7.2,3.4,79.34,30.73,21.31,64.87,1.14,0.385,0.439,23.17,0.073,0.349,36.17,28.31,12.79,20.65,7.13,0.21,0.029,8595,1776,6819,2234,0,1520,424,2641,177,-416,-239,-29,0,2373,-541,22.8,1832,0,1832,0,0.44,0.43,4221,533,3322,28614,39782,68396,3407,140,45,0,101,0,286,2362,74451,0,0,0,0,0,0,0,4108,40441,35350,4223,123223,551,0,1419,1970,999,9462,0,9462,2711,15142,53057,0,53057,0,0,397,7192,75788,24588,0,23380,-533,0,0,47435,1832,0,1832,533,1993,-75,435,-1322,2792,145,319,0,254,5875,-299,0,-1143,0,-5513,1752,0,0,0,-5203,487,-2172,0,10182,-618,-167,7712,8462,-299,5576,19.63,15.17,3.57,24.2,13.82,12.77,4.72,5.93,4.18,10.08,11.91,8.4,10.53,22.92,1.46,169249.32,155306.32,-1.8,-0.33,-1.14,40.07,41.16,0,8.97,35.16,2.83,6,-2.74,0.299,-1.47,4.92,4.9,6.35,41.77,38.44,0.61,6.32,7.5,3.55,3.31,4119,4106,1.11,9/19/2016,9/19/2016
Nov-16,2.154,0.887,0.757,0.48,0.48,2.823,0.078,0.259,0.15,11.811,-0.387,13.241,40.19,16.95,6.59,282.71,23.44,7.91,3.63,80.11,33.61,22.49,3.64,1.121,0.392,0.44,23.46,0.073,0.313,37.27,31.23,15.56,21.6,5.86,0.2,0.034,9035,1797,7238,2263,0,1510,428,3037,204,-492,-288,-64,0,2685,-653,24.32,2032,0,2032,0,0.5,0.48,4195,543,3720,18592,39614,58206,3690,153,46,0,128,0,327,2511,64734,0,0,0,0,0,0,0,4882,50051,42083,3933,123600,615,0,1486,2101,3838,7411,0,7411,2997,16347,50489,0,50489,0,0,383,7919,75138,25159,0,24375,-1072,0,0,48462,2032,0,2032,543,-313,-41,-114,583,-1854,-42,327,0,80,1086,-757,0,-8711,0,-4577,4328,0,0,0,-9717,259,-585,0,0,-614,-33,-973,-10022,-757,329,19.42,14.24,3.4,0,13.45,11.94,4.56,7.71,4.33,10.46,12.27,8.15,9.47,21.81,1.49,164899.57,161403.57,-4.13,-2.54,-3.41,39.47,41.49,0,0,32.59,2.72,5,-2.72,0.365,9.15,3.96,3.94,6.17,41.25,37.93,0.07,3.36,-5.88,3.38,2.52,4104,4103,1.15,12/19/2016,12/19/2016
Feb-17,2.19,0.905,0.749,0.53,0.53,2.573,0.537,0.642,0.15,12.3,0.078,13.115,42.59,18.08,7.19,253.05,21.68,7.79,3.32,79.45,32.15,24.32,24.54,1.066,0.404,0.43,23.5,0.074,0.283,36.89,23.2,17.31,31,5.27,0.21,0.039,9205,1892,7313,2245,0,1521,588,2959,197,-450,-253,-8,0,2698,-459,17.01,2239,0,2239,0,0.55,0.53,4204,656,3804,19748,39604,59352,3721,244,46,0,101,0,391,2547,66011,0,0,0,0,0,0,0,5070,50292,42504,4009,125382,481,0,1516,1997,3498,7388,0,7388,2907,15790,50469,0,50469,0,0,408,8100,74767,25970,0,25576,-931,0,0,50615,2239,0,2239,656,-7,-62,-13,-511,-715,8,371,0,140,2699,-440,0,-552,0,-5481,5745,0,0,0,-728,563,-547,0,-344,-612,0,-940,1156,-440,2259,20.28,16.55,3.46,546.03,15.27,13.36,4.8,11.33,4.55,10.97,12.89,7.76,8.49,22.54,1.41,175257.85,170280.85,-3.75,-2.13,-3.02,39.28,41.83,0,1.92,32.66,2.82,5,-2.66,0.369,9.76,4.18,4.16,6.58,43.17,38.45,-0.29,3.45,6,3.67,1.79,4107,4115,1.12,3/17/2017,3/17/2017
May-17,2.565,1.168,0.999,0.76,0.76,2.725,0.928,1.052,0.19,13.019,0.758,13.998,45.39,24.75,9.93,326.78,30.54,7.65,3.44,81.61,37.4,29.67,36.18,1.075,0.399,0.429,27.31,0.084,0.25,44.4,27.29,15.74,32.85,5.8,0.18,0.032,10893,2003,8890,2631,0,1608,577,4074,224,-481,-257,-56,0,3761,-529,14.07,3232,0,3232,0,0.78,0.76,4247,719,4961,21784,44294,66078,5300,186,42,0,72,0,300,2837,74515,0,830,3466,5763,235,10294,-4979,5315,50724,43045,4437,134991,599,0,1966,2565,9797,8233,0,8233,3583,24178,48112,0,48112,0,0,386,8455,81131,27065,0,27598,-803,0,0,53860,3232,0,3232,719,-1655,90,-244,1945,1001,-597,333,0,-222,4466,-525,0,-815,0,-10296,5790,0,0,0,-5846,872,-540,0,3800,-787,-58,3287,2036,-525,3941,20.63,16.66,3.49,59.88,15.85,13.57,5.07,16.91,4.77,11.39,13.48,7.42,7.66,23.51,1.41,187778.43,179995.43,-3.64,-1.6,-2.64,41.25,42.13,0,6.13,32.86,2.73,6,-2.63,0.367,12.37,3.08,3.07,8.47,45.73,42.44,-0.53,2.56,15.15,5.8,1.22,4130,4137,1.11,6/27/2017,6/27/2017
May-17,2.565,1.168,0.999,0.76,0.76,2.725,0.928,1.052,0.19,13.019,0.758,13.998,45.39,24.75,9.93,326.78,30.54,7.65,3.44,81.61,37.4,29.67,36.18,1.075,0.399,0.429,27.31,0.084,0.25,44.4,27.29,15.74,32.85,5.8,0.18,0.032,10893,2003,8890,2631,0,1608,577,4074,224,-481,-257,-56,0,3761,-529,14.07,3232,0,3232,0,0.78,0.76,4247,719,4961,21784,44294,66078,5300,186,42,0,72,0,300,2837,74515,0,830,3466,5763,235,10294,-4979,5315,50724,43045,4437,134991,599,0,1966,2565,9797,8233,0,8233,3583,24178,48112,0,48112,0,0,386,8455,81131,27065,0,27598,-803,0,0,53860,3232,0,3232,719,-1655,90,-244,1945,1001,-597,333,0,-222,4466,-525,0,-815,0,-10296,5790,0,0,0,-5846,872,-540,0,3800,-787,-58,3287,2036,-525,3941,20.63,16.66,3.49,59.88,15.85,13.57,5.07,16.91,4.77,11.39,13.48,7.42,7.66,23.51,1.41,187778.43,179995.43,-3.64,-1.6,-2.64,41.25,42.13,0,6.13,32.86,2.73,6,-2.63,0.367,12.37,3.08,3.07,8.47,45.73,42.44,-0.53,2.56,15.15,5.8,1.22,4130,4137,1.11,7/15/2017,7/15/2017
