Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,46.520000,47.180000,46.405716,47.081429,42.523430,111284600
2011-01-04,47.491428,47.500000,46.878571,47.327145,42.745358,77270200
2011-01-05,47.078571,47.762856,47.071430,47.714287,43.095013,63879900
2011-01-06,47.817142,47.892857,47.557144,47.675713,43.060177,75107200
2011-01-07,47.712856,48.049999,47.414288,48.017143,43.368553,77982800
2011-01-10,48.404285,49.032856,48.167141,48.921429,44.185291,112140000
2011-01-11,49.268570,49.279999,48.495716,48.805714,44.080776,111027000
2011-01-12,49.035713,49.204285,48.857143,49.202858,44.439476,75647600
2011-01-13,49.308571,49.520000,49.121429,49.382858,44.602051,74195100
2011-01-14,49.412857,49.782856,49.205715,49.782856,44.963318,77210000
2011-01-18,47.074287,49.251427,46.571430,48.664288,43.953045,470249500
2011-01-19,49.764286,49.799999,48.125713,48.405716,43.719509,283903200
2011-01-20,48.061428,48.328571,47.160000,47.525715,42.924702,191197300
2011-01-21,47.681427,47.840000,46.661430,46.674286,42.155697,188600300
2011-01-24,46.695713,48.207142,46.674286,48.207142,43.540161,143670800
2011-01-25,48.047142,48.777142,47.795715,48.771427,44.049828,136717000
2011-01-26,48.994286,49.371429,48.785713,49.121429,44.365932,126718900
2011-01-27,49.111427,49.241428,48.975716,49.029999,44.283360,71256500
2011-01-28,49.167141,49.200001,47.647144,48.014286,43.365967,148014300
2011-01-31,47.971428,48.577145,47.757141,48.474285,43.781441,94311700
2011-02-01,48.757141,49.378571,48.711430,49.290001,44.518181,106658300
2011-02-02,49.207142,49.321430,49.078571,49.188572,44.426579,64738800
2011-02-03,49.114285,49.177143,48.364285,49.062859,44.313030,98449400
2011-02-04,49.091427,49.528572,49.072857,49.500000,44.707851,80460100
2011-02-07,49.698570,50.464287,49.662857,50.268570,45.402016,121255400
2011-02-08,50.525715,50.788570,50.307144,50.742859,45.830387,95260200
2011-02-09,50.741428,51.285713,50.695713,51.165714,46.212303,120686300
2011-02-10,51.055714,51.428570,49.714287,50.648571,45.745232,232137500
2011-02-11,50.678570,51.114285,50.505714,50.978573,46.043278,91893200
2011-02-14,50.970001,51.354286,50.958572,51.311428,46.343914,77604100
2011-02-15,51.312859,51.424286,51.078571,51.414288,46.436817,71043700
2011-02-16,51.542858,52.128571,51.500000,51.875713,46.853577,120289400
2011-02-17,51.035713,51.467144,50.931427,51.185715,46.230373,132645800
2011-02-18,51.244286,51.357143,49.931427,50.080002,45.231705,204014300
2011-02-22,48.878571,49.342857,48.245716,48.372856,43.689831,218138900
2011-02-23,48.395714,49.234287,48.372856,48.945713,44.207230,167963600
2011-02-24,49.145714,49.307144,48.338570,48.982857,44.240776,124975200
2011-02-25,49.322857,49.775715,49.257141,49.737144,44.922031,95004700
2011-02-28,50.177143,50.721428,50.160000,50.458572,45.573631,100768500
2011-03-01,50.781429,50.817142,49.668571,49.901428,45.070419,114034200
2011-03-02,49.994286,50.621429,49.771427,50.302856,45.432980,150647700
2011-03-03,51.027142,51.398571,50.845715,51.365715,46.392948,125197100
2011-03-04,51.438572,51.470001,51.107143,51.428570,46.449715,113316700
2011-03-07,51.628571,51.667141,50.187141,50.765713,45.851032,136530800
2011-03-08,50.701427,51.057144,50.321430,50.822857,45.902641,89079200
2011-03-09,50.669998,50.680000,50.085712,50.352856,45.478149,113326500
2011-03-10,49.874287,49.967144,49.271427,49.524284,44.729782,126884800
2011-03-11,49.332859,50.331429,49.285713,50.284286,45.416203,117770100
2011-03-14,50.454285,50.925713,50.187141,50.508572,45.618790,108989300
2011-03-15,48.871429,49.691429,48.585712,49.347141,44.569790,180270300
2011-03-16,48.857143,49.000000,46.608570,47.144287,42.580200,290502800
2011-03-17,48.118572,48.515713,47.237144,47.805714,43.177589,164855600
2011-03-18,48.161430,48.314285,47.142857,47.238571,42.665352,188303500
2011-03-21,47.998573,48.534286,47.894287,48.471428,43.778862,102350500
2011-03-22,48.937141,48.945713,48.448570,48.742859,44.024014,81480700
2011-03-23,48.468571,48.602856,47.992859,48.455715,43.764664,93249100
2011-03-24,48.835712,49.428570,48.408573,49.281429,44.510441,101178000
2011-03-25,49.724285,50.294285,49.574287,50.220001,45.358147,112227500
2011-03-28,50.450001,50.617142,50.062859,50.062859,45.216228,77338800
2011-03-29,49.665714,50.137142,49.437141,50.137142,45.283314,88225200
2011-03-30,50.091427,50.125713,49.634285,49.804287,44.982685,82351500
2011-03-31,49.480000,49.971428,49.437141,49.787144,44.967197,68504800
2011-04-01,50.158573,50.227142,49.042858,49.222858,44.457550,104665400
2011-04-04,49.187141,49.228573,48.342857,48.741428,44.022717,115021200
2011-04-05,48.141430,48.892857,48.000000,48.412857,43.725956,120682800
2011-04-06,48.745716,49.128571,48.162857,48.291428,43.616287,100634800
2011-04-07,48.299999,48.632858,48.004284,48.297142,43.621449,93361800
2011-04-08,48.560001,48.592857,47.707142,47.865715,43.231789,94383800
2011-04-11,47.722858,47.952858,47.145714,47.257141,42.682137,99736700
2011-04-12,47.212856,47.675713,47.171429,47.485714,42.888577,106409800
2011-04-13,47.860001,48.020000,47.502857,48.018570,43.369843,86555000
2011-04-14,47.828571,48.000000,47.437141,47.488571,42.891148,75450200
2011-04-15,47.614285,47.662857,46.685715,46.779999,42.251179,113401400
2011-04-18,46.585712,47.461430,45.737144,47.407143,42.817600,152474700
2011-04-19,47.585712,48.282856,47.387142,48.265713,43.593056,104844600
2011-04-20,49.072857,49.392857,48.785713,48.915714,44.180126,175166600
2011-04-21,50.714287,50.732857,49.788570,50.099998,45.249771,188452600
2011-04-25,50.048573,50.535713,50.042858,50.430000,45.547817,66636500
2011-04-26,50.517143,50.712856,49.907143,50.060001,45.213650,84700000
2011-04-27,50.320000,50.335712,49.585712,50.021427,45.178799,89053300
2011-04-28,49.455715,49.964287,49.360001,49.535713,44.740101,90239800
2011-04-29,49.540001,50.564285,49.524284,50.018570,45.176212,251586300
2011-05-02,49.962856,50.067142,49.357143,49.468571,44.679466,110678400
2011-05-03,49.712856,49.984287,49.374287,49.742859,44.927204,78337000
2011-05-04,49.751427,50.261429,49.554287,49.938572,45.103962,97312600
2011-05-05,49.771427,50.135715,49.435715,49.535713,44.740101,83992300
2011-05-06,49.955715,50.000000,49.458572,49.522858,44.728504,70033600
2011-05-09,49.694286,49.885715,49.504284,49.657143,44.849785,51186800
2011-05-10,49.841427,49.955715,49.522858,49.921429,45.088478,70522900
2011-05-11,49.860001,50.000000,49.320000,49.604286,44.802036,84000000
2011-05-12,49.445713,49.588570,48.895714,49.509998,44.716881,80500000
2011-05-13,49.380001,49.464287,48.621429,48.642857,43.933697,81529000
2011-05-16,48.457142,48.745716,47.514286,47.614285,43.004700,112443800
2011-05-17,47.428570,48.020000,47.247143,48.020000,43.371128,113083600
2011-05-18,48.067142,48.721428,48.000000,48.552856,43.852402,83694100
2011-05-19,48.868572,48.915714,48.381428,48.647144,43.937565,65292500
2011-05-20,48.508572,48.707142,47.860001,47.888573,43.252430,84492100
2011-05-23,47.138573,47.997143,47.060001,47.771427,43.146626,95900000
2011-05-24,47.928570,47.985714,47.334286,47.455715,42.861481,80481800
2011-05-25,47.632858,48.365715,47.549999,48.111427,43.453709,73556000
2011-05-26,47.995716,48.127144,47.775715,47.857143,43.224045,55640200
2011-05-27,47.828571,48.232857,47.758572,48.201427,43.534985,50899800
2011-05-31,48.728573,49.689999,48.714287,49.689999,44.879448,104438600
2011-06-01,49.838570,50.304287,49.235714,49.358570,44.580109,138670700
2011-06-02,49.500000,49.711430,49.185715,49.442856,44.656246,84695800
2011-06-03,49.025715,49.332859,48.858570,49.062859,44.313030,78312500
2011-06-06,49.385715,49.578571,48.258572,48.291428,43.616287,115485300
2011-06-07,48.310001,48.317142,47.414288,47.434284,42.842121,132446300
2011-06-08,47.397144,47.828571,47.235714,47.462856,42.867916,83430900
2011-06-09,47.607143,47.667141,47.250000,47.355713,42.771160,68772200
2011-06-10,47.221428,47.380001,46.501427,46.557144,42.049900,108488800
2011-06-13,46.742859,46.901428,46.438572,46.657143,42.140217,82368300
2011-06-14,47.142857,47.607143,47.044285,47.491428,42.893726,83642300
2011-06-15,47.107143,47.185715,46.411430,46.678570,42.159576,99799000
2011-06-16,46.700001,46.954285,45.475716,46.451427,41.954414,127647800
2011-06-17,46.998573,47.035713,45.622856,45.751427,41.322186,153755000
2011-06-20,45.337143,45.385715,44.357143,45.045715,40.684795,160161400
2011-06-21,45.240002,46.542858,45.028572,46.471428,41.972477,123345600
2011-06-22,46.451427,46.985714,46.054287,46.087143,41.625397,97645800
2011-06-23,45.562859,47.384285,45.445713,47.318573,42.737610,139939800
2011-06-24,47.338570,47.592857,46.441429,46.621429,42.107960,109951800
2011-06-27,46.798573,47.700001,46.750000,47.434284,42.842121,84953400
2011-06-28,47.664288,48.099998,47.634285,47.894287,43.257599,73574900
2011-06-29,48.005714,48.052856,47.411430,47.720001,43.100170,88136300
2011-06-30,47.814285,48.018570,47.548573,47.952858,43.310490,80738700
2011-07-01,47.992859,49.071430,47.742859,49.037144,44.289806,108828300
2011-07-05,49.000000,49.975716,48.928570,49.918571,45.085903,88763500
2011-07-06,49.849998,50.585712,49.529999,50.251427,45.386543,111156500
2011-07-07,50.667141,51.142857,50.571430,51.028572,46.088440,99915900
2011-07-08,50.477142,51.428570,50.314285,51.387142,46.412304,122408300
2011-07-11,50.905716,51.395714,50.402859,50.571430,45.675560,110668600
2011-07-12,50.504284,51.097141,49.802856,50.535713,45.643303,112902300
2011-07-13,51.189999,51.428570,50.911430,51.145714,46.194244,97909700
2011-07-14,51.572857,51.658573,50.905716,51.110001,46.161983,107633400
2011-07-15,51.595715,52.142857,51.310001,52.131428,47.084526,121116800
2011-07-18,52.204285,53.521427,52.182858,53.400002,48.230289,143163300
2011-07-19,54.000000,54.092857,53.331429,53.835712,48.623825,204786400
2011-07-20,56.588570,56.610001,55.142857,55.271427,49.920551,235335100
2011-07-21,55.278572,55.722858,54.842857,55.327145,49.970867,131633600
2011-07-22,55.474285,56.435715,55.392857,56.185715,50.746311,129182200
2011-07-25,55.764286,57.142857,55.660000,56.928570,51.417252,147451500
2011-07-26,57.142857,57.785713,57.097141,57.630001,52.050777,119145600
2011-07-27,57.227142,57.520000,56.021427,56.084286,50.654709,164831100
2011-07-28,55.945713,56.712856,55.447144,55.974285,50.555355,148508500
2011-07-29,55.377144,56.450001,54.857143,55.782856,50.382458,158146100
2011-08-01,56.825714,57.071430,56.052856,56.678570,51.191456,153209000
2011-08-02,56.807144,56.842857,55.478573,55.558571,50.179897,159884900
2011-08-03,55.854286,56.221428,54.605713,56.081429,50.652130,183127000
2011-08-04,55.630001,55.902859,53.907143,53.910000,48.690914,217851900
2011-08-05,54.348572,54.785713,51.795715,53.374287,48.207066,301147700
2011-08-08,51.669998,52.538570,50.431427,50.458572,45.573631,285958400
2011-08-09,51.614285,53.515713,50.714287,53.430000,48.257385,270645900
2011-08-10,53.021427,53.521427,51.785713,51.955715,46.925835,219664200
2011-08-11,52.931427,53.635715,52.102856,53.385715,48.217392,185492300
2011-08-12,54.009998,54.234287,53.461430,53.855713,48.641880,132244000
2011-08-15,54.232857,54.995716,54.012856,54.772858,49.470245,115136000
2011-08-16,54.502857,54.767143,53.722858,54.354286,49.092190,124687500
2011-08-17,54.615715,54.931427,54.000000,54.348572,49.087021,110515300
2011-08-18,52.977142,53.235714,51.624287,52.292858,47.230335,212858800
2011-08-19,51.738571,52.428570,50.857143,50.861427,45.937477,193972100
2011-08-22,52.072857,52.125713,50.727142,50.919998,45.990379,133828800
2011-08-23,51.471428,53.377144,51.000000,53.371429,48.204483,164208800
2011-08-24,53.352856,54.137142,52.942856,53.740002,48.537369,156566900
2011-08-25,52.154285,53.635715,52.142857,53.388573,48.219978,217836500
2011-08-26,53.024284,54.828571,52.971428,54.797142,49.492176,160369300
2011-08-29,55.454285,55.928570,55.428570,55.709999,50.316658,101317300
2011-08-30,55.464287,55.977142,55.172855,55.712856,50.319237,104480600
2011-08-31,55.795715,56.011429,54.551430,54.975716,49.653461,130646600
2011-09-01,55.117142,55.334286,54.388573,54.432858,49.163162,85931300
2011-09-02,53.534286,54.000000,53.118572,53.435715,48.262543,109734800
2011-09-06,52.481430,54.332859,52.354286,54.248573,48.996708,127424500
